timestamps,TP9,AF7,AF8,TP10,Marker0
1614036665.436,-907.715,-936.523,-603.027,956.543,Default
1614036665.440,661.621,665.039,-676.270,-692.871,Default
1614036665.444,851.562,916.016,-582.031,-1000.000,Default
1614036665.448,-900.391,-791.504,-538.086,684.082,Default
1614036665.452,-1000.000,-1000.000,-546.875,-990.234,Default
1614036665.456,618.652,485.840,-600.098,-708.008,Default
1614036665.459,882.812,875.977,-579.590,-948.730,Default
1614036665.463,-657.227,-632.812,-598.145,590.820,Default
1614036665.467,-1000.000,-1000.000,-468.750,-837.402,Default
1614036665.471,70.801,-273.926,-548.340,-144.531,Default
1614036665.475,-969.238,977.539,-642.578,-1000.000,Default
1614036665.479,-380.371,-223.145,-620.117,-35.645,Default
1614036665.483,-1000.000,-1000.000,-433.105,-839.844,Default
1614036665.487,-663.086,-813.477,-559.082,680.664,Default
1614036665.491,880.371,750.488,-685.547,-930.176,Default
1614036665.495,311.035,603.516,-618.652,-806.641,Default
1614036665.498,-1000.000,-1000.000,-443.848,897.461,Default
1614036665.502,-927.734,-966.309,-564.941,971.680,Default
1614036665.506,652.832,665.039,-677.734,-701.660,Default
1614036665.510,950.195,978.516,-609.375,-1000.000,Default
1614036665.514,-756.836,-675.293,-524.414,657.715,Default
1614036665.518,-1000.000,-1000.000,-307.129,-923.340,Default
1614036665.522,512.207,371.094,-605.469,-570.312,Default
1614036665.526,980.957,988.770,-687.988,-1000.000,Default
1614036665.530,-607.422,-554.688,-551.758,407.227,Default
1614036665.534,-1000.000,-1000.000,-427.734,-791.992,Default
1614036665.538,-138.184,-507.812,-605.469,110.352,Default
1614036665.541,-984.863,920.898,-665.527,-1000.000,Default
1614036665.545,-262.207,-24.902,-522.461,-263.672,Default
1614036665.549,-1000.000,-1000.000,-381.348,-893.555,Default
1614036665.553,-809.570,-884.766,-594.727,776.855,Default
1614036665.557,762.207,681.641,-679.199,-855.957,Default
1614036665.561,682.617,783.691,-523.438,-906.250,Default
1614036665.565,-1000.000,-951.172,-469.238,821.777,Default
1614036665.569,-978.027,-1000.000,-597.168,991.211,Default
1614036665.573,664.062,629.395,-681.641,-710.449,Default
1614036665.577,998.047,984.375,-609.375,-1000.000,Default
1614036665.580,-655.762,-626.465,-578.613,634.766,Default
1614036665.584,-1000.000,-1000.000,-454.102,-866.211,Default
1614036665.588,414.551,127.441,-607.910,-417.480,Default
1614036665.592,976.074,-996.582,-651.367,-1000.000,Default
1614036665.596,-587.891,-438.477,-579.590,291.016,Default
1614036665.600,-1000.000,-1000.000,-416.016,-785.156,Default
1614036665.604,-430.664,-659.180,-563.965,375.488,Default
1614036665.608,974.609,865.234,-589.844,-1000.000,Default
1614036665.612,24.902,238.281,-584.961,-542.480,Default
1614036665.616,-1000.000,-1000.000,-470.215,-989.746,Default
1614036665.620,-906.738,-922.363,-572.754,898.926,Default
1614036665.623,664.551,664.062,-702.637,-736.328,Default
1614036665.627,822.266,883.301,-605.469,-1000.000,Default
1614036665.631,-939.941,-835.449,-509.277,699.219,Default
1614036665.635,-1000.000,-1000.000,-467.773,-984.375,Default
1614036665.639,677.734,532.715,-638.672,-718.750,Default
1614036665.643,981.934,978.027,-669.922,-1000.000,Default
1614036665.647,-633.301,-605.469,-566.895,617.188,Default
1614036665.651,-1000.000,-1000.000,-318.848,-829.590,Default
1614036665.655,197.754,-152.832,-558.594,-278.320,Default
1614036665.659,-974.121,985.352,-693.359,-1000.000,Default
1614036665.662,-439.453,-296.875,-587.891,176.758,Default
1614036665.666,-1000.000,-1000.000,-360.840,-795.898,Default
1614036665.670,-658.691,-761.719,-569.336,602.539,Default
1614036665.674,883.301,799.316,-719.727,-964.355,Default
1614036665.678,309.570,511.719,-595.703,-768.066,Default
1614036665.682,-1000.000,-1000.000,-448.242,916.016,Default
1614036665.686,-932.617,-955.078,-581.055,965.820,Default
1614036665.690,668.945,665.527,-703.125,-698.730,Default
1614036665.694,884.766,953.125,-578.125,-1000.000,Default
1614036665.698,-845.703,-717.285,-505.371,661.133,Default
1614036665.702,-1000.000,-1000.000,-510.254,-930.664,Default
1614036665.705,571.289,412.598,-654.785,-615.723,Default
1614036665.709,975.586,971.680,-643.555,-1000.000,Default
1614036665.713,-608.398,-590.332,-579.590,510.742,Default
1614036665.717,-1000.000,-1000.000,-405.762,-806.152,Default
1614036665.721,-137.695,-409.180,-612.305,-26.855,Default
1614036665.725,-986.328,947.266,-633.301,-1000.000,Default
1614036665.729,-260.254,-117.676,-526.367,-162.109,Default
1614036665.733,-1000.000,-1000.000,-469.727,-874.512,Default
1614036665.737,-747.070,-855.957,-617.188,745.605,Default
1614036665.741,825.195,708.496,-627.930,-872.559,Default
1614036665.745,522.949,724.121,-551.758,-893.555,Default
1614036665.748,-1000.000,-991.211,-503.418,830.566,Default
1614036665.752,-957.520,-1000.000,-570.801,988.770,Default
1614036665.756,667.480,648.926,-605.469,-708.496,Default
1614036665.760,948.242,982.910,-588.379,-1000.000,Default
1614036665.764,-727.539,-643.066,-599.121,644.043,Default
1614036665.768,-1000.000,-1000.000,-480.957,-887.207,Default
1614036665.772,422.852,235.840,-630.371,-484.375,Default
1614036665.776,974.121,995.605,-651.855,-1000.000,Default
1614036665.780,-593.750,-498.535,-602.539,349.121,Default
1614036665.784,-1000.000,-1000.000,-426.270,-790.039,Default
1614036665.787,-349.609,-597.656,-549.316,270.508,Default
1614036665.791,979.980,894.531,-674.316,-1000.000,Default
1614036665.795,-135.742,123.047,-615.723,-468.750,Default
1614036665.799,-1000.000,-1000.000,-409.180,-962.891,Default
1614036665.803,-827.637,-911.133,-551.758,861.328,Default
1614036665.807,747.559,665.039,-697.266,-787.109,Default
1614036665.811,744.629,847.168,-604.492,-977.539,Default
1614036665.815,-988.770,-885.254,-469.727,758.301,Default
1614036665.819,-989.258,-1000.000,-458.496,-994.629,Default
1614036665.823,671.387,575.684,-663.574,-715.820,Default
1614036665.827,988.770,981.445,-645.996,-1000.000,Default
1614036665.830,-641.602,-615.234,-492.676,626.465,Default
1614036665.834,-1000.000,-1000.000,-344.727,-849.609,Default
1614036665.838,297.852,-21.973,-603.027,-340.820,Default
1614036665.842,-978.027,-995.605,-666.992,-1000.000,Default
1614036665.846,-493.652,-353.027,-472.168,191.406,Default
1614036665.850,-1000.000,-1000.000,-299.316,-792.969,Default
1614036665.854,-559.570,-723.633,-609.863,554.199,Default
1614036665.858,928.711,826.660,-702.148,-1000.000,Default
1614036665.862,92.773,383.789,-596.191,-705.078,Default
1614036665.866,-1000.000,-1000.000,-465.820,952.637,Default
1614036665.869,-906.250,-938.477,-600.098,955.078,Default
1614036665.873,656.250,663.574,-692.383,-693.359,Default
1614036665.877,876.465,926.758,-594.238,-1000.000,Default
1614036665.881,-864.258,-768.555,-514.160,672.852,Default
1614036665.885,-1000.000,-1000.000,-479.492,-964.844,Default
1614036665.889,594.727,473.145,-624.023,-674.316,Default
1614036665.893,985.352,974.121,-543.457,-1000.000,Default
1614036665.897,-623.047,-596.191,-555.664,529.297,Default
1614036665.901,-1000.000,-1000.000,-463.867,-808.594,Default
1614036665.905,78.613,-311.523,-606.934,-86.426,Default
1614036665.909,-972.168,964.844,-654.297,-1000.000,Default
1614036665.912,-381.836,-201.172,-575.195,-43.945,Default
1614036665.916,-1000.000,-1000.000,-458.008,-822.266,Default
1614036665.920,-680.176,-810.059,-568.359,666.016,Default
1614036665.924,875.488,749.512,-670.898,-931.641,Default
1614036665.928,201.172,369.141,-573.730,-551.758,Default
1614036665.932,-1000.000,-1000.000,-433.105,990.234,Default
1614036665.936,-904.297,-924.316,-499.023,927.734,Default
1614036665.940,643.066,645.996,-660.156,-682.129,Default
1614036665.944,954.102,983.887,-644.043,-1000.000,Default
1614036665.948,-755.859,-666.016,-523.438,645.508,Default
1614036665.952,-1000.000,-1000.000,-396.973,-890.137,Default
1614036665.955,509.277,319.336,-630.859,-507.812,Default
1614036665.959,976.562,986.328,-675.293,-1000.000,Default
1614036665.963,-603.027,-542.480,-547.363,400.879,Default
1614036665.967,-1000.000,-1000.000,-377.930,-790.039,Default
1614036665.971,-240.723,-538.574,-600.586,190.918,Default
1614036665.975,-997.070,910.645,-667.969,-1000.000,Default
1614036665.979,-188.965,13.184,-559.082,-365.234,Default
1614036665.983,-1000.000,-1000.000,-346.191,-933.105,Default
1614036665.987,-828.125,-892.578,-555.664,838.867,Default
1614036665.991,757.812,679.688,-704.590,-801.758,Default
1614036665.994,718.262,806.641,-568.848,-961.914,Default
1614036665.998,-1000.000,-923.340,-502.441,764.648,Default
1614036666.002,-789.551,-945.801,-567.383,807.617,Default
1614036666.006,743.652,646.484,-651.855,-790.039,Default
1614036666.010,960.938,966.797,-566.406,-994.629,Default
1614036666.014,-636.230,-613.770,-563.965,615.723,Default
1614036666.018,-1000.000,-1000.000,-491.211,-852.539,Default
1614036666.022,376.465,71.777,-618.652,-388.184,Default
1614036666.026,998.047,-998.047,-549.316,-1000.000,Default
1614036666.030,-537.109,-412.109,-461.426,250.977,Default
1614036666.034,-1000.000,-1000.000,-458.984,-792.480,Default
1614036666.037,-560.059,-677.734,-627.930,525.391,Default
1614036666.041,927.734,857.910,-672.363,-1000.000,Default
1614036666.045,92.285,297.363,-604.492,-678.223,Default
1614036666.049,-1000.000,-1000.000,-465.820,960.938,Default
1614036666.053,-909.668,-929.199,-589.355,951.660,Default
1614036666.057,667.480,664.551,-691.895,-691.406,Default
1614036666.061,821.289,900.879,-604.004,-1000.000,Default
1614036666.065,-939.941,-809.570,-525.879,676.758,Default
1614036666.069,-1000.000,-1000.000,-465.820,-977.051,Default
1614036666.073,676.758,509.766,-562.500,-708.496,Default
1614036666.076,975.586,977.539,-610.352,-1000.000,Default
1614036666.080,-623.535,-603.027,-587.891,581.543,Default
1614036666.084,-1000.000,-1000.000,-432.129,-818.359,Default
1614036666.088,85.938,-197.266,-606.445,-136.230,Default
1614036666.092,-970.703,985.840,-669.922,-1000.000,Default
1614036666.096,-380.859,-260.742,-600.098,9.277,Default
1614036666.100,-1000.000,-1000.000,-418.945,-828.125,Default
1614036666.104,-657.715,-778.320,-558.594,674.805,Default
1614036666.108,885.254,786.621,-694.336,-926.758,Default
1614036666.112,309.570,557.617,-595.703,-807.617,Default
1614036666.116,-1000.000,-1000.000,-388.184,897.461,Default
1614036666.119,-930.664,-960.449,-538.574,971.680,Default
1614036666.123,662.109,664.551,-704.590,-701.660,Default
1614036666.127,914.062,969.238,-591.797,-1000.000,Default
1614036666.131,-805.664,-693.359,-429.688,656.738,Default
1614036666.135,-1000.000,-1000.000,-366.211,-920.410,Default
1614036666.139,541.504,395.996,-645.508,-572.266,Default
1614036666.143,978.516,981.445,-631.348,-1000.000,Default
1614036666.147,-613.281,-571.289,-582.520,426.270,Default
1614036666.151,-1000.000,-1000.000,-479.492,-788.086,Default
1614036666.155,-139.648,-450.195,-628.906,110.352,Default
1614036666.159,914.062,938.477,-655.273,-1000.000,Default
1614036666.162,-294.434,-104.492,-558.105,-165.039,Default
1614036666.166,-1000.000,-1000.000,-428.223,-859.375,Default
1614036666.170,-756.836,-865.234,-599.609,760.742,Default
1614036666.174,827.148,692.871,-667.480,-848.633,Default
1614036666.178,562.012,757.324,-521.973,-905.762,Default
1614036666.182,-1000.000,-971.680,-458.984,824.707,Default
1614036666.186,-958.984,-1000.000,-530.762,990.234,Default
1614036666.190,655.762,639.648,-634.766,-710.449,Default
1614036666.194,-1000.000,988.281,-573.730,-1000.000,Default
1614036666.198,-656.250,-633.301,-573.242,634.766,Default
1614036666.201,-1000.000,-1000.000,-480.957,-865.723,Default
1614036666.205,415.527,202.637,-582.520,-416.992,Default
1614036666.209,975.586,-990.723,-612.305,-1000.000,Default
1614036666.213,-593.750,-463.867,-593.262,291.016,Default
1614036666.217,-1000.000,-1000.000,-472.168,-784.180,Default
1614036666.221,-353.027,-632.324,-541.504,374.512,Default
1614036666.225,985.352,881.348,-641.113,-1000.000,Default
1614036666.229,-103.027,188.965,-603.027,-524.902,Default
1614036666.233,-1000.000,-1000.000,-421.875,-977.051,Default
1614036666.237,-858.887,-917.480,-593.750,882.324,Default
1614036666.241,704.590,664.551,-698.242,-757.324,Default
1614036666.244,799.316,869.141,-583.496,-1000.000,Default
1614036666.248,-952.148,-858.887,-492.676,712.891,Default
1614036666.252,-1000.000,-1000.000,-474.121,-986.816,Default
1614036666.256,674.805,560.547,-628.906,-718.262,Default
1614036666.260,988.281,979.492,-623.535,-1000.000,Default
1614036666.264,-641.602,-610.352,-519.531,617.188,Default
1614036666.268,-1000.000,-1000.000,-273.438,-829.590,Default
1614036666.272,297.852,-86.914,-591.309,-278.320,Default
1614036666.276,-978.516,995.605,-687.012,-1000.000,Default
1614036666.280,-495.605,-324.707,-557.617,176.270,Default
1614036666.283,-1000.000,-1000.000,-488.770,-793.457,Default
1614036666.287,-598.145,-741.699,-613.770,589.355,Default
1614036666.291,922.363,815.430,-675.781,-976.074,Default
1614036666.295,255.371,456.055,-555.176,-754.883,Default
1614036666.299,-1000.000,-1000.000,-421.875,922.852,Default
1614036666.303,-927.734,-947.754,-580.566,963.867,Default
1614036666.307,665.039,664.062,-679.199,-697.754,Default
1614036666.311,887.695,945.312,-512.207,-1000.000,Default
