timestamps,TP9,AF7,AF8,TP10,Marker0
0.323,-803.223,846.191,-629.883,-987.793,0
0.327,191.895,-17.090,-623.535,-489.746,0
0.331,-1000.000,-1000.000,-420.410,-953.125,0
0.335,-662.598,-894.043,-457.031,922.852,0
0.338,955.078,667.969,-605.957,-695.312,0
0.342,830.078,778.320,-613.770,-988.281,0
0.346,-853.027,-939.941,-551.758,747.070,0
0.350,-1000.000,-1000.000,-536.133,-951.172,0
0.354,673.340,546.387,-617.188,-653.809,0
0.358,-989.258,982.422,-610.352,-1000.000,0
0.362,-698.242,-608.887,-575.684,594.727,0
0.366,-1000.000,-1000.000,-436.035,-794.434,0
0.370,547.363,-34.180,-567.383,-86.914,0
0.374,-861.328,948.730,-621.094,-1000.000,0
0.377,-363.281,-458.984,-538.086,221.191,0
0.381,-1000.000,-1000.000,-390.137,-791.016,0
0.385,88.867,-609.863,-557.129,553.223,0
0.389,-801.270,838.379,-602.051,-960.938,0
0.393,393.555,163.574,-524.414,-711.426,0
0.397,-1000.000,-1000.000,-461.426,953.125,0
0.401,-771.484,-916.504,-578.613,956.055,0
0.405,887.695,668.457,-592.285,-697.266,0
0.409,915.039,845.215,-588.379,-1000.000,0
0.413,-782.715,-857.422,-620.605,642.090,0
0.417,-1000.000,-1000.000,-552.734,-878.418,0
0.420,679.199,463.867,-573.242,-534.668,0
0.424,-996.094,976.074,-572.266,-1000.000,0
0.428,-682.617,-594.727,-611.328,540.039,0
0.432,-1000.000,-1000.000,-450.195,-787.109,0
0.436,440.430,-246.582,-528.320,142.578,0
0.440,-836.914,930.664,-604.492,-1000.000,0
0.444,-239.258,-333.496,-631.836,-68.848,0
0.448,-1000.000,-1000.000,-490.234,-844.238,0
0.452,-224.121,-790.527,-498.047,793.945,0
0.456,-889.160,750.000,-496.094,-814.453,0
0.460,623.047,393.555,-610.840,-833.496,0
0.463,-989.746,-1000.000,-551.758,904.785,0
0.467,-871.094,-938.477,-551.270,971.680,0
0.471,809.570,668.945,-602.539,-706.055,0
0.475,992.188,907.715,-582.520,-1000.000,0
0.479,-706.055,-766.113,-601.562,627.930,0
0.483,-1000.000,-1000.000,-440.918,-848.145,0
0.487,668.457,374.023,-540.527,-411.133,0
0.491,-954.590,968.262,-628.906,-1000.000,0
0.495,-601.074,-582.520,-589.844,384.766,0
0.499,-1000.000,-1000.000,-296.387,-774.902,0
0.502,351.562,-458.984,-495.117,356.934,0
0.506,-813.965,893.066,-620.117,-1000.000,0
0.510,-22.949,-211.426,-598.145,-291.992,0
0.514,-1000.000,-1000.000,-482.910,-907.227,0
0.518,-442.383,-860.352,-550.293,894.531,0
0.522,-957.031,685.059,-598.145,-713.379,0
0.526,729.492,585.938,-585.938,-924.316,0
0.530,-926.758,-1000.000,-453.125,836.914,0
0.534,-945.801,-981.934,-541.992,990.723,0
0.538,749.512,640.137,-648.438,-713.379,0
0.542,-995.117,960.938,-565.430,-1000.000,0
0.545,-709.961,-669.434,-640.625,614.258,0
0.549,-1000.000,-1000.000,-564.453,-821.777,0
0.553,667.969,226.562,-567.871,-294.434,0
0.557,-952.148,945.312,-549.316,-1000.000,0
0.561,-561.523,-568.848,-612.793,276.367,0
0.565,-1000.000,-1000.000,-473.633,-788.574,0
0.569,209.473,-589.355,-527.832,611.816,0
0.573,-807.617,859.375,-514.160,-954.102,0
0.577,181.152,-74.219,-585.938,-530.273,0
0.581,-1000.000,-1000.000,-529.785,-958.984,0
0.585,-654.785,-888.672,-540.527,923.828,0
0.588,959.473,666.992,-597.656,-687.988,0
0.592,829.102,750.488,-612.793,-1000.000,0
0.596,-852.539,-964.355,-596.191,696.777,0
0.600,-1000.000,-1000.000,-569.824,-929.688,0
0.604,672.852,573.730,-581.055,-633.789,0
0.608,-986.816,982.910,-574.219,-1000.000,0
0.612,-701.660,-612.793,-628.418,591.309,0
0.616,-1000.000,-1000.000,-445.312,-793.457,0
0.620,594.727,19.043,-440.918,-14.648,0
0.624,-911.621,937.988,-558.594,-1000.000,0
0.627,-453.125,-488.281,-648.926,147.461,0
0.631,-1000.000,-1000.000,-457.031,-796.387,0
0.635,-3.906,-681.152,-537.598,707.031,0
0.639,-840.820,821.289,-628.906,-882.324,0
0.643,368.164,116.699,-628.418,-738.770,0
0.647,-1000.000,-1000.000,-467.285,964.355,0
0.651,-754.883,-906.738,-544.434,953.125,0
0.655,891.113,666.992,-632.812,-697.266,0
0.659,914.062,831.543,-592.285,-1000.000,0
0.663,-782.227,-876.953,-594.238,642.578,0
0.667,-1000.000,-1000.000,-541.992,-881.836,0
0.670,677.734,488.281,-595.215,-524.414,0
0.674,-989.746,977.539,-594.238,-1000.000,0
0.678,-694.336,-597.656,-555.176,492.676,0
0.682,-1000.000,-1000.000,-426.758,-780.762,0
0.686,530.762,-198.242,-561.035,142.578,0
0.690,-876.465,928.223,-580.078,-1000.000,0
0.694,-340.332,-373.047,-604.980,-67.871,0
0.698,-1000.000,-1000.000,-520.020,-848.145,0
0.702,-216.309,-768.555,-563.965,809.570,0
0.706,-893.555,766.602,-567.383,-796.875,0
0.710,588.867,334.473,-579.102,-836.914,0
0.713,-1000.000,-1000.000,-494.141,905.762,0
0.717,-854.980,-930.664,-567.871,971.680,0
0.721,817.383,667.480,-576.172,-706.055,0
0.725,990.723,896.973,-488.281,-1000.000,0
0.729,-704.102,-785.156,-628.906,627.930,0
0.733,-1000.000,-1000.000,-568.359,-847.656,0
0.737,683.105,400.879,-525.879,-411.133,0
0.741,-999.512,970.215,-564.453,-1000.000,0
0.745,-672.363,-585.449,-638.672,384.766,0
0.749,-1000.000,-1000.000,-482.422,-774.414,0
0.752,383.301,-410.156,-494.629,356.934,0
0.756,-845.215,898.438,-563.477,-1000.000,0
0.760,-224.609,-250.977,-636.719,-295.410,0
0.764,-1000.000,-1000.000,-490.723,-897.461,0
0.768,-417.969,-848.145,-534.180,860.352,0
0.772,-970.703,695.801,-604.980,-758.301,0
0.776,732.422,552.734,-618.652,-916.504,0
0.780,-926.758,-1000.000,-524.414,835.938,0
0.784,-945.801,-966.797,-499.023,989.746,0
0.788,749.512,655.762,-578.613,-713.379,0
0.792,-995.117,952.637,-619.141,-1000.000,0
0.795,-709.473,-688.477,-592.773,612.793,0
0.799,-1000.000,-1000.000,-308.105,-816.895,0
0.803,668.457,290.527,-490.234,-305.176,0
0.807,-954.102,961.914,-638.672,-1000.000,0
0.811,-564.453,-576.660,-590.820,333.984,0
0.815,-1000.000,-1000.000,-271.484,-780.762,0
0.819,229.980,-575.684,-492.188,558.105,0
0.823,-822.754,854.492,-667.480,-988.281,0
0.827,-7.812,-132.324,-605.957,-489.746,0
0.831,-1000.000,-1000.000,-500.977,-953.125,0
0.835,-628.418,-882.324,-567.871,922.852,0
0.838,950.684,670.898,-609.375,-700.195,0
0.842,826.660,709.961,-578.125,-983.398,0
0.846,-851.074,-988.770,-566.406,748.535,0
0.850,-922.363,-933.594,-566.895,938.477,0
0.854,705.566,629.395,-572.754,-705.078,0
0.858,-998.047,963.867,-505.371,-997.070,0
0.862,-706.055,-614.258,-599.609,587.402,0
0.866,-1000.000,-1000.000,-536.133,-792.969,0
0.870,652.832,66.895,-557.617,-84.961,0
0.874,-916.992,941.406,-608.398,-1000.000,0
0.877,-455.078,-505.371,-646.973,200.195,0
0.881,-1000.000,-1000.000,-498.047,-788.574,0
0.885,32.715,-664.062,-556.152,653.320,0
0.889,-839.844,825.684,-597.656,-927.734,0
0.893,221.680,56.641,-600.586,-713.867,0
0.897,-1000.000,-1000.000,-483.398,966.797,0
0.901,-732.910,-899.902,-516.602,951.172,0
0.905,880.371,666.504,-527.832,-695.312,0
0.909,917.480,813.477,-589.355,-1000.000,0
0.913,-782.227,-900.391,-634.766,647.461,0
0.917,-1000.000,-1000.000,-517.090,-891.113,0
0.920,677.246,514.648,-543.457,-574.219,0
0.924,-988.281,978.516,-622.070,-1000.000,0
0.928,-698.242,-601.562,-633.789,579.590,0
0.932,-1000.000,-1000.000,-389.648,-785.645,0
0.936,549.316,-151.855,-529.785,130.859,0
0.940,-875.488,936.523,-627.930,-1000.000,0
0.944,-344.238,-390.137,-591.309,41.504,0
0.948,-1000.000,-1000.000,-427.734,-810.547,0
0.952,-167.969,-752.441,-543.945,738.281,0
0.956,-879.395,776.367,-614.746,-852.539,0
0.960,455.078,272.949,-603.027,-822.266,0
0.963,-1000.000,-1000.000,-403.320,905.273,0
0.967,-833.984,-923.340,-494.141,971.191,0
0.971,812.500,672.363,-630.859,-714.355,0
0.975,987.305,872.559,-567.383,-1000.000,0
0.979,-702.148,-809.082,-615.723,632.324,0
0.983,-950.684,-1000.000,-581.543,950.684,0
0.987,715.332,456.055,-597.168,-534.180,0
0.991,988.770,956.055,-585.938,-1000.000,0
0.995,-674.805,-580.566,-550.293,462.402,0
0.999,-1000.000,-1000.000,-458.496,-772.461,0
1.002,441.406,-359.863,-571.777,347.168,0
1.006,-844.238,913.086,-582.520,-1000.000,0
1.010,-230.469,-269.043,-625.977,-206.055,0
1.014,-1000.000,-1000.000,-519.531,-866.699,0
1.018,-363.281,-830.078,-553.711,830.078,0
1.022,-940.430,713.867,-574.707,-774.902,0
1.026,660.156,484.375,-611.328,-914.551,0
1.030,-970.703,-1000.000,-544.434,835.449,0
1.034,-933.105,-949.219,-554.199,989.258,0
1.038,745.117,666.992,-533.203,-712.402,0
1.042,-994.629,937.988,-556.641,-1000.000,0
1.045,-709.473,-713.867,-658.203,617.188,0
1.049,-1000.000,-1000.000,-518.555,-826.172,0
1.053,665.527,313.965,-537.109,-347.656,0
1.057,-946.777,960.938,-611.816,-1000.000,0
1.061,-580.078,-577.637,-644.043,373.535,0
1.065,-1000.000,-1000.000,-458.008,-782.715,0
1.069,325.195,-534.180,-540.527,555.664,0
1.073,-819.824,874.023,-607.422,-985.840,0
1.077,-15.137,-148.926,-625.000,-469.238,0
1.081,-1000.000,-1000.000,-457.031,-945.801,0
1.085,-600.586,-878.906,-461.426,919.434,0
1.088,975.098,671.875,-576.172,-692.871,0
1.092,750.488,677.246,-612.305,-992.188,0
1.096,-920.898,-1000.000,-523.926,756.348,0
1.100,-1000.000,-1000.000,-488.770,-980.469,0
1.104,666.992,616.211,-607.910,-699.219,0
1.108,-981.934,975.586,-607.422,-1000.000,0
1.112,-713.867,-635.742,-575.195,600.098,0
1.116,-1000.000,-1000.000,-443.359,-802.246,0
1.120,650.391,121.582,-568.359,-145.508,0
1.124,-905.762,947.266,-618.164,-1000.000,0
1.127,-472.656,-522.461,-588.379,238.770,0
1.131,-1000.000,-1000.000,-454.590,-789.551,0
1.135,207.031,-644.531,-555.176,649.902,0
1.139,-804.199,836.914,-594.238,-927.246,0
1.143,190.430,25.879,-549.316,-664.062,0
1.147,-1000.000,-1000.000,-493.164,988.770,0
1.151,-714.355,-897.949,-575.195,942.383,0
1.155,912.109,668.945,-591.797,-689.941,0
1.159,852.539,789.551,-589.844,-1000.000,0
1.163,-845.215,-926.758,-613.770,659.180,0
1.167,-1000.000,-1000.000,-595.703,-923.340,0
1.170,674.316,533.691,-582.031,-635.254,0
1.174,-988.770,980.469,-578.125,-1000.000,0
1.178,-698.242,-605.469,-613.770,587.402,0
1.182,-1000.000,-1000.000,-445.312,-789.551,0
1.186,547.363,-95.703,-519.043,33.203,0
1.190,-866.211,943.848,-518.555,-1000.000,0
1.194,-356.934,-414.062,-612.305,141.113,0
1.198,-1000.000,-1000.000,-506.348,-795.898,0
1.202,-10.742,-734.375,-514.160,719.238,0
1.206,-835.449,791.992,-605.469,-864.258,0
1.210,407.227,247.559,-632.812,-774.414,0
1.213,-1000.000,-1000.000,-488.281,950.195,0
1.217,-815.430,-911.621,-483.887,950.195,0
1.221,833.496,671.387,-592.285,-700.684,0
1.225,740.234,662.598,-610.840,-840.820,0
1.229,-851.074,-913.086,-582.031,718.262,0
1.233,-1000.000,-1000.000,-405.762,-914.551,0
1.237,664.062,428.223,-542.969,-510.742,0
1.241,-990.723,979.492,-641.113,-1000.000,0
1.245,-682.617,-590.820,-605.957,502.930,0
1.249,-1000.000,-1000.000,-425.781,-782.715,0
1.252,440.430,-325.684,-557.617,142.578,0
1.256,-836.914,916.016,-646.484,-1000.000,0
1.260,-239.258,-292.969,-611.816,-71.777,0
1.264,-1000.000,-1000.000,-462.891,-833.984,0
1.268,-224.121,-817.383,-527.832,751.953,0
1.272,-889.160,726.074,-614.258,-859.375,0
1.276,619.629,458.008,-613.770,-824.219,0
1.280,-977.051,-1000.000,-367.676,902.344,0
1.284,-922.852,-946.777,-410.156,971.191,0
1.288,753.418,670.898,-637.695,-706.055,0
1.292,-996.094,917.969,-593.750,-1000.000,0
1.295,-708.984,-745.117,-614.746,627.441,0
1.299,-1000.000,-1000.000,-533.691,-846.191,0
1.303,665.527,343.750,-576.172,-415.039,0
1.307,-946.289,966.309,-587.891,-1000.000,0
1.311,-580.078,-586.426,-608.887,406.250,0
1.315,-1000.000,-1000.000,-465.820,-776.367,0
1.319,324.707,-511.719,-531.250,356.445,0
1.323,-812.500,783.691,-573.242,-1000.000,0
1.327,-21.973,-197.754,-604.004,-296.875,0
1.331,-1000.000,-1000.000,-485.840,-892.090,0
1.335,-442.383,-881.348,-525.391,842.773,0
1.338,-955.566,679.688,-537.598,-781.738,0
1.342,723.145,661.621,-588.867,-912.598,0
1.346,-909.180,-1000.000,-576.172,835.449,0
1.350,-1000.000,-1000.000,-542.969,989.258,0
1.354,669.434,625.000,-607.422,-713.379,0
1.358,-982.422,970.215,-623.047,-1000.000,0
1.362,-713.867,-649.414,-605.957,613.281,0
1.366,-1000.000,-1000.000,-390.137,-819.336,0
1.370,650.391,172.363,-519.043,-299.805,0
1.374,-905.762,951.172,-655.273,-1000.000,0
1.377,-472.656,-540.527,-635.742,304.688,0
1.381,-1000.000,-1000.000,-410.645,-781.250,0
1.385,207.031,-626.465,-438.965,561.523,0
1.389,-803.711,843.262,-627.930,-990.234,0
1.393,190.918,-11.719,-651.855,-520.020,0
1.397,-1000.000,-1000.000,-415.527,-958.496,0
1.401,-684.570,-894.531,-523.926,921.387,0
1.405,937.988,668.457,-645.996,-695.801,0
1.409,834.961,778.320,-614.746,-888.184,0
1.413,-854.492,-938.965,-568.359,781.738,0
1.417,-1000.000,-1000.000,-511.230,-969.727,0
1.420,673.340,541.992,-612.305,-649.902,0
1.424,-989.258,981.934,-624.023,-1000.000,0
1.428,-698.242,-607.910,-535.156,595.703,0
1.432,-1000.000,-1000.000,-423.340,-797.363,0
1.436,547.363,-52.734,-575.195,-81.055,0
1.440,-866.211,942.871,-621.094,-1000.000,0
1.444,-356.934,-441.895,-616.699,175.781,0
1.448,-1000.000,-1000.000,-478.516,-784.668,0
1.452,-10.742,-717.773,-541.016,648.926,0
1.456,-835.449,800.293,-592.773,-926.758,0
1.460,408.691,201.172,-588.379,-627.930,0
1.463,-1000.000,-1000.000,-470.215,994.629,0
1.467,-784.668,-916.504,-557.129,937.500,0
1.471,873.047,668.945,-596.680,-687.988,0
1.475,918.457,850.586,-511.719,-1000.000,0
1.479,-783.691,-849.609,-589.844,647.461,0
1.483,-1000.000,-1000.000,-557.129,-892.090,0
1.487,679.688,454.590,-554.199,-568.848,0
1.491,-996.094,975.098,-615.234,-1000.000,0
1.495,-682.617,-593.262,-642.090,561.523,0
1.499,-1000.000,-1000.000,-443.848,-787.109,0
1.502,440.430,-276.367,-487.793,136.719,0
1.506,-836.914,925.293,-595.703,-1000.000,0
1.510,-239.258,-318.848,-647.461,-14.648,0
1.514,-1000.000,-1000.000,-481.445,-822.266,0
1.518,-224.121,-801.270,-471.191,745.117,0
1.522,-889.160,741.699,-586.426,-855.469,0
1.526,622.070,426.270,-654.297,-825.195,0
1.530,-986.328,-1000.000,-481.934,902.344,0
1.534,-886.230,-942.871,-502.441,971.191,0
1.538,792.969,670.410,-632.324,-705.566,0
1.542,995.117,911.133,-635.254,-1000.000,0
1.545,-706.543,-758.301,-604.004,628.418,0
1.549,-1000.000,-1000.000,-444.336,-848.145,0
1.553,670.898,360.840,-539.062,-440.430,0
1.557,-962.402,967.285,-637.695,-1000.000,0
1.561,-604.980,-582.031,-594.238,460.938,0
1.565,-1000.000,-1000.000,-225.098,-779.785,0
1.569,324.219,-479.492,-466.797,352.539,0
1.573,-813.477,887.207,-675.293,-1000.000,0
1.577,-21.973,-196.777,-600.586,-268.555,0
1.581,-1000.000,-1000.000,-483.887,-884.277,0
1.585,-442.383,-867.676,-567.871,838.867,0
1.588,-956.543,680.176,-617.676,-779.297,0
1.592,728.516,637.207,-566.895,-913.574,0
1.596,-924.316,-1000.000,-532.227,835.449,0
1.600,-954.102,-995.605,-569.824,989.258,0
1.604,739.258,633.301,-582.520,-713.379,0
1.608,-993.652,966.797,-507.812,-1000.000,0
1.612,-711.426,-656.738,-598.633,613.281,0
1.616,-1000.000,-1000.000,-518.555,-818.359,0
1.620,658.691,197.266,-548.340,-324.707,0
1.624,-927.734,946.777,-605.957,-1000.000,0
1.627,-514.648,-557.617,-631.348,372.559,0
1.631,-1000.000,-1000.000,-482.910,-774.414,0
1.635,208.008,-607.422,-555.176,520.508,0
1.639,-804.688,852.539,-632.812,-993.652,0
1.643,191.895,-41.016,-626.953,-337.402,0
1.647,-1000.000,-1000.000,-452.637,-903.320,0
1.651,-656.250,-892.090,-498.047,900.391,0
1.655,959.961,666.992,-541.504,-683.594,0
1.659,829.102,776.855,-599.121,-994.629,0
1.663,-857.910,-950.195,-602.539,760.742,0
1.667,-1000.000,-1000.000,-551.270,-982.910,0
1.670,670.898,556.152,-606.934,-694.336,0
1.674,914.551,882.324,-612.305,-899.414,0
1.678,-737.793,-643.555,-611.816,613.281,0
1.682,-1000.000,-1000.000,-386.230,-798.828,0
1.686,597.168,-21.973,-513.184,127.930,0
1.690,-910.156,929.688,-586.914,-1000.000,0
1.694,-452.637,-487.793,-585.449,140.625,0
1.698,-1000.000,-1000.000,-420.898,-789.551,0
1.702,0.000,-684.570,-533.203,716.797,0
1.706,-842.773,816.406,-602.051,-863.281,0
1.710,305.176,112.305,-581.543,-775.879,0
1.713,-1000.000,-1000.000,-520.508,938.965,0
1.717,-745.117,-906.250,-601.562,960.449,0
1.721,886.230,666.504,-579.102,-699.707,0
1.725,915.527,832.031,-516.113,-1000.000,0
1.729,-782.227,-876.465,-621.094,642.578,0
1.733,-1000.000,-1000.000,-627.930,-882.324,0
1.737,678.711,488.281,-564.453,-524.902,0
1.741,-994.141,977.539,-491.699,-1000.000,0
1.745,-685.547,-598.145,-537.109,488.281,0
1.749,-1000.000,-1000.000,-492.676,-783.691,0
1.752,483.398,-197.754,-578.613,228.516,0
1.756,-873.047,933.594,-520.996,-1000.000,0
1.760,-339.844,-363.770,-600.098,-168.945,0
1.764,-1000.000,-1000.000,-566.895,-868.164,0
1.768,-218.262,-770.020,-594.727,820.312,0
1.772,-889.160,769.043,-502.930,-789.062,0
1.776,617.188,357.910,-549.316,-906.738,0
1.780,-990.723,-1000.000,-568.848,833.008,0
1.784,-761.719,-934.570,-600.098,889.648,0
1.788,854.004,668.457,-531.738,-745.605,0
1.792,973.633,898.926,-481.934,-1000.000,0
1.795,-696.289,-782.227,-647.949,617.188,0
1.799,-1000.000,-1000.000,-610.352,-840.332,0
1.803,683.105,401.367,-501.953,-379.883,0
1.807,-999.512,970.215,-505.859,-1000.000,0
1.811,-671.875,-585.938,-651.855,336.426,0
1.815,-1000.000,-1000.000,-555.176,-777.344,0
1.819,379.395,-412.109,-565.918,495.605,0
1.823,-842.773,904.297,-537.598,-1000.000,0
1.827,-215.332,-235.840,-596.680,-365.723,0
1.831,-1000.000,-1000.000,-518.066,-918.457,0
1.835,-419.434,-849.121,-501.465,906.738,0
1.838,-962.891,697.266,-509.277,-688.477,0
1.842,687.988,554.688,-580.078,-982.910,0
1.846,-960.938,-1000.000,-568.848,775.879,0
1.850,-936.035,-964.844,-597.656,-996.582,0
1.854,746.582,656.738,-586.426,-717.773,0
1.858,-994.629,957.520,-524.414,-1000.000,0
1.862,-709.961,-680.176,-617.676,607.910,0
1.866,-1000.000,-1000.000,-597.168,-814.453,0
1.870,667.480,266.602,-601.562,-212.402,0
1.874,-951.172,952.637,-526.855,-1000.000,0
1.877,-570.801,-572.754,-596.680,227.539,0
1.881,-1000.000,-1000.000,-539.062,-794.434,0
1.885,264.160,-564.941,-577.637,641.602,0
1.889,-820.312,865.723,-523.926,-936.523,0
1.893,15.625,-112.793,-516.113,-691.895,0
1.897,-1000.000,-1000.000,-518.066,974.121,0
1.901,-632.812,-884.766,-616.699,947.754,0
1.905,951.660,666.016,-537.598,-691.895,0
1.909,810.547,728.027,-507.812,-1000.000,0
1.913,-872.559,-984.863,-601.074,659.668,0
1.917,-1000.000,-1000.000,-653.809,-923.340,0
1.920,670.410,599.121,-553.223,-634.766,0
1.924,-981.934,982.422,-368.164,-1000.000,0
1.928,-713.867,-620.605,-582.031,591.797,0
1.932,-1000.000,-1000.000,-595.215,-798.340,0
1.936,652.832,77.637,-531.738,6.348,0
1.940,-916.504,947.754,-392.090,-1000.000,0
1.944,-456.055,-501.953,-586.914,54.688,0
1.948,-1000.000,-1000.000,-592.773,-815.918,0
1.952,44.922,-661.621,-560.547,718.750,0
1.956,-837.891,832.520,-529.785,-875.488,0
1.960,209.961,78.125,-590.332,-805.176,0
1.963,-1000.000,-1000.000,-547.363,918.457,0
1.967,-725.098,-896.484,-568.848,961.914,0
1.971,877.441,664.551,-557.617,-700.195,0
1.975,818.359,722.168,-527.832,-936.523,0
1.979,-815.918,-927.734,-622.070,676.758,0
1.983,-1000.000,-1000.000,-565.918,-897.949,0
1.987,669.434,510.254,-548.828,-516.602,0
1.991,-985.840,981.445,-552.246,-1000.000,0
1.995,-698.242,-602.051,-634.277,489.746,0
1.999,-1000.000,-1000.000,-575.195,-780.273,0
2.002,548.828,-147.949,-593.262,190.430,0
2.006,-874.023,940.430,-540.039,-1000.000,0
2.010,-345.703,-386.230,-592.773,-84.473,0
2.014,-1000.000,-1000.000,-542.969,-848.633,0
2.018,-144.043,-752.441,-585.449,813.477,0
2.022,-872.559,779.785,-531.738,-788.086,0
2.026,436.523,293.945,-549.316,-857.910,0
2.030,-1000.000,-1000.000,-436.035,887.207,0
2.034,-833.496,-926.270,-548.828,976.562,0
2.038,811.523,667.969,-609.863,-707.031,0
2.042,976.074,880.859,-497.070,-1000.000,0
2.045,-727.539,-809.570,-631.836,627.930,0
2.049,-1000.000,-1000.000,-643.066,-848.145,0
2.053,680.664,428.223,-585.938,-411.133,0
2.057,-995.117,972.656,-481.445,-1000.000,0
2.061,-682.617,-589.355,-606.445,382.324,0
2.065,-1000.000,-1000.000,-575.195,-775.879,0
2.069,441.406,-357.422,-567.383,417.480,0
2.073,-841.797,916.504,-440.430,-1000.000,0
2.077,-232.910,-264.648,-562.012,-303.223,0
2.081,-1000.000,-1000.000,-587.402,-899.414,0
2.085,-324.707,-830.078,-576.172,883.301,0
2.088,-923.828,715.820,-506.348,-727.051,0
2.092,634.766,501.465,-562.500,-921.875,0
2.096,-982.910,-1000.000,-598.145,836.914,0
2.100,-929.688,-951.172,-602.539,990.234,0
2.104,743.652,666.504,-560.547,-713.379,0
2.108,-994.141,944.824,-504.395,-1000.000,0
2.112,-709.473,-705.566,-637.695,613.770,0
2.116,-1000.000,-1000.000,-574.707,-818.848,0
