timestamps,TP9,AF7,AF8,TP10,Marker0
0.248,-579.590,-1000.000,-492.676,-866.211,0
0.252,975.098,373.047,-601.562,-214.844,0
0.256,997.070,960.449,-636.230,-1000.000,0
0.260,-453.613,-560.547,-507.812,60.059,0
0.264,-1000.000,-1000.000,-518.066,-764.160,0
0.267,291.504,-162.598,-526.367,198.730,0
0.271,-775.879,-842.285,-583.984,-1000.000,0
0.275,84.473,62.012,-579.102,-271.484,0
0.279,-1000.000,-1000.000,-571.289,-802.734,0
0.283,-252.441,-272.461,-506.348,337.402,0
0.287,-803.223,-833.984,-583.008,-1000.000,0
0.291,229.980,245.605,-640.625,-475.098,0
0.295,-1000.000,-1000.000,-556.152,-927.246,0
0.299,-271.973,-689.941,-496.094,766.602,0
0.303,-830.078,958.008,-616.699,-833.008,0
0.307,616.699,554.688,-693.359,-946.777,0
0.310,-1000.000,-974.609,-542.480,566.406,0
0.314,-671.875,-1000.000,-444.824,-820.312,0
0.318,894.043,209.473,-542.480,-50.781,0
0.322,-897.949,-926.758,-697.754,-1000.000,0
0.326,-257.324,-369.141,-578.613,-135.742,0
0.330,-1000.000,-1000.000,-445.312,-785.156,0
0.334,158.691,-211.426,-448.242,218.262,0
0.338,-758.301,-838.867,-608.398,-1000.000,0
0.342,189.941,179.688,-565.430,-272.461,0
0.346,-1000.000,-1000.000,-528.320,-810.547,0
0.350,-270.996,-365.723,-514.648,436.035,0
0.353,-799.316,-855.957,-611.816,-1000.000,0
0.357,305.176,247.070,-638.672,-619.141,0
0.361,-1000.000,-1000.000,-549.316,954.590,0
0.365,-374.023,-828.613,-519.043,947.754,0
0.369,-890.137,786.133,-628.906,-526.367,0
0.373,761.230,667.480,-640.625,-1000.000,0
0.377,-857.422,-901.855,-490.234,201.172,0
0.381,-829.590,-1000.000,-528.320,-772.949,0
0.385,736.816,76.660,-603.516,79.590,0
0.389,-849.121,-855.469,-642.090,-1000.000,0
0.393,-146.973,-192.871,-538.086,-250.977,0
0.397,-1000.000,-1000.000,-566.406,-805.176,0
0.400,38.086,-220.703,-534.180,232.422,0
0.404,-762.695,-831.543,-551.270,-1000.000,0
0.408,199.707,239.746,-590.332,-303.223,0
0.412,-1000.000,-1000.000,-589.844,-829.102,0
0.416,-277.344,-470.215,-526.855,528.320,0
0.420,-799.316,-888.672,-549.316,-1000.000,0
0.424,408.691,311.035,-621.094,-743.652,0
0.428,-1000.000,-1000.000,-588.867,805.664,0
0.432,-391.602,-962.402,-512.695,-913.574,0
0.436,-965.332,581.543,-531.250,-307.129,0
0.440,888.672,801.758,-622.070,-1000.000,0
0.443,-666.504,-769.043,-607.910,87.402,0
0.447,-972.168,-1000.000,-541.016,-765.137,0
0.451,561.035,-53.223,-542.480,196.777,0
0.455,-809.082,-840.332,-632.324,-1000.000,0
0.459,-35.156,-63.477,-606.934,-265.625,0
0.463,-1000.000,-1000.000,-521.973,-800.293,0
0.467,-78.613,-228.027,-453.125,234.375,0
0.471,-772.461,-828.125,-596.191,-1000.000,0
0.475,209.961,245.117,-622.070,-369.629,0
0.479,-1000.000,-1000.000,-554.688,-872.070,0
0.483,-277.832,-573.730,-506.348,658.203,0
0.486,-810.059,-939.941,-602.539,-948.730,0
0.490,510.742,422.852,-658.203,-873.047,0
0.494,-1000.000,-1000.000,-520.508,652.832,0
0.498,-491.211,-1000.000,-459.961,-843.262,0
0.502,963.379,372.070,-575.684,-159.180,0
0.506,-999.512,947.754,-681.641,-1000.000,0
0.510,-459.473,-580.078,-506.836,10.742,0
0.514,-1000.000,-1000.000,-462.891,-767.090,0
0.518,334.473,-160.645,-576.172,203.125,0
0.522,-778.809,-843.262,-620.117,-1000.000,0
0.526,83.496,57.617,-544.922,-270.996,0
0.530,-1000.000,-1000.000,-541.504,-802.734,0
0.533,-251.465,-271.973,-529.297,337.402,0
0.537,-803.223,-834.473,-593.262,-1000.000,0
0.541,229.980,245.117,-602.051,-470.215,0
0.545,-1000.000,-1000.000,-546.387,-941.406,0
0.549,-271.973,-707.520,-519.043,817.871,0
0.553,-830.078,942.871,-589.355,-766.113,0
0.557,616.699,541.992,-601.074,-956.543,0
0.561,-1000.000,-981.934,-537.598,566.406,0
0.565,-671.875,-1000.000,-558.105,-812.500,0
0.569,895.020,198.730,-597.168,-58.594,0
0.573,-900.391,-939.453,-666.504,-1000.000,0
0.576,-252.930,-390.137,-592.773,-45.410,0
0.580,-1000.000,-1000.000,-559.082,-767.578,0
0.584,126.953,-210.938,-544.434,207.031,0
0.588,-760.742,-839.355,-590.820,-1000.000,0
0.592,192.871,180.664,-561.035,-274.414,0
0.596,-1000.000,-1000.000,-556.152,-809.082,0
0.600,-271.484,-361.328,-485.840,436.523,0
0.604,-799.316,-854.004,-548.828,-1000.000,0
0.608,318.359,245.605,-664.062,-569.824,0
0.612,-1000.000,-1000.000,-583.496,990.234,0
0.616,-375.977,-840.332,-502.441,929.688,0
0.620,-889.160,776.855,-584.473,-589.844,0
0.623,760.742,651.855,-679.199,-1000.000,0
0.627,-857.422,-916.016,-581.543,384.277,0
0.631,-829.590,-1000.000,-498.047,-783.203,0
0.635,737.305,61.523,-583.496,62.012,0
0.639,-850.586,-865.234,-653.320,-1000.000,0
0.643,-144.531,-208.984,-536.133,-182.129,0
0.647,-1000.000,-1000.000,-516.113,-786.133,0
0.651,19.043,-219.238,-538.574,220.703,0
0.655,-765.137,-832.520,-601.074,-1000.000,0
0.659,201.660,238.281,-534.180,-273.438,0
0.663,-1000.000,-1000.000,-471.191,-818.848,0
0.666,-274.902,-475.098,-511.230,528.809,0
0.670,-806.152,-891.113,-621.582,-1000.000,0
0.674,426.270,308.105,-616.211,-662.109,0
0.678,-1000.000,-1000.000,-520.020,908.203,0
0.682,-479.980,-972.168,-528.320,-953.613,0
0.686,-954.590,569.336,-588.867,-374.023,0
0.690,887.207,793.457,-602.539,-1000.000,0
0.694,-664.062,-778.809,-511.719,190.918,0
0.698,-986.816,-1000.000,-562.988,-760.254,0
0.702,539.062,-67.383,-568.359,183.105,0
0.706,-808.105,-844.727,-618.652,-1000.000,0
0.709,-32.715,-68.359,-589.355,-265.625,0
0.713,-1000.000,-1000.000,-550.293,-800.781,0
0.717,-101.074,-227.051,-514.648,234.375,0
0.721,-776.855,-828.613,-537.598,-1000.000,0
0.725,212.891,245.117,-597.168,-371.094,0
0.729,-1000.000,-1000.000,-583.984,-863.281,0
0.733,-275.391,-578.125,-519.043,624.512,0
0.737,-816.895,-941.406,-539.062,-1000.000,0
0.741,528.809,414.062,-618.164,-804.199,0
0.745,-1000.000,-1000.000,-608.398,736.816,0
0.749,-579.590,-1000.000,-504.395,-859.375,0
0.753,974.121,359.863,-537.598,-197.266,0
0.756,-999.023,933.594,-682.617,-1000.000,0
0.760,-462.891,-602.051,-602.051,81.543,0
0.764,-1000.000,-1000.000,-540.039,-759.277,0
0.768,340.332,-160.156,-544.922,196.289,0
0.772,-778.320,-843.750,-618.164,-1000.000,0
0.776,82.031,54.199,-595.215,-271.973,0
0.780,-1000.000,-1000.000,-544.922,-802.734,0
0.784,-234.863,-269.531,-506.348,337.402,0
0.788,-798.828,-833.984,-563.965,-1000.000,0
0.792,227.539,244.629,-628.906,-475.098,0
0.796,-1000.000,-1000.000,-498.047,-927.246,0
0.799,-272.461,-708.496,-446.289,766.602,0
0.803,-830.078,943.359,-619.629,-832.520,0
0.807,616.699,527.344,-660.156,-947.754,0
0.811,-1000.000,-986.816,-557.129,567.871,0
0.815,-671.875,-1000.000,-537.109,-817.871,0
0.819,894.531,186.523,-599.121,-82.520,0
0.823,-899.414,-957.520,-648.438,-1000.000,0
0.827,-254.883,-420.410,-562.012,-30.762,0
0.831,-1000.000,-1000.000,-549.805,-766.602,0
0.835,142.578,-209.961,-563.477,205.566,0
0.839,-759.277,-840.820,-567.871,-1000.000,0
0.842,191.406,174.316,-509.766,-274.414,0
0.846,-1000.000,-1000.000,-562.988,-809.082,0
0.850,-271.484,-364.258,-559.082,436.035,0
0.854,-799.316,-855.957,-586.426,-1000.000,0
0.858,318.359,246.582,-629.883,-572.754,0
0.862,-1000.000,-1000.000,-584.473,996.094,0
0.866,-383.301,-837.402,-523.438,911.621,0
0.870,-870.605,782.227,-568.359,-646.484,0
0.874,704.590,643.066,-629.883,-1000.000,0
0.878,-945.801,-923.340,-555.664,473.633,0
0.882,-818.848,-1000.000,-542.480,-793.945,0
0.886,736.816,64.941,-519.043,50.781,0
0.889,-852.539,-870.117,-562.500,-1000.000,0
0.893,-145.020,-223.145,-586.426,-151.855,0
0.897,-1000.000,-1000.000,-543.945,-778.809,0
0.901,24.902,-218.262,-520.020,216.797,0
0.905,-764.648,-833.496,-565.430,-1000.000,0
0.909,201.172,235.352,-594.727,-274.414,0
0.913,-1000.000,-1000.000,-564.453,-818.848,0
0.917,-274.414,-474.121,-495.605,528.809,0
0.921,-805.664,-891.602,-575.195,-1000.000,0
0.925,408.691,303.711,-662.598,-664.551,0
0.929,-1000.000,-1000.000,-575.195,914.551,0
0.932,-476.562,-965.332,-499.023,-971.191,0
0.936,-956.055,583.008,-591.309,-406.738,0
0.940,889.648,778.809,-677.246,-1000.000,0
0.944,-669.922,-795.410,-555.176,193.359,0
0.948,-969.238,-1000.000,-483.887,-762.695,0
0.952,565.918,-65.430,-568.359,162.109,0
0.956,-812.012,-847.168,-632.812,-1000.000,0
0.960,-31.738,-79.102,-537.598,-262.695,0
0.964,-1000.000,-1000.000,-469.727,-801.270,0
0.968,-111.816,-226.074,-525.879,233.398,0
0.972,-778.809,-829.102,-586.914,-1000.000,0
0.975,214.355,245.605,-545.898,-347.168,0
0.979,-1000.000,-1000.000,-528.809,-854.980,0
0.983,-275.391,-581.055,-564.453,620.117,0
0.987,-816.895,-943.848,-608.398,-1000.000,0
0.991,526.367,413.574,-645.996,-808.594,0
0.995,-1000.000,-1000.000,-578.613,743.652,0
0.999,-579.102,-1000.000,-539.551,-871.582,0
1.003,974.609,380.859,-580.078,-243.652,0
1.007,998.047,930.176,-635.742,-1000.000,0
1.011,-456.055,-603.516,-583.496,85.449,0
1.015,-1000.000,-1000.000,-541.504,-762.207,0
1.019,305.664,-169.434,-532.715,196.289,0
1.022,-776.855,-850.586,-556.641,-1000.000,0
1.026,83.496,34.180,-589.355,-271.973,0
1.030,-1000.000,-1000.000,-603.516,-801.758,0
1.034,-246.094,-270.020,-516.602,336.914,0
1.038,-801.758,-836.426,-529.785,-1000.000,0
1.042,229.492,245.117,-625.488,-452.637,0
1.046,-1000.000,-1000.000,-603.516,-917.480,0
1.050,-271.973,-711.914,-492.188,762.695,0
1.054,-830.078,939.941,-518.555,-830.566,0
1.058,616.699,524.414,-650.879,-948.730,0
1.062,-1000.000,-990.723,-590.332,567.383,0
1.065,-671.875,-1000.000,-487.305,-817.383,0
1.069,895.020,197.266,-507.324,-82.031,0
1.073,-899.414,-962.891,-639.160,-1000.000,0
1.077,-254.883,-430.176,-587.402,-30.762,0
1.081,-1000.000,-1000.000,-516.602,-766.602,0
1.085,140.137,-208.008,-524.902,205.566,0
1.089,-759.766,-842.773,-597.656,-1000.000,0
1.093,191.895,157.715,-574.219,-274.902,0
1.097,-1000.000,-1000.000,-545.410,-808.594,0
1.101,-270.020,-362.793,-557.617,436.035,0
1.105,-799.805,-857.422,-610.840,-1000.000,0
1.108,291.992,246.582,-604.492,-557.129,0
1.112,-1000.000,-1000.000,-562.012,-990.723,0
1.116,-372.070,-843.262,-552.734,891.113,0
1.120,-891.602,776.855,-620.117,-642.090,0
1.124,761.230,635.742,-625.000,-1000.000,0
1.128,-857.910,-929.199,-516.113,386.230,0
1.132,-829.590,-1000.000,-553.223,-784.668,0
1.136,737.305,56.152,-605.469,41.992,0
1.140,-851.074,-878.418,-599.121,-1000.000,0
1.144,-144.043,-238.281,-541.016,-146.973,0
1.148,-1000.000,-1000.000,-585.449,-778.320,0
1.152,15.137,-216.797,-568.848,216.309,0
1.155,-765.625,-834.961,-534.668,-1000.000,0
1.159,202.148,230.957,-553.711,-274.414,0
1.163,-1000.000,-1000.000,-602.051,-818.848,0
1.167,-273.926,-480.957,-549.805,528.809,0
1.171,-805.176,-895.508,-563.477,-1000.000,0
1.175,403.320,301.270,-642.578,-664.551,0
1.179,-1000.000,-1000.000,-612.305,918.457,0
1.183,-475.586,-966.797,-535.156,-981.445,0
1.187,-956.543,582.520,-548.340,-424.805,0
1.191,889.648,770.996,-634.766,-1000.000,0
1.195,-669.922,-804.688,-608.887,194.336,0
1.198,-969.238,-1000.000,-559.570,-764.160,0
1.202,565.918,-62.500,-521.484,156.738,0
1.206,-810.547,-850.098,-580.078,-1000.000,0
1.210,-33.203,-94.238,-610.352,-261.719,0
1.214,-1000.000,-1000.000,-541.992,-800.781,0
1.218,-94.727,-224.609,-496.094,232.422,0
1.222,-775.879,-830.566,-588.379,-1000.000,0
1.226,212.402,245.605,-615.723,-329.102,0
1.230,-1000.000,-1000.000,-566.406,-849.121,0
1.234,-282.227,-581.543,-528.320,617.676,0
1.238,-794.434,-947.266,-590.820,-999.512,0
1.241,470.703,422.852,-640.137,-823.730,0
1.245,-949.707,-1000.000,-570.801,780.762,0
1.249,-300.781,-958.496,-515.625,-977.051,0
1.253,951.660,565.918,-569.336,-427.246,0
1.257,998.535,895.996,-619.141,-1000.000,0
1.261,-460.449,-629.883,-544.434,87.402,0
1.265,-1000.000,-1000.000,-543.457,-768.555,0
1.269,382.812,-156.738,-564.453,196.289,0
1.273,-781.250,-847.168,-585.449,-1000.000,0
1.277,81.055,37.598,-535.645,-271.973,0
1.281,-1000.000,-1000.000,-534.180,-801.270,0
1.285,-236.328,-272.949,-565.918,336.426,0
1.288,-798.828,-836.914,-582.520,-1000.000,0
1.292,228.027,245.605,-549.316,-445.312,0
1.296,-1000.000,-1000.000,-511.230,-914.551,0
1.300,-272.461,-715.332,-558.594,762.695,0
1.304,-827.148,937.012,-566.406,-833.008,0
1.308,592.773,515.137,-577.148,-938.477,0
1.312,-1000.000,-996.094,-608.887,590.332,0
1.316,-666.992,-1000.000,-596.680,-827.637,0
1.320,892.090,200.195,-546.387,-122.559,0
1.324,-896.484,-969.238,-569.824,-1000.000,0
1.328,-259.277,-440.918,-610.840,-26.855,0
1.331,-1000.000,-1000.000,-578.125,-769.531,0
1.335,170.898,-207.520,-557.129,206.055,0
1.339,-757.324,-844.238,-585.938,-1000.000,0
1.343,188.965,153.320,-585.449,-274.414,0
1.347,-1000.000,-1000.000,-563.965,-808.105,0
1.351,-269.531,-370.117,-544.434,435.547,0
1.355,-800.293,-860.840,-579.590,-1000.000,0
1.359,278.320,249.512,-610.352,-540.527,0
1.363,-1000.000,-1000.000,-592.285,-981.934,0
1.367,-369.629,-827.148,-465.820,887.695,0
1.371,-892.578,796.875,-498.535,-640.625,0
1.375,761.719,628.906,-646.484,-1000.000,0
1.378,-857.422,-932.129,-592.773,387.695,0
1.382,-830.078,-1000.000,-546.875,-786.133,0
1.386,737.793,68.848,-569.336,27.832,0
1.390,-850.586,-881.836,-593.750,-1000.000,0
1.394,-144.531,-251.953,-560.547,-144.531,0
1.398,-1000.000,-1000.000,-520.020,-779.297,0
1.402,18.066,-215.820,-541.016,216.797,0
1.406,-765.625,-835.938,-599.609,-1000.000,0
1.410,201.660,225.586,-562.012,-274.414,0
1.414,-1000.000,-1000.000,-519.531,-818.848,0
1.418,-273.926,-472.656,-560.059,528.809,0
1.421,-805.176,-892.578,-610.352,-1000.000,0
1.425,394.531,295.410,-595.215,-669.922,0
1.429,-1000.000,-1000.000,-502.441,928.711,0
1.433,-474.121,-972.168,-530.762,983.887,0
1.437,-957.520,578.125,-598.633,-473.633,0
1.441,890.137,759.766,-584.961,-1000.000,0
1.445,-669.922,-818.359,-536.621,191.895,0
1.449,-969.238,-1000.000,-591.309,-763.672,0
1.453,564.941,-59.570,-570.801,172.363,0
1.457,-806.641,-851.074,-579.590,-1000.000,0
1.461,-39.551,-101.562,-612.793,-264.160,0
1.464,-1000.000,-1000.000,-601.074,-801.758,0
1.468,-35.645,-224.121,-555.664,234.375,0
1.472,-764.160,-830.566,-541.504,-1000.000,0
1.476,205.078,245.605,-611.816,-371.582,0
1.480,-1000.000,-1000.000,-619.629,-863.281,0
1.484,-276.367,-572.754,-539.062,624.512,0
1.488,-815.430,-938.965,-542.480,-1000.000,0
1.492,509.766,394.531,-614.258,-804.688,0
1.496,-1000.000,-1000.000,-628.906,738.770,0
1.500,-575.684,-1000.000,-547.363,-863.770,0
1.504,971.680,379.395,-448.730,-200.195,0
1.508,-995.605,900.391,-550.293,-1000.000,0
1.511,-470.703,-647.461,-643.066,49.316,0
1.515,-1000.000,-1000.000,-589.844,-764.648,0
1.519,382.324,-160.156,-546.387,199.219,0
1.523,-777.344,-851.562,-584.961,-1000.000,0
1.527,76.172,16.113,-600.586,-271.484,0
1.531,-1000.000,-1000.000,-562.988,-802.734,0
1.535,-177.734,-261.230,-550.781,337.402,0
1.539,-783.691,-834.961,-574.707,-1000.000,0
1.543,219.727,245.117,-618.652,-475.098,0
1.547,-1000.000,-1000.000,-551.270,-927.246,0
1.551,-273.926,-697.266,-508.301,766.602,0
1.554,-827.637,955.078,-584.473,-832.031,0
1.558,595.703,503.906,-615.723,-948.730,0
1.562,-1000.000,-998.535,-523.438,568.848,0
1.566,-667.480,-1000.000,-490.234,-819.336,0
1.570,892.090,208.496,-591.797,-91.797,0
1.574,-895.508,-984.863,-600.586,-1000.000,0
1.578,-261.719,-468.750,-565.918,-30.273,0
1.582,-1000.000,-1000.000,-573.730,-767.578,0
1.586,187.500,-206.543,-576.660,206.055,0
1.590,-756.348,-844.727,-531.250,-1000.000,0
1.594,187.500,144.531,-537.109,-274.902,0
1.597,-1000.000,-1000.000,-596.680,-809.082,0
1.601,-270.508,-348.633,-568.359,436.035,0
1.605,-799.805,-853.516,-527.344,-1000.000,0
1.609,296.875,246.094,-563.477,-574.219,0
1.613,-1000.000,-1000.000,-620.117,-999.512,0
1.617,-374.023,-826.660,-574.707,894.531,0
1.621,-885.742,798.828,-545.898,-643.555,0
1.625,738.770,621.094,-581.543,-1000.000,0
1.629,-881.836,-937.012,-617.676,385.254,0
1.633,-825.195,-1000.000,-601.074,-784.180,0
1.637,735.352,76.172,-496.582,51.270,0
1.641,-847.168,-892.090,-522.461,-1000.000,0
1.644,-150.879,-276.855,-629.395,-162.109,0
1.648,-1000.000,-1000.000,-602.051,-781.250,0
1.652,68.848,-214.844,-483.887,218.750,0
1.656,-758.789,-836.914,-475.586,-1000.000,0
1.660,196.289,222.656,-617.188,-273.926,0
1.664,-1000.000,-1000.000,-612.305,-818.848,0
1.668,-272.461,-469.727,-549.316,528.809,0
1.672,-803.223,-892.578,-560.547,-1000.000,0
1.676,342.773,285.156,-624.023,-667.480,0
1.680,-1000.000,-1000.000,-611.816,921.387,0
1.684,-464.844,-961.426,-537.109,-990.723,0
1.687,-961.426,590.332,-586.914,-443.359,0
1.691,891.602,757.812,-661.133,-1000.000,0
1.695,-669.434,-821.289,-601.074,198.242,0
1.699,-969.238,-1000.000,-561.035,-767.578,0
1.703,564.941,-47.852,-590.820,116.699,0
1.707,-807.129,-849.121,-596.191,-1000.000,0
1.711,-39.062,-103.516,-613.770,-256.348,0
1.715,-1000.000,-1000.000,-579.590,-800.781,0
1.719,-42.969,-224.121,-535.645,229.492,0
1.723,-765.625,-830.566,-558.594,-1000.000,0
1.727,205.566,245.605,-530.762,-271.973,0
1.730,-1000.000,-1000.000,-537.109,-830.078,0
1.734,-275.879,-578.613,-582.520,615.234,0
1.738,-814.453,-942.383,-568.359,-1000.000,0
1.742,496.094,390.137,-588.867,-702.148,0
1.746,-1000.000,-1000.000,-577.148,863.281,0
1.750,-573.242,-1000.000,-549.316,-895.996,0
1.754,970.703,370.605,-573.730,-249.512,0
1.758,-995.117,902.344,-536.133,-1000.000,0
1.762,-470.703,-645.996,-530.273,98.145,0
1.766,-1000.000,-1000.000,-574.707,-762.207,0
1.770,382.324,-162.109,-538.086,195.312,0
1.774,-779.297,-853.516,-520.020,-1000.000,0
1.777,78.613,12.207,-582.031,-271.973,0
1.781,-1000.000,-1000.000,-608.887,-798.340,0
1.785,-205.078,-265.137,-537.598,333.496,0
1.789,-791.016,-836.914,-521.484,-1000.000,0
1.793,223.145,245.605,-621.094,-378.418,0
1.797,-1000.000,-1000.000,-604.980,-886.719,0
1.801,-272.949,-702.637,-558.594,754.883,0
1.805,-827.637,950.195,-572.754,-840.332,0
1.809,596.191,501.953,-611.328,-892.090,0
1.813,-1000.000,-997.559,-596.191,652.832,0
1.817,-667.969,-1000.000,-504.883,-836.426,0
1.820,891.602,193.359,-500.488,-119.629,0
1.824,-895.508,-983.887,-606.934,-1000.000,0
1.828,-261.719,-465.820,-592.773,-24.902,0
1.832,-1000.000,-1000.000,-557.617,-769.043,0
1.836,187.500,-205.566,-552.246,206.055,0
1.840,-756.348,-845.703,-562.500,-1000.000,0
1.844,187.988,137.207,-593.750,-274.414,0
1.848,-1000.000,-1000.000,-558.105,-806.152,0
1.852,-268.555,-354.004,-559.570,429.199,0
1.856,-800.293,-856.445,-585.449,-1000.000,0
1.860,270.020,246.094,-604.492,-486.816,0
1.863,-1000.000,-1000.000,-522.461,-956.055,0
1.867,-371.094,-841.797,-506.836,884.766,0
1.871,-883.789,781.250,-610.840,-654.297,0
1.875,721.680,612.793,-593.262,-1000.000,0
1.879,-899.902,-942.383,-591.309,486.328,0
1.883,-828.125,-1000.000,-608.398,-796.875,0
1.887,752.930,65.918,-584.473,-47.363,0
1.891,-903.320,-894.531,-575.684,-1000.000,0
1.895,-239.258,-278.809,-586.914,-44.922,0
1.899,-1000.000,-1000.000,-594.238,-793.457,0
1.903,74.219,-214.355,-590.332,217.773,0
1.907,-760.254,-837.402,-517.578,-1000.000,0
1.910,195.801,221.680,-535.156,-274.414,0
1.914,-1000.000,-1000.000,-610.840,-816.406,0
1.918,-271.973,-474.609,-577.637,528.809,0
1.922,-803.223,-895.020,-500.977,-1000.000,0
1.926,337.402,280.762,-526.855,-579.590,0
1.930,-1000.000,-1000.000,-606.934,975.586,0
1.934,-464.844,-964.844,-563.477,995.117,0
1.938,-958.984,586.914,-542.969,-448.242,0
1.942,878.906,744.141,-598.145,-1000.000,0
1.946,-686.035,-831.543,-615.234,264.160,0
1.950,-966.797,-1000.000,-580.566,-772.949,0
1.953,564.941,-56.152,-486.328,89.355,0
1.957,-809.082,-856.934,-490.234,-1000.000,0
1.961,-36.133,-128.906,-627.441,-246.094,0
1.965,-1000.000,-1000.000,-576.172,-800.781,0
1.969,-67.871,-221.191,-515.137,229.492,0
1.973,-770.508,-832.031,-583.984,-1000.000,0
1.977,208.984,246.094,-626.953,-271.973,0
1.981,-1000.000,-1000.000,-588.867,-829.590,0
1.985,-275.391,-570.312,-548.340,613.770,0
1.989,-814.453,-937.988,-571.289,-1000.000,0
1.993,494.141,385.742,-606.445,-725.098,0
1.996,-1000.000,-1000.000,-596.680,838.379,0
2.000,-572.754,-1000.000,-549.805,-890.625,0
2.004,970.215,400.391,-547.363,-251.465,0
2.008,-995.117,896.484,-603.027,-1000.000,0
2.012,-470.703,-651.367,-550.781,102.051,0
2.016,-1000.000,-1000.000,-493.652,-761.719,0
2.020,382.324,-154.785,-580.078,194.824,0
2.024,-777.832,-854.492,-592.285,-1000.000,0
2.028,76.172,-7.324,-570.801,-270.508,0
2.032,-1000.000,-1000.000,-585.938,-799.316,0
2.036,-178.223,-258.789,-581.055,307.129,0
2.040,-783.691,-836.914,-564.941,-1000.000,0
2.043,219.727,246.094,-584.961,-374.023,0
2.047,-1000.000,-1000.000,-589.355,-889.160,0
2.051,-273.926,-687.500,-588.867,757.812,0
2.055,-828.125,964.355,-557.129,-846.680,0
2.059,598.633,495.117,-545.898,-870.605,0
2.063,-1000.000,-1000.000,-617.676,685.059,0
2.067,-668.457,-1000.000,-622.559,-844.727,0
2.071,892.090,227.539,-535.156,-141.113,0
2.075,-895.508,-988.770,-510.254,-1000.000,0
2.079,-261.230,-475.586,-629.395,-14.648,0
2.083,-1000.000,-1000.000,-604.980,-769.043,0
2.086,187.500,-203.125,-561.035,205.566,0
2.090,-756.348,-848.633,-567.871,-1000.000,0
2.094,187.988,105.469,-583.496,-274.414,0
2.098,-1000.000,-1000.000,-594.238,-805.664,0
2.102,-268.066,-345.703,-513.184,422.852,0
2.106,-799.316,-857.422,-514.160,-1000.000,0
2.110,257.324,248.535,-624.023,-479.004,0
2.114,-1000.000,-1000.000,-618.164,-954.102,0
2.118,-349.121,-815.430,-533.691,888.184,0
