timestamps,TP9,AF7,AF8,TP10,Marker0
1.171,-678.711,-637.207,-369.629,601.074,0
1.175,-1000.000,-1000.000,270.996,-802.246,0
1.179,496.094,223.633,-321.289,-179.688,0
1.183,-937.988,-963.379,-1000.000,-1000.000,0
1.187,-481.445,-428.711,-449.707,294.434,0
1.191,-1000.000,-1000.000,360.352,-786.133,0
1.195,-192.383,-593.750,35.156,642.578,0
1.198,-903.320,922.363,-879.395,-926.758,0
1.202,238.770,285.645,-806.152,-537.598,0
1.206,-1000.000,-1000.000,120.117,-957.520,0
1.210,-808.594,-924.805,302.246,926.758,0
1.214,826.172,672.852,-695.312,-698.242,0
1.218,864.258,899.902,-1000.000,-985.840,0
1.222,-863.770,-831.543,-129.883,742.188,0
1.226,-1000.000,-1000.000,289.062,-937.012,0
1.230,677.246,587.402,-594.727,-633.301,0
1.234,999.023,983.887,-1000.000,-1000.000,0
1.237,-670.410,-622.559,-359.375,584.961,0
1.241,-1000.000,-1000.000,312.500,-787.109,0
1.245,405.273,20.020,-219.727,62.012,0
1.249,-878.906,-945.312,-997.559,-1000.000,0
1.253,-323.730,-275.879,-591.797,137.695,0
1.257,-1000.000,-1000.000,319.824,-795.898,0
1.261,-405.273,-712.891,31.250,730.957,0
1.265,-958.496,856.934,-924.805,-859.375,0
1.269,458.496,538.086,-745.117,-744.629,0
1.273,-1000.000,-1000.000,252.441,965.820,0
1.276,-917.480,-960.449,209.961,953.125,0
1.280,724.609,663.574,-758.789,-698.242,0
1.284,950.195,969.727,-944.336,-1000.000,0
1.288,-791.504,-716.797,-177.734,635.742,0
1.292,-1000.000,-1000.000,288.574,-862.305,0
1.296,685.059,482.910,-521.484,-504.395,0
1.300,987.793,983.398,-1000.000,-1000.000,0
1.304,-649.414,-592.285,-416.992,541.504,0
1.308,-1000.000,-1000.000,279.785,-776.367,0
1.312,246.094,-270.020,-198.730,300.781,0
1.315,-854.004,-994.141,-991.211,-1000.000,0
1.319,-208.496,-141.113,-614.746,6.836,0
1.323,-1000.000,-1000.000,260.254,-805.176,0
1.327,-612.793,-817.383,72.266,802.734,0
1.331,954.102,752.441,-870.605,-774.902,0
1.335,700.195,749.023,-876.465,-842.773,0
1.339,-969.727,-976.074,55.176,906.250,0
1.343,-991.699,-991.699,311.035,972.168,0
1.347,664.062,671.387,-621.582,-706.055,0
1.351,-987.793,992.188,-1000.000,-1000.000,0
1.354,-693.359,-647.949,-248.535,625.000,0
1.358,-1000.000,-1000.000,341.797,-838.867,0
1.362,583.496,328.125,-467.285,-424.805,0
1.366,-953.613,-961.426,-1000.000,-1000.000,0
1.370,-546.387,-500.000,-435.547,482.910,0
1.374,-1000.000,-1000.000,385.742,-766.602,0
1.378,91.309,-238.770,-174.805,148.926,0
1.382,-831.543,-929.688,-1000.000,-1000.000,0
1.386,50.781,127.441,-642.090,-243.164,0
1.390,-1000.000,-1000.000,340.332,-925.293,0
1.393,-770.508,-910.156,131.348,910.645,0
1.397,839.844,685.059,-898.926,-698.242,0
1.401,849.609,877.930,-868.652,-926.758,0
1.405,-873.535,-866.699,155.273,837.402,0
1.409,-1000.000,-1000.000,327.148,990.723,0
1.413,676.270,634.766,-673.340,-714.844,0
1.417,999.023,983.398,-1000.000,-1000.000,0
1.421,-667.969,-627.441,-244.141,603.027,0
1.425,-1000.000,-1000.000,337.891,-802.734,0
1.429,423.340,103.027,-408.691,-215.332,0
1.432,-919.434,-958.008,-1000.000,-1000.000,0
1.436,-420.410,-356.934,-379.883,336.914,0
1.440,-1000.000,-1000.000,386.719,-790.039,0
1.444,-366.699,-671.875,-91.797,641.113,0
1.448,-960.449,879.395,-930.664,-925.293,0
1.452,284.668,397.949,-737.793,-538.086,0
1.456,-1000.000,-1000.000,148.926,-951.660,0
1.460,-875.000,-941.895,131.836,920.410,0
1.464,736.816,660.645,-812.012,-696.289,0
1.468,937.012,944.336,-921.387,-886.230,0
1.471,-805.176,-770.996,-36.621,776.367,0
1.475,-1000.000,-1000.000,312.500,-953.125,0
1.479,682.617,552.246,-545.410,-625.488,0
1.483,993.164,979.492,-1000.000,-1000.000,0
1.487,-656.738,-611.328,-379.883,583.496,0
1.491,-1000.000,-1000.000,350.586,-784.180,0
1.495,326.660,-125.000,-104.980,65.430,0
1.499,-886.719,-972.168,-965.820,-1000.000,0
1.503,-311.523,-226.074,-605.957,164.062,0
1.507,-1000.000,-1000.000,340.332,-794.434,0
1.510,-597.656,-765.137,85.938,729.004,0
1.514,958.496,809.570,-909.180,-863.281,0
1.518,546.387,624.512,-831.055,-738.281,0
1.522,-1000.000,-1000.000,127.441,963.867,0
1.526,-963.867,-971.680,215.820,853.516,0
1.530,650.391,664.551,-747.559,-731.934,0
1.534,-978.027,986.816,-1000.000,-1000.000,0
1.538,-709.473,-683.105,-74.707,625.977,0
1.542,-1000.000,-1000.000,403.320,-856.445,0
1.546,686.523,438.965,-557.129,-491.211,0
1.550,980.469,998.047,-1000.000,-1000.000,0
1.553,-634.277,-556.641,-337.402,522.949,0
1.557,-1000.000,-1000.000,379.395,-776.855,0
1.561,100.586,-382.812,-177.734,336.426,0
1.565,-883.301,979.980,-997.070,-1000.000,0
1.569,-179.688,-31.250,-541.016,-80.566,0
1.573,-1000.000,-1000.000,318.359,-833.008,0
1.577,-689.941,-856.445,48.340,815.918,0
1.581,887.695,720.215,-872.559,-781.738,0
1.585,757.812,793.457,-821.289,-840.332,0
1.589,-944.824,-948.242,78.613,906.250,0
1.592,-999.512,-1000.000,236.816,972.168,0
1.596,667.969,666.992,-686.035,-708.008,0
1.600,-991.211,990.234,-1000.000,-1000.000,0
1.604,-686.523,-644.043,-259.766,614.258,0
1.608,-1000.000,-1000.000,315.918,-819.336,0
1.612,550.293,284.180,-451.660,-335.938,0
1.616,-964.355,-966.309,-1000.000,-1000.000,0
1.620,-527.832,-455.078,-415.527,392.090,0
1.624,-1000.000,-1000.000,392.578,-775.879,0
1.628,-161.621,-567.871,-56.641,545.898,0
1.631,-911.133,927.734,-937.012,-979.980,0
1.635,100.586,206.055,-733.398,-323.730,0
1.639,-1000.000,-1000.000,186.523,-895.508,0
1.643,-789.551,-914.551,155.762,901.855,0
1.647,815.918,669.922,-833.496,-699.707,0
1.651,867.188,890.137,-943.848,-923.340,0
1.655,-863.770,-849.121,23.926,829.102,0
1.659,-1000.000,-1000.000,380.371,-983.398,0
1.663,677.734,610.352,-624.512,-675.781,0
1.667,998.535,983.398,-1000.000,-1000.000,0
1.670,-666.016,-624.023,-292.480,593.262,0
1.674,-1000.000,-1000.000,452.148,-791.504,0
1.678,412.109,58.105,-145.996,-94.727,0
1.682,-920.410,-960.449,-1000.000,-1000.000,0
1.686,-419.434,-333.984,-531.250,259.277,0
1.690,-1000.000,-1000.000,363.281,-780.273,0
1.694,-396.973,-697.266,-28.320,642.090,0
1.698,-965.332,861.328,-951.172,-927.734,0
1.702,391.602,452.148,-755.859,-537.598,0
1.706,-1000.000,-1000.000,189.941,-957.031,0
1.709,-889.648,-947.754,177.246,926.270,0
1.713,741.699,659.180,-797.363,-699.219,0
1.717,948.242,961.914,-965.332,-982.422,0
1.721,-791.016,-739.258,-74.707,726.562,0
1.725,-1000.000,-1000.000,321.289,-902.344,0
1.729,684.570,523.926,-582.031,-568.359,0
1.733,988.770,978.516,-1000.000,-1000.000,0
1.737,-649.902,-606.934,-334.961,578.613,0
1.741,-1000.000,-1000.000,333.008,-779.785,0
1.745,266.113,-193.359,-241.211,121.582,0
1.748,-870.605,-978.027,-997.070,-1000.000,0
1.752,-258.301,-166.504,-567.871,129.395,0
1.756,-1000.000,-1000.000,334.473,-791.504,0
1.760,-604.492,-785.645,53.711,729.492,0
1.764,958.984,794.922,-874.512,-859.375,0
1.768,634.766,669.922,-794.434,-744.629,0
1.772,-1000.000,-1000.000,67.383,965.820,0
1.776,-979.004,-979.004,249.512,953.125,0
1.780,657.715,667.480,-686.523,-699.707,0
1.784,-980.957,986.816,-1000.000,-1000.000,0
1.787,-706.055,-676.758,-220.215,625.488,0
1.791,-1000.000,-1000.000,341.309,-840.332,0
1.795,671.387,420.898,-364.258,-429.199,0
1.799,979.492,999.512,-1000.000,-1000.000,0
1.803,-630.859,-550.781,-473.145,476.074,0
1.807,-1000.000,-1000.000,312.500,-770.508,0
1.811,65.918,-409.180,-133.789,337.891,0
1.815,-889.160,971.191,-975.586,-1000.000,0
1.819,-153.320,-20.020,-712.891,-95.215,0
1.823,-1000.000,-1000.000,202.637,-844.238,0
1.826,-691.406,-858.398,69.824,842.285,0
1.830,886.719,717.285,-882.324,-739.258,0
1.834,773.438,801.270,-905.762,-890.625,0
1.838,-932.129,-942.871,44.434,865.723,0
1.842,-1000.000,-1000.000,324.219,982.422,0
1.846,668.457,663.574,-658.691,-711.426,0
1.850,-988.770,990.234,-1000.000,-1000.000,0
1.854,-693.359,-643.555,-232.422,611.816,0
1.858,-1000.000,-1000.000,305.176,-813.965,0
1.862,583.984,281.250,-454.102,-312.012,0
1.865,-962.891,-966.797,-1000.000,-1000.000,0
1.869,-528.809,-455.078,-501.465,371.094,0
1.873,-1000.000,-1000.000,320.801,-777.832,0
1.877,-130.371,-570.801,-42.480,562.012,0
1.881,-895.508,927.734,-929.688,-972.168,0
1.885,157.227,220.215,-761.719,-370.605,0
1.889,-1000.000,-1000.000,122.559,-909.668,0
1.893,-799.316,-914.551,114.258,904.785,0
1.897,820.312,676.270,-815.918,-690.430,0
1.901,865.234,881.348,-877.441,-973.145,0
1.904,-864.258,-856.445,-35.156,759.766,0
1.908,-1000.000,-1000.000,309.570,-940.918,0
1.912,677.246,606.445,-596.191,-631.348,0
1.916,999.023,982.910,-1000.000,-1000.000,0
1.920,-667.969,-622.559,-272.461,593.750,0
1.924,-1000.000,-1000.000,283.691,-790.527,0
1.928,416.504,42.480,-313.477,-93.262,0
1.932,-903.809,-956.543,-1000.000,-1000.000,0
1.936,-405.762,-333.496,-541.016,261.230,0
1.940,-1000.000,-1000.000,321.777,-797.363,0
1.943,-265.625,-588.379,17.578,592.285,0
1.947,-915.527,906.250,-894.043,-919.922,0
1.951,437.988,464.355,-831.543,-681.152,0
1.955,-1000.000,-1000.000,72.266,973.145,0
1.959,-904.297,-956.055,299.805,949.219,0
1.963,747.070,663.574,-692.383,-693.848,0
1.967,946.777,954.102,-1000.000,-1000.000,0
1.971,-791.016,-744.629,-161.133,641.113,0
1.975,-1000.000,-1000.000,402.344,-875.000,0
1.979,684.570,510.254,-448.730,-542.969,0
1.982,989.258,978.516,-1000.000,-1000.000,0
1.986,-651.367,-605.957,-415.039,577.148,0
1.990,-1000.000,-1000.000,304.688,-781.738,0
1.994,267.090,-203.125,-201.172,150.391,0
1.998,-861.816,-979.980,-997.070,-1000.000,0
2.002,-233.398,-162.109,-612.305,75.195,0
2.006,-1000.000,-1000.000,318.359,-815.918,0
2.010,-607.910,-784.180,19.043,790.527,0
2.014,959.961,794.922,-907.227,-788.574,0
2.018,676.758,688.965,-828.125,-834.473,0
2.021,-986.816,-1000.000,54.199,909.180,0
2.025,-986.816,-982.422,241.211,970.703,0
2.029,662.109,668.457,-691.895,-705.566,0
2.033,-985.840,987.793,-972.656,-1000.000,0
2.037,-696.777,-666.504,-209.961,625.488,0
2.041,-1000.000,-1000.000,298.828,-840.332,0
2.045,610.352,386.230,-501.465,-429.199,0
2.049,-981.934,-991.699,-1000.000,-1000.000,0
2.053,-578.613,-528.809,-401.367,476.074,0
2.057,-1000.000,-1000.000,307.617,-770.508,0
2.060,24.414,-483.398,-153.809,339.355,0
2.064,-866.699,954.102,-978.516,-1000.000,0
2.068,14.160,73.730,-694.336,-92.285,0
2.072,-1000.000,-1000.000,208.984,-853.516,0
2.076,-733.887,-884.766,111.328,873.047,0
2.080,876.953,693.848,-848.145,-692.871,0
2.084,779.297,840.820,-902.344,-919.434,0
2.088,-930.664,-907.227,24.414,846.680,0
2.092,-1000.000,-1000.000,313.477,988.281,0
2.096,670.898,650.391,-638.184,-712.891,0
2.099,-996.094,987.305,-1000.000,-1000.000,0
2.103,-677.246,-636.230,-305.176,611.816,0
2.107,-1000.000,-1000.000,389.160,-813.477,0
2.111,475.098,201.172,-182.617,-312.012,0
2.115,-916.992,-954.102,-1000.000,-1000.000,0
2.119,-438.477,-399.414,-517.578,372.070,0
2.123,-1000.000,-1000.000,393.066,-784.668,0
2.127,-214.844,-633.301,-24.414,599.609,0
2.131,-909.180,901.367,-958.984,-945.312,0
2.135,240.234,329.102,-727.051,-398.438,0
2.138,-1000.000,-1000.000,285.156,-913.574,0
2.142,-839.355,-933.594,296.387,906.250,0
2.146,791.992,666.504,-792.480,-687.988,0
2.150,871.582,913.574,-949.707,-988.770,0
2.154,-865.234,-811.523,51.758,742.188,0
