timestamps,TP9,AF7,AF8,TP10,Marker0
0.368,308.594,120.117,-562.988,-519.531,0
0.372,-1000.000,-1000.000,-637.695,-963.379,0
0.376,-482.422,-878.418,-571.289,927.246,0
0.380,-964.844,712.891,-422.363,-696.777,0
0.384,868.164,853.027,-515.625,-990.234,0
0.388,-774.902,-898.926,-623.047,736.328,0
0.392,-994.141,-1000.000,-582.031,-936.035,0
0.395,738.770,671.387,-522.949,-632.324,0
0.399,-992.188,987.305,-497.070,-1000.000,0
0.403,-715.332,-640.625,-588.379,596.191,0
0.407,-1000.000,-1000.000,-597.168,-798.828,0
0.411,632.812,239.258,-491.211,-77.637,0
0.415,-864.258,-943.359,-507.324,-1000.000,0
0.419,-377.930,-399.414,-595.703,153.809,0
0.423,-1000.000,-1000.000,-592.773,-790.039,0
0.427,183.105,-602.051,-581.055,656.738,0
0.431,-795.410,928.711,-533.691,-930.176,0
0.434,551.270,357.422,-542.480,-727.051,0
0.438,-1000.000,-1000.000,-542.480,960.938,0
0.442,-704.590,-937.988,-573.730,953.613,0
0.446,952.148,666.016,-515.625,-696.777,0
0.450,955.078,928.711,-498.047,-1000.000,0
0.454,-692.871,-805.664,-518.555,642.578,0
0.458,-1000.000,-1000.000,-573.242,-880.371,0
0.462,679.199,604.004,-573.242,-527.832,0
0.466,-987.305,981.934,-492.676,-1000.000,0
0.470,-701.172,-621.582,-591.309,508.789,0
0.474,-1000.000,-1000.000,-640.137,-783.203,0
0.477,531.250,5.859,-572.754,142.578,0
0.481,-832.520,-943.848,-510.742,-1000.000,0
0.485,-257.812,-266.113,-564.941,-70.312,0
0.489,-1000.000,-1000.000,-626.465,-840.332,0
0.493,-22.949,-711.426,-596.191,776.855,0
0.497,-847.168,862.793,-498.535,-832.520,0
0.501,682.129,587.402,-542.480,-829.590,0
0.505,-930.176,-1000.000,-629.395,903.809,0
0.509,-806.641,-967.285,-596.191,971.680,0
0.513,896.973,662.598,-484.375,-706.055,0
0.517,971.191,986.816,-497.070,-1000.000,0
0.520,-700.684,-702.148,-615.234,627.930,0
0.524,-1000.000,-1000.000,-622.559,-847.656,0
0.528,663.574,510.742,-458.496,-411.133,0
0.532,-938.477,982.910,-365.234,-1000.000,0
0.536,-598.145,-596.191,-581.055,384.766,0
0.540,-1000.000,-1000.000,-624.023,-774.902,0
0.544,412.598,-242.188,-489.746,356.445,0
0.548,-798.828,-977.051,-487.793,-1000.000,0
0.552,44.434,-100.098,-597.168,-293.945,0
0.556,-1000.000,-1000.000,-608.887,-899.902,0
0.559,-254.883,-795.410,-539.551,869.629,0
0.563,-898.926,789.551,-492.676,-741.211,0
0.567,777.344,766.602,-547.363,-934.082,0
0.571,-854.980,-962.402,-601.074,819.824,0
0.575,-910.156,-996.094,-573.730,993.164,0
0.579,816.895,671.875,-536.133,-714.355,0
0.583,991.211,995.605,-524.902,-1000.000,0
0.587,-708.984,-655.273,-571.289,614.258,0
0.591,-1000.000,-1000.000,-596.191,-821.777,0
0.595,647.461,382.324,-571.777,-294.922,0
0.599,-897.949,-974.121,-518.066,-1000.000,0
0.602,-490.234,-501.953,-560.059,275.391,0
0.606,-1000.000,-1000.000,-607.422,-780.273,0
0.610,295.410,-471.191,-590.332,564.941,0
0.614,-788.086,973.633,-517.578,-990.234,0
0.618,334.961,140.137,-515.137,-520.020,0
0.622,-1000.000,-1000.000,-576.660,-962.891,0
0.626,-486.816,-889.160,-600.586,924.805,0
0.630,-962.891,700.684,-507.324,-690.430,0
0.634,865.234,860.352,-461.426,-1000.000,0
0.638,-768.555,-892.090,-575.684,706.543,0
0.642,-1000.000,-1000.000,-628.418,-931.152,0
0.645,709.473,663.086,-525.879,-632.812,0
0.649,-987.305,986.816,-439.453,-1000.000,0
0.653,-716.309,-639.160,-583.008,596.680,0
0.657,-1000.000,-1000.000,-641.113,-798.340,0
0.661,629.883,219.727,-530.273,-77.148,0
0.665,-857.910,-939.453,-374.512,-1000.000,0
0.669,-359.863,-382.812,-522.949,155.273,0
0.673,-1000.000,-1000.000,-655.273,-788.086,0
0.677,191.406,-618.652,-588.867,683.105,0
0.681,-793.945,855.469,-516.602,-897.461,0
0.684,375.000,155.762,-546.387,-539.551,0
0.688,-1000.000,-1000.000,-618.164,-961.426,0
0.692,-691.895,-913.574,-585.449,919.922,0
0.696,924.805,647.949,-485.352,-681.152,0
0.700,963.379,941.895,-546.387,-1000.000,0
0.704,-694.336,-795.898,-632.324,643.066,0
0.708,-1000.000,-1000.000,-562.012,-881.836,0
0.712,684.570,599.121,-531.250,-524.414,0
0.716,-993.652,979.492,-526.855,-1000.000,0
0.720,-699.707,-617.676,-576.172,492.676,0
0.724,-976.562,-1000.000,-554.199,-781.250,0
0.727,562.500,-37.109,-527.344,142.578,0
0.731,-844.727,-952.637,-521.484,-1000.000,0
0.735,-223.145,-252.930,-578.613,-68.359,0
0.739,-1000.000,-1000.000,-541.992,-846.680,0
0.743,-26.367,-726.074,-549.805,802.734,0
0.747,-845.703,851.562,-541.992,-804.199,0
0.751,679.199,613.770,-522.461,-837.891,0
0.755,-918.457,-1000.000,-591.797,902.832,0
0.759,-862.793,-971.191,-618.164,972.168,0
0.763,845.215,664.062,-540.527,-706.055,0
0.766,983.887,986.816,-503.906,-1000.000,0
0.770,-704.590,-694.824,-590.332,627.930,0
0.774,-1000.000,-1000.000,-595.703,-847.656,0
0.778,663.086,486.816,-537.109,-411.133,0
0.782,-938.477,990.234,-489.746,-1000.000,0
0.786,-599.121,-583.984,-566.895,380.859,0
0.790,-1000.000,-1000.000,-634.277,-778.320,0
0.794,405.762,-260.742,-582.520,460.938,0
0.798,-791.992,-976.562,-452.148,-1000.000,0
0.802,130.859,-68.848,-541.016,-327.148,0
0.806,-1000.000,-1000.000,-647.461,-912.598,0
0.809,-267.090,-812.012,-588.379,803.711,0
0.813,-892.090,777.344,-423.828,-718.750,0
0.817,772.949,772.949,-482.422,-973.633,0
0.821,-845.215,-960.449,-626.465,760.254,0
0.825,-950.684,-996.582,-587.402,-992.188,0
0.829,772.949,672.363,-458.984,-717.773,0
0.833,-999.512,995.117,-487.305,-1000.000,0
0.837,-711.426,-654.297,-627.441,609.375,0
0.841,-1000.000,-1000.000,-608.398,-814.941,0
0.845,645.996,372.070,-441.406,-246.094,0
0.849,-894.531,-967.773,-432.617,-1000.000,0
0.852,-482.422,-487.305,-616.211,271.484,0
0.856,-1000.000,-1000.000,-618.164,-792.480,0
0.860,295.898,-499.512,-499.023,646.973,0
0.864,-792.480,964.355,-493.652,-927.246,0
0.868,335.449,156.250,-581.543,-587.402,0
0.872,-1000.000,-1000.000,-583.496,-978.027,0
0.876,-588.379,-898.926,-563.965,929.199,0
0.880,992.676,687.500,-541.016,-683.594,0
0.884,881.348,870.605,-541.992,-1000.000,0
0.888,-770.508,-882.324,-589.355,659.180,0
0.891,-1000.000,-1000.000,-609.375,-923.340,0
0.895,682.617,658.203,-556.641,-634.766,0
0.899,-982.422,986.328,-511.719,-1000.000,0
0.903,-718.750,-636.719,-561.035,586.914,0
0.907,-1000.000,-1000.000,-600.586,-789.062,0
0.911,620.605,193.848,-572.266,37.109,0
0.915,-838.867,-935.547,-484.375,-1000.000,0
0.919,-304.199,-361.328,-482.422,140.625,0
0.923,-1000.000,-1000.000,-583.984,-798.340,0
0.927,177.246,-637.207,-623.047,729.980,0
0.931,-793.457,914.062,-506.836,-851.074,0
0.934,575.195,407.227,-458.984,-793.945,0
0.938,-979.980,-1000.000,-588.379,928.223,0
0.942,-791.016,-945.312,-617.188,963.867,0
0.946,891.602,663.086,-497.559,-701.172,0
0.950,972.168,938.965,-516.602,-1000.000,0
0.954,-699.707,-786.133,-619.141,639.160,0
0.958,-1000.000,-1000.000,-624.023,-872.559,0
0.962,674.805,579.102,-516.113,-504.395,0
0.966,-973.633,982.422,-485.840,-1000.000,0
0.970,-682.129,-619.141,-610.840,482.422,0
0.974,-1000.000,-1000.000,-619.141,-778.320,0
0.977,514.160,-32.715,-539.551,299.805,0
0.981,-811.523,-942.871,-501.953,-1000.000,0
0.985,-79.102,-234.375,-597.168,-145.508,0
0.989,-1000.000,-1000.000,-620.117,-854.980,0
0.993,-123.047,-736.816,-503.906,823.730,0
0.997,-857.910,843.750,-461.426,-773.438,0
1.001,686.523,625.488,-548.340,-903.320,0
1.005,-919.922,-1000.000,-608.887,847.168,0
1.009,-881.836,-972.168,-518.066,986.328,0
1.013,826.172,664.062,-474.121,-710.938,0
1.016,988.770,989.746,-546.387,-1000.000,0
1.020,-707.031,-690.918,-606.445,623.047,0
1.024,-1000.000,-1000.000,-556.641,-838.867,0
1.028,654.297,482.910,-525.879,-384.277,0
1.032,-915.527,997.070,-517.578,-1000.000,0
1.036,-555.664,-571.777,-567.383,376.465,0
1.040,-1000.000,-1000.000,-612.305,-781.738,0
1.044,402.832,-277.832,-588.379,533.691,0
1.048,-793.945,-976.562,-518.555,-992.676,0
1.052,168.457,-47.852,-566.895,-420.898,0
1.056,-1000.000,-1000.000,-611.328,-931.641,0
1.059,-391.113,-826.172,-583.008,913.086,0
1.063,-931.641,762.695,-517.090,-688.965,0
1.067,790.039,777.344,-509.766,-995.117,0
1.071,-850.098,-959.473,-556.152,760.742,0
1.075,-964.844,-997.559,-620.117,-993.652,0
1.079,754.395,672.852,-550.293,-718.750,0
1.083,-995.605,994.141,-478.516,-1000.000,0
1.087,-713.867,-652.832,-588.379,604.980,0
1.091,-1000.000,-1000.000,-629.883,-809.082,0
1.095,635.254,355.957,-538.086,-198.730,0
1.099,-868.164,-958.008,-424.316,-1000.000,0
1.102,-417.969,-468.262,-544.434,257.812,0
1.106,-1000.000,-1000.000,-633.301,-794.434,0
1.110,281.250,-510.742,-572.266,651.855,0
1.114,-790.039,965.332,-487.305,-925.781,0
1.118,379.883,200.195,-560.547,-701.172,0
1.122,-1000.000,-1000.000,-636.230,972.168,0
1.126,-640.625,-906.250,-589.355,948.730,0
1.130,976.074,687.012,-411.133,-692.871,0
1.134,887.695,875.488,-466.797,-1000.000,0
1.138,-772.461,-872.559,-640.137,659.180,0
1.141,-1000.000,-1000.000,-599.609,-923.340,0
1.145,675.293,645.020,-515.137,-635.254,0
1.149,-981.445,985.840,-505.859,-1000.000,0
1.153,-719.238,-633.301,-602.539,586.426,0
1.157,-1000.000,-1000.000,-598.633,-789.551,0
1.161,618.164,160.156,-504.883,47.852,0
1.165,-836.426,-935.547,-507.324,-1000.000,0
1.169,-268.555,-347.168,-593.750,122.070,0
1.173,-1000.000,-1000.000,-573.730,-798.340,0
1.177,80.078,-648.438,-568.848,718.262,0
1.181,-812.012,906.250,-547.852,-865.723,0
1.184,586.426,422.852,-544.434,-786.133,0
1.188,-986.328,-1000.000,-528.809,930.176,0
1.192,-790.527,-946.777,-574.219,963.379,0
1.196,891.113,663.086,-529.785,-700.195,0
1.200,972.656,943.848,-505.859,-1000.000,0
1.204,-699.707,-774.414,-537.598,643.066,0
1.208,-1000.000,-1000.000,-558.105,-881.836,0
1.212,672.363,562.500,-564.453,-525.391,0
1.216,-966.797,981.445,-508.789,-1000.000,0
1.220,-668.457,-615.234,-577.637,485.840,0
1.223,-1000.000,-1000.000,-643.066,-777.832,0
1.227,500.977,-75.684,-596.191,247.559,0
1.231,-810.547,-947.754,-506.836,-1000.000,0
1.235,-44.434,-216.309,-571.777,-87.402,0
1.239,-1000.000,-1000.000,-616.211,-844.727,0
1.243,-194.824,-743.652,-583.496,817.871,0
1.247,-874.512,836.426,-484.375,-770.508,0
1.251,696.289,655.762,-501.953,-902.344,0
1.255,-925.293,-1000.000,-613.281,848.633,0
1.259,-880.371,-977.051,-620.117,985.840,0
1.263,826.172,665.527,-514.160,-710.449,0
1.266,988.770,991.699,-487.305,-1000.000,0
1.270,-707.520,-681.152,-612.793,625.977,0
1.274,-1000.000,-1000.000,-636.230,-843.750,0
1.278,650.391,462.402,-484.863,-398.926,0
1.282,-905.273,-999.512,-462.891,-1000.000,0
1.286,-522.949,-562.988,-604.004,377.441,0
1.290,-1000.000,-1000.000,-598.633,-779.785,0
1.294,365.234,-313.965,-485.352,520.996,0
1.298,-795.898,-985.840,-474.609,-995.117,0
1.302,174.805,-24.414,-588.867,-367.188,0
1.306,-1000.000,-1000.000,-595.703,-914.062,0
1.309,-466.797,-837.891,-587.891,905.273,0
1.313,-958.008,746.094,-524.902,-685.059,0
1.317,801.758,801.758,-529.785,-996.094,0
1.321,-855.957,-940.918,-583.496,760.742,0
1.325,-962.891,-1000.000,-579.102,-993.164,0
1.329,754.883,674.805,-529.785,-718.750,0
1.333,-995.605,992.188,-518.066,-1000.000,0
1.337,-714.355,-649.902,-572.754,604.980,0
1.341,-1000.000,-1000.000,-596.680,-808.594,0
1.345,635.254,336.426,-564.453,-202.148,0
1.348,-869.629,-955.566,-523.438,-1000.000,0
1.352,-396.484,-461.426,-549.805,266.113,0
1.356,-1000.000,-1000.000,-540.527,-793.457,0
1.360,207.520,-536.133,-590.332,648.926,0
1.364,-792.969,953.613,-528.320,-926.270,0
1.368,386.230,219.727,-520.020,-675.781,0
1.372,-1000.000,-1000.000,-579.102,983.398,0
1.376,-682.129,-911.621,-591.797,944.336,0
1.380,957.520,677.734,-512.207,-690.430,0
1.384,895.020,895.020,-430.176,-1000.000,0
1.388,-775.879,-852.539,-550.781,659.180,0
1.391,-1000.000,-1000.000,-640.625,-923.340,0
1.395,676.270,642.578,-545.898,-635.254,0
1.399,-984.863,984.375,-430.664,-1000.000,0
1.403,-710.938,-631.348,-571.289,586.426,0
1.407,-1000.000,-1000.000,-655.273,-790.039,0
1.411,578.613,134.766,-563.965,48.828,0
1.415,-836.914,-933.594,-515.625,-1000.000,0
1.419,-260.742,-333.008,-597.168,118.164,0
1.423,-1000.000,-1000.000,-635.254,-802.734,0
1.427,-0.488,-666.016,-585.938,731.445,0
1.431,-828.125,894.043,-502.441,-848.145,0
1.434,596.191,469.727,-548.340,-822.754,0
1.438,-992.188,-1000.000,-611.816,905.762,0
1.442,-789.062,-952.148,-571.777,970.215,0
1.446,890.625,661.133,-504.395,-703.613,0
1.450,972.656,963.379,-526.855,-1000.000,0
1.454,-705.566,-754.395,-613.770,644.531,0
1.458,-1000.000,-1000.000,-547.852,-879.395,0
1.462,666.992,558.105,-497.070,-503.906,0
1.466,944.824,880.371,-535.156,-962.402,0
1.470,-664.551,-646.484,-584.961,513.672,0
1.473,-1000.000,-1000.000,-539.551,-792.969,0
1.477,431.641,-127.930,-515.625,347.168,0
1.481,-805.176,-956.543,-520.020,-1000.000,0
1.485,-39.062,-205.078,-568.359,-150.391,0
1.489,-1000.000,-1000.000,-528.809,-852.051,0
1.493,-247.070,-758.789,-566.895,822.266,0
1.497,-889.160,820.312,-555.176,-770.996,0
1.501,703.125,679.199,-517.090,-915.527,0
1.505,-929.199,-1000.000,-591.797,835.449,0
1.509,-879.395,-980.469,-624.512,989.258,0
1.513,826.660,666.016,-552.246,-712.402,0
1.516,988.770,995.117,-494.629,-1000.000,0
1.520,-708.496,-673.828,-580.078,619.141,0
1.524,-1000.000,-1000.000,-610.352,-830.078,0
1.528,647.949,449.707,-536.133,-358.887,0
1.532,-897.949,-997.070,-482.910,-1000.000,0
1.536,-489.258,-553.223,-520.996,374.023,0
1.540,-1000.000,-1000.000,-612.793,-781.738,0
1.544,305.664,-362.305,-600.098,553.711,0
1.548,-792.969,997.070,-485.840,-984.863,0
1.552,177.246,-5.859,-555.664,-437.988,0
1.556,-1000.000,-1000.000,-620.605,-935.059,0
1.559,-466.797,-846.680,-586.914,914.551,0
1.563,-958.008,733.887,-438.965,-689.941,0
1.567,801.758,815.430,-500.488,-994.629,0
1.571,-855.957,-931.152,-623.535,760.742,0
1.575,-962.891,-1000.000,-585.938,-993.652,0
1.579,754.395,676.270,-453.613,-719.727,0
1.583,-995.605,991.211,-475.098,-1000.000,0
1.587,-714.844,-646.973,-630.371,598.145,0
1.591,-1000.000,-1000.000,-613.770,-799.316,0
1.595,632.812,314.453,-554.199,-136.719,0
1.598,-864.258,-950.195,-532.227,-1000.000,0
1.602,-377.441,-447.754,-601.074,258.301,0
1.606,-1000.000,-1000.000,-606.445,-790.527,0
1.610,190.430,-553.223,-583.008,650.391,0
1.614,-792.480,946.777,-519.531,-924.805,0
1.618,387.207,258.789,-551.758,-714.844,0
1.622,-1000.000,-1000.000,-567.383,966.309,0
1.626,-680.176,-918.457,-495.117,951.172,0
1.630,952.148,675.293,-508.301,-694.824,0
1.634,914.062,903.320,-539.062,-1000.000,0
1.638,-751.465,-840.820,-566.406,648.926,0
1.641,-1000.000,-1000.000,-602.539,-895.996,0
1.645,677.246,632.812,-563.965,-583.008,0
1.649,-986.816,983.398,-519.043,-1000.000,0
1.653,-705.078,-627.930,-547.852,580.566,0
1.657,-1000.000,-1000.000,-593.262,-789.062,0
1.661,550.781,95.215,-570.312,136.230,0
1.665,-834.961,-940.918,-492.188,-1000.000,0
1.669,-257.812,-321.777,-482.422,-7.812,0
1.673,-1000.000,-1000.000,-519.043,-820.801,0
1.677,-25.391,-676.758,-589.355,744.141,0
1.680,-833.496,884.766,-520.508,-854.980,0
1.684,599.609,481.445,-516.113,-825.195,0
1.688,-993.652,-1000.000,-612.305,902.344,0
1.692,-788.574,-952.637,-622.559,971.680,0
1.696,890.625,659.668,-517.578,-705.566,0
1.700,972.168,971.191,-513.184,-1000.000,0
1.704,-701.172,-737.793,-617.188,629.883,0
1.708,-1000.000,-1000.000,-625.000,-852.051,0
1.712,662.109,558.105,-531.738,-431.641,0
1.716,-935.059,980.469,-482.910,-1000.000,0
1.720,-609.375,-622.070,-601.074,417.480,0
1.723,-1000.000,-1000.000,-631.348,-779.785,0
1.727,463.379,-120.605,-557.617,348.633,0
1.731,-905.762,852.539,-511.719,-968.750,0
1.735,-81.055,-262.207,-557.617,-248.047,0
1.739,-1000.000,-1000.000,-601.074,-910.156,0
1.743,-254.883,-790.039,-522.949,850.098,0
1.747,-886.230,811.035,-385.254,-783.691,0
1.751,703.125,692.871,-513.672,-912.598,0
1.755,-929.199,-1000.000,-627.441,835.449,0
1.759,-879.395,-982.422,-520.996,988.770,0
1.763,826.172,666.016,-491.699,-713.867,0
1.766,988.770,997.070,-554.199,-1000.000,0
1.770,-708.008,-670.410,-604.492,614.258,0
1.774,-1000.000,-1000.000,-624.512,-820.801,0
1.778,647.461,444.336,-563.477,-296.387,0
1.782,-896.973,-989.258,-517.578,-1000.000,0
1.786,-490.723,-541.992,-585.449,285.156,0
1.790,-1000.000,-1000.000,-613.281,-780.762,0
1.794,316.406,-370.117,-577.148,562.500,0
1.798,-793.457,999.512,-517.578,-991.211,0
1.802,176.758,32.715,-556.641,-519.531,0
1.805,-1000.000,-1000.000,-577.637,-963.379,0
1.809,-466.797,-866.699,-589.355,927.734,0
1.813,-958.496,716.797,-521.973,-697.754,0
1.817,803.223,824.707,-504.395,-987.305,0
1.821,-854.492,-925.781,-597.656,746.094,0
1.825,-963.379,-1000.000,-629.395,-948.730,0
1.829,754.883,676.758,-544.434,-649.902,0
1.833,-995.605,990.234,-459.473,-1000.000,0
1.837,-714.844,-646.973,-573.242,596.680,0
1.841,-1000.000,-1000.000,-628.906,-798.828,0
1.845,632.812,303.223,-534.668,-77.148,0
1.848,-864.258,-944.824,-418.457,-1000.000,0
1.852,-377.441,-428.711,-532.715,153.809,0
1.856,-1000.000,-1000.000,-615.234,-790.039,0
1.860,190.430,-576.660,-559.570,656.738,0
1.864,-792.480,935.547,-436.523,-930.176,0
1.868,387.695,273.926,-537.109,-727.051,0
1.872,-1000.000,-1000.000,-651.367,960.938,0
1.876,-679.688,-925.781,-581.055,953.613,0
1.880,950.195,666.992,-441.406,-696.777,0
1.884,920.410,909.668,-510.254,-1000.000,0
1.888,-742.676,-834.961,-636.230,642.090,0
1.891,-1000.000,-1000.000,-606.445,-880.371,0
1.895,677.734,629.883,-544.434,-528.320,0
1.899,-986.816,983.398,-505.859,-1000.000,0
1.903,-704.590,-627.441,-588.867,511.230,0
1.907,-1000.000,-1000.000,-601.074,-783.203,0
1.911,549.316,80.078,-461.426,142.578,0
1.915,-834.473,-939.453,-476.074,-1000.000,0
1.919,-257.812,-308.105,-611.816,-71.777,0
1.923,-1000.000,-1000.000,-595.215,-833.984,0
1.927,-25.391,-693.848,-585.449,751.953,0
1.930,-833.496,872.559,-536.133,-859.375,0
1.934,599.121,509.766,-541.504,-824.219,0
1.938,-993.652,-1000.000,-533.691,902.344,0
1.942,-788.574,-956.055,-576.172,971.191,0
1.946,890.625,658.691,-525.879,-706.055,0
1.950,972.656,980.469,-484.863,-1000.000,0
1.954,-701.172,-720.703,-541.992,627.930,0
1.958,-1000.000,-1000.000,-596.680,-847.656,0
1.962,663.086,540.039,-576.172,-411.133,0
1.966,-938.477,979.492,-499.512,-1000.000,0
1.970,-597.656,-608.887,-514.648,385.254,0
1.973,-1000.000,-1000.000,-590.820,-774.902,0
1.977,419.922,-179.688,-590.332,356.445,0
1.981,-805.664,-970.703,-494.629,-1000.000,0
1.985,-38.574,-167.969,-579.590,-294.922,0
1.989,-1000.000,-1000.000,-616.699,-897.461,0
1.993,-245.605,-780.762,-567.383,860.840,0
1.997,-894.043,797.852,-492.676,-757.812,0
2.001,726.562,721.680,-524.902,-916.992,0
2.005,-907.715,-987.305,-623.047,835.938,0
2.009,-884.766,-987.305,-612.305,989.746,0
2.013,827.637,667.480,-503.906,-713.867,0
2.016,988.281,999.512,-501.953,-1000.000,0
2.020,-708.496,-660.645,-620.117,613.770,0
2.024,-1000.000,-1000.000,-629.395,-820.801,0
2.028,647.461,420.898,-495.117,-297.363,0
2.032,-897.949,-986.816,-471.680,-1000.000,0
2.036,-489.258,-532.715,-590.332,291.504,0
2.040,-1000.000,-1000.000,-603.027,-780.762,0
2.044,306.152,-408.691,-482.422,562.012,0
2.048,-793.457,987.793,-374.512,-990.723,0
2.052,177.734,61.523,-552.734,-519.531,0
2.055,-1000.000,-1000.000,-606.934,-963.379,0
2.059,-475.586,-878.906,-575.684,927.734,0
2.063,-965.820,704.102,-537.598,-697.754,0
2.067,817.383,835.449,-541.504,-987.305,0
2.071,-828.125,-917.969,-600.586,746.582,0
2.075,-1000.000,-1000.000,-602.051,-949.707,0
2.079,708.984,673.828,-541.992,-651.855,0
2.083,-987.793,989.258,-514.648,-1000.000,0
2.087,-715.820,-645.020,-580.078,596.191,0
2.091,-1000.000,-1000.000,-600.098,-799.316,0
2.095,632.812,276.367,-568.848,-77.148,0
2.098,-864.258,-938.965,-525.879,-1000.000,0
2.102,-377.441,-405.762,-548.828,153.320,0
2.106,-1000.000,-1000.000,-576.660,-790.039,0
2.110,190.430,-593.262,-601.562,656.738,0
2.114,-792.969,929.688,-538.574,-930.176,0
2.118,387.207,308.594,-521.484,-727.051,0
2.122,-1000.000,-1000.000,-572.266,960.938,0
2.126,-694.336,-934.082,-591.797,953.613,0
2.130,929.688,662.109,-534.180,-696.777,0
2.134,949.707,917.480,-446.777,-1000.000,0
