timestamps,TP9,AF7,AF8,TP10,Marker0
1614035414.832,-911.133,-1000.000,-437.988,-848.145,Default
1614035414.836,610.352,168.457,-667.480,-62.500,Default
1614035414.839,-976.074,966.309,-672.852,-1000.000,Default
1614035414.843,-464.355,-530.273,-517.090,169.434,Default
1614035414.847,-1000.000,-1000.000,-391.113,-743.164,Default
1614035414.851,-3.906,-200.684,-662.109,186.035,Default
1614035414.855,-791.992,-855.957,-599.609,-1000.000,Default
1614035414.859,105.957,88.379,-562.500,-277.344,Default
1614035414.863,-1000.000,-1000.000,-481.934,-804.688,Default
1614035414.867,-250.000,-402.344,-533.203,466.309,Default
1614035414.871,-816.406,-880.371,-655.762,-1000.000,Default
1614035414.875,242.188,249.023,-677.734,-378.418,Default
1614035414.879,-1000.000,-1000.000,-449.219,-945.801,Default
1614035414.882,-561.035,-919.922,-381.836,994.629,Default
1614035414.886,-941.406,675.293,-633.789,-523.926,Default
1614035414.890,577.148,602.539,-661.621,-859.375,Default
1614035414.894,-977.539,-947.754,-515.625,716.797,Default
1614035414.898,-1000.000,-1000.000,-382.324,-808.594,Default
1614035414.902,354.492,1.953,-589.355,59.082,Default
1614035414.906,-846.191,-921.387,-687.012,-1000.000,Default
1614035414.910,-223.633,-298.828,-573.242,10.742,Default
1614035414.914,-1000.000,-1000.000,-343.750,-748.535,Default
1614035414.918,-212.402,-212.402,-558.105,196.777,Default
1614035414.922,-821.289,-841.309,-679.688,-1000.000,Default
1614035414.925,233.398,216.309,-677.246,-276.855,Default
1614035414.929,-1000.000,-1000.000,-345.703,-823.730,Default
1614035414.933,-263.184,-545.898,-357.422,610.840,Default
1614035414.937,-810.059,-931.152,-668.945,-1000.000,Default
1614035414.941,288.574,283.691,-686.523,-489.746,Default
1614035414.945,-1000.000,-1000.000,-298.340,992.676,Default
1614035414.949,-666.016,-1000.000,-203.125,-910.645,Default
1614035414.953,953.125,430.664,-692.383,-300.781,Default
1614035414.957,773.926,754.883,-683.105,-1000.000,Default
1614035414.961,-764.648,-820.312,-507.812,469.238,Default
1614035414.964,-1000.000,-1000.000,-403.809,-772.949,Default
1614035414.968,130.859,-145.508,-652.832,176.758,Default
1614035414.972,-817.871,-875.488,-664.551,-1000.000,Default
1614035414.976,-110.840,-98.145,-556.641,-152.832,Default
1614035414.980,-1000.000,-1000.000,-355.469,-822.754,Default
1614035414.984,-228.027,-246.094,-537.598,223.145,Default
1614035414.988,-824.707,-841.309,-635.742,-1000.000,Default
1614035414.992,241.699,245.605,-540.039,-281.250,Default
1614035414.996,-1000.000,-1000.000,-337.402,-854.980,Default
1614035415.000,-416.504,-703.613,-421.875,753.906,Default
1614035415.004,-864.258,953.125,-698.242,-889.160,Default
1614035415.007,440.430,410.645,-688.477,-633.789,Default
1614035415.011,-1000.000,-1000.000,-505.859,921.875,Default
1614035415.015,-916.016,-1000.000,-448.730,-877.441,Default
1614035415.019,645.996,223.145,-660.645,-144.043,Default
1614035415.023,935.547,921.875,-690.430,-1000.000,Default
1614035415.027,-598.145,-606.445,-517.090,178.223,Default
1614035415.031,-1000.000,-1000.000,-375.488,-749.023,Default
1614035415.035,1.465,-198.242,-600.586,187.012,Default
1614035415.039,-801.758,-860.840,-608.398,-1000.000,Default
1614035415.043,60.059,55.664,-656.738,-276.855,Default
1614035415.047,-1000.000,-1000.000,-469.727,-797.852,Default
1614035415.050,-244.141,-368.652,-523.926,425.293,Default
1614035415.054,-819.824,-871.582,-677.246,-1000.000,Default
1614035415.058,243.164,250.000,-687.500,-302.734,Default
1614035415.062,-1000.000,-1000.000,-410.156,-889.160,Default
1614035415.066,-561.035,-865.234,-363.281,878.418,Default
1614035415.070,-938.477,757.324,-657.227,-678.223,Default
1614035415.074,546.875,562.988,-673.340,-844.727,Default
1614035415.078,-1000.000,-969.727,-475.586,717.773,Default
1614035415.082,-1000.000,-1000.000,-247.559,-811.523,Default
1614035415.086,426.758,56.152,-572.754,38.574,Default
1614035415.089,-908.203,-953.125,-728.516,-1000.000,Default
1614035415.093,-353.027,-372.070,-485.840,56.641,Default
1614035415.097,-1000.000,-1000.000,-310.547,-743.652,Default
1614035415.101,-126.465,-209.473,-651.855,192.383,Default
1614035415.105,-803.711,-845.215,-674.316,-1000.000,Default
1614035415.109,221.191,185.547,-626.953,-277.832,Default
1614035415.113,-1000.000,-1000.000,-469.238,-813.477,Default
1614035415.117,-262.207,-503.418,-503.418,531.738,Default
1614035415.121,-811.035,-914.062,-666.992,-1000.000,Default
1614035415.125,239.258,257.324,-641.602,-475.586,Default
1614035415.129,-1000.000,-1000.000,-405.762,990.234,Default
1614035415.132,-645.996,-1000.000,-400.879,-918.457,Default
1614035415.136,987.793,508.789,-678.223,-344.238,Default
1614035415.140,685.059,708.984,-644.531,-985.840,Default
1614035415.144,-876.465,-863.770,-510.254,542.480,Default
1614035415.148,-1000.000,-1000.000,-404.297,-776.367,Default
1614035415.152,206.543,-110.352,-619.629,166.504,Default
1614035415.156,-812.500,-884.277,-648.926,-1000.000,Default
1614035415.160,-117.676,-154.785,-569.824,-83.496,Default
1614035415.164,-1000.000,-1000.000,-364.746,-752.441,Default
1614035415.168,-228.516,-218.750,-517.090,212.891,Default
1614035415.172,-822.754,-835.449,-600.586,-1000.000,Default
1614035415.175,239.746,244.629,-635.742,-269.531,Default
1614035415.179,-1000.000,-1000.000,-491.211,-854.492,Default
1614035415.183,-366.699,-648.438,-410.156,737.305,Default
1614035415.187,-842.773,-995.117,-608.398,-913.086,Default
1614035415.191,357.910,365.234,-692.383,-601.074,Default
1614035415.195,-1000.000,-1000.000,-480.469,938.477,Default
1614035415.199,-826.172,-1000.000,-408.691,-876.465,Default
1614035415.203,739.258,268.555,-666.504,-175.781,Default
1614035415.207,924.316,872.559,-689.453,-1000.000,Default
1614035415.211,-597.656,-673.828,-528.320,300.293,Default
1614035415.214,-1000.000,-1000.000,-341.309,-757.324,Default
1614035415.218,23.926,-194.824,-590.332,184.570,Default
1614035415.222,-807.129,-867.188,-657.715,-1000.000,Default
1614035415.226,1.465,9.277,-645.020,-275.879,Default
1614035415.230,-1000.000,-1000.000,-300.781,-795.898,Default
1614035415.234,-237.305,-322.266,-382.812,400.879,Default
1614035415.238,-820.312,-858.887,-704.590,-1000.000,Default
1614035415.242,242.676,247.070,-664.062,-280.762,Default
1614035415.246,-1000.000,-1000.000,-417.969,-881.836,Default
1614035415.250,-468.262,-823.730,-414.062,874.512,Default
1614035415.254,-889.648,812.012,-683.594,-710.938,Default
1614035415.257,529.297,518.066,-671.387,-750.000,Default
1614035415.261,-999.512,-991.211,-429.199,833.008,Default
1614035415.265,-1000.000,-1000.000,-343.750,-841.309,Default
1614035415.269,445.801,103.027,-659.180,-35.156,Default
1614035415.273,-941.406,-994.141,-648.438,-1000.000,Default
1614035415.277,-414.551,-457.520,-440.430,82.031,Default
1614035415.281,-1000.000,-1000.000,-392.090,-748.047,Default
1614035415.285,-107.910,-206.055,-680.664,192.871,Default
1614035415.289,-809.570,-849.609,-646.484,-1000.000,Default
1614035415.293,137.207,152.344,-624.512,-277.832,Default
1614035415.297,-1000.000,-1000.000,-481.934,-810.547,Default
1614035415.300,-250.488,-465.820,-506.348,524.902,Default
1614035415.304,-816.406,-901.855,-656.738,-1000.000,Default
1614035415.308,241.699,252.441,-663.574,-426.758,Default
1614035415.312,-1000.000,-1000.000,-372.070,-955.078,Default
1614035415.316,-611.328,-974.121,-344.727,988.281,Default
1614035415.320,-977.539,590.332,-630.371,-493.164,Default
1614035415.324,631.836,653.320,-625.977,-979.004,Default
1614035415.328,-922.852,-917.480,-520.996,548.340,Default
1614035415.332,-1000.000,-1000.000,-419.434,-782.227,Default
1614035415.336,229.004,-62.988,-628.906,139.648,Default
1614035415.339,-839.355,-895.508,-674.805,-1000.000,Default
1614035415.343,-218.262,-213.379,-594.727,-61.035,Default
1614035415.347,-1000.000,-1000.000,-399.902,-743.652,Default
1614035415.351,-201.660,-215.820,-557.129,182.617,Default
1614035415.355,-883.789,-837.891,-649.414,-1000.000,Default
1614035415.359,150.391,236.816,-655.273,-187.988,Default
1614035415.363,-1000.000,-1000.000,-396.973,-838.379,Default
1614035415.367,-336.914,-597.168,-314.453,617.188,Default
1614035415.371,-834.961,-954.590,-620.117,-1000.000,Default
1614035415.375,341.309,317.871,-711.914,-573.730,Default
1614035415.379,-1000.000,-1000.000,-434.082,938.477,Default
1614035415.382,-793.457,-1000.000,-358.887,-881.348,Default
1614035415.386,825.195,333.984,-665.527,-215.820,Default
1614035415.390,796.875,815.918,-699.219,-1000.000,Default
1614035415.394,-769.531,-748.535,-489.746,363.770,Default
1614035415.398,-1000.000,-1000.000,-360.840,-758.301,Default
1614035415.402,98.633,-181.641,-658.691,176.270,Default
1614035415.406,-799.805,-871.582,-668.457,-1000.000,Default
1614035415.410,-6.836,-32.715,-539.062,-187.988,Default
1614035415.414,-1000.000,-1000.000,-341.309,-770.996,Default
1614035415.418,-238.281,-283.203,-556.152,315.430,Default
1614035415.422,-820.312,-848.145,-670.410,-1000.000,Default
1614035415.425,242.188,246.094,-666.504,-273.926,Default
1614035415.429,-1000.000,-1000.000,-440.918,-874.512,Default
1614035415.433,-467.285,-768.066,-418.457,830.078,Default
1614035415.437,-889.160,880.859,-663.086,-784.180,Default
1614035415.441,496.094,487.305,-652.344,-700.684,Default
1614035415.445,-1000.000,-1000.000,-461.914,875.000,Default
1614035415.449,-919.434,-1000.000,-372.559,-846.191,Default
1614035415.453,612.305,149.414,-635.742,-57.129,Default
1614035415.457,-974.609,972.168,-581.543,-1000.000,Default
1614035415.461,-438.965,-516.113,-449.707,168.945,Default
1614035415.464,-1000.000,-1000.000,-418.945,-743.164,Default
1614035415.468,-106.445,-201.660,-659.180,186.035,Default
1614035415.472,-811.523,-854.492,-660.645,-1000.000,Default
1614035415.476,118.652,100.098,-644.043,-277.832,Default
1614035415.480,-1000.000,-1000.000,-474.609,-807.129,Default
1614035415.484,-248.047,-420.898,-511.719,494.629,Default
1614035415.488,-816.406,-887.695,-660.645,-1000.000,Default
1614035415.492,242.188,250.000,-691.406,-384.277,Default
1614035415.496,-1000.000,-1000.000,-422.363,-943.359,Default
1614035415.500,-568.848,-937.988,-341.309,994.141,Default
1614035415.504,-948.730,647.461,-655.762,-523.926,Default
1614035415.507,608.887,619.141,-669.434,-859.375,Default
1614035415.511,-939.941,-937.988,-511.230,718.262,Default
1614035415.515,-1000.000,-1000.000,-342.285,-812.500,Default
1614035415.519,276.367,-20.508,-586.426,65.918,Default
1614035415.523,-842.285,-908.203,-695.312,-1000.000,Default
1614035415.527,-221.191,-268.066,-552.734,-48.340,Default
1614035415.531,-1000.000,-1000.000,-382.812,-756.348,Default
1614035415.535,-220.215,-213.379,-614.258,203.125,Default
1614035415.539,-823.730,-840.332,-650.879,-1000.000,Default
1614035415.543,233.887,222.656,-640.625,-276.367,Default
1614035415.547,-1000.000,-1000.000,-276.855,-824.219,Default
1614035415.550,-266.113,-563.477,-317.383,615.234,Default
1614035415.554,-808.594,-939.453,-712.891,-1000.000,Default
1614035415.558,330.078,294.922,-646.973,-491.699,Default
1614035415.562,-1000.000,-1000.000,-384.766,993.652,Default
1614035415.566,-748.535,-1000.000,-404.297,-916.504,Default
1614035415.570,875.977,396.973,-702.148,-284.668,Default
1614035415.574,787.598,773.438,-654.297,-1000.000,Default
1614035415.578,-766.602,-802.246,-467.285,386.719,Default
1614035415.582,-1000.000,-1000.000,-407.715,-763.184,Default
1614035415.586,119.141,-159.180,-662.109,175.293,Default
1614035415.589,-818.359,-876.465,-663.086,-1000.000,Default
1614035415.593,-109.863,-83.984,-578.613,-171.387,Default
1614035415.597,-1000.000,-1000.000,-415.527,-766.602,Default
1614035415.601,-228.027,-257.324,-576.172,312.988,Default
1614035415.605,-825.195,-844.727,-604.980,-1000.000,Default
1614035415.609,242.188,246.582,-596.191,-281.250,Default
1614035415.613,-1000.000,-1000.000,-458.496,-854.004,Default
1614035415.617,-425.781,-718.750,-428.223,753.418,Default
1614035415.621,-868.164,938.965,-658.691,-883.301,Default
1614035415.625,441.406,430.176,-680.664,-687.988,Default
1614035415.629,-1000.000,-1000.000,-491.699,879.395,Default
1614035415.632,-922.363,-1000.000,-376.953,-856.445,Default
1614035415.636,637.207,199.707,-595.215,-100.586,Default
1614035415.640,937.012,931.152,-666.016,-1000.000,Default
1614035415.644,-598.633,-587.891,-546.387,173.340,Default
1614035415.648,-1000.000,-1000.000,-368.164,-745.605,Default
1614035415.652,-0.488,-199.219,-582.031,186.523,Default
1614035415.656,-799.316,-859.863,-660.645,-1000.000,Default
1614035415.660,84.961,72.266,-644.531,-283.203,Default
1614035415.664,-1000.000,-1000.000,-417.969,-779.297,Default
1614035415.668,-192.383,-329.102,-484.863,375.977,Default
1614035415.672,-964.844,975.586,-668.945,-1000.000,Default
1614035415.675,-35.156,-20.996,-687.500,-107.422,Default
1614035415.679,-1000.000,-1000.000,-329.590,-933.105,Default
1614035415.683,-555.664,-826.172,-284.668,875.000,Default
1614035415.687,-948.242,801.270,-657.715,-692.871,Default
1614035415.691,547.363,570.801,-687.012,-838.379,Default
1614035415.695,-1000.000,-958.984,-382.812,715.820,Default
1614035415.699,-1000.000,-1000.000,-237.305,-810.059,Default
1614035415.703,412.109,31.738,-677.734,53.223,Default
1614035415.707,-869.629,-940.430,-693.848,-1000.000,Default
1614035415.711,-271.484,-341.797,-546.875,54.688,Default
1614035415.714,-1000.000,-1000.000,-395.996,-743.164,Default
1614035415.718,-173.340,-210.938,-627.441,192.383,Default
1614035415.722,-812.988,-843.262,-648.438,-1000.000,Default
1614035415.726,227.539,202.148,-615.234,-277.832,Default
1614035415.730,-1000.000,-1000.000,-441.895,-818.848,Default
1614035415.734,-261.230,-524.414,-455.078,571.777,Default
1614035415.738,-811.035,-921.875,-641.602,-1000.000,Default
1614035415.742,239.746,269.531,-571.777,-481.445,Default
1614035415.746,-1000.000,-1000.000,-375.000,988.281,Default
1614035415.750,-643.066,-1000.000,-422.363,-904.297,Default
1614035415.754,978.027,470.703,-682.617,-315.918,Default
1614035415.757,730.469,726.074,-681.152,-987.793,Default
1614035415.761,-816.895,-848.145,-534.180,542.969,Default
1614035415.765,-1000.000,-1000.000,-429.688,-780.273,Default
1614035415.769,163.086,-129.395,-648.438,173.828,Default
1614035415.773,-815.430,-875.488,-682.617,-1000.000,Default
1614035415.777,-109.863,-116.699,-577.637,-162.109,Default
1614035415.781,-1000.000,-1000.000,-366.699,-750.977,Default
1614035415.785,-191.406,-193.848,-500.488,219.727,Default
1614035415.789,-927.734,-942.871,-604.980,-1000.000,Default
1614035415.793,58.594,63.965,-669.434,-91.309,Default
1614035415.797,-1000.000,-1000.000,-412.598,-874.023,Default
1614035415.800,-366.211,-671.875,-389.648,753.418,Default
1614035415.804,-848.633,975.586,-678.711,-887.207,Default
1614035415.808,395.020,383.301,-693.359,-604.980,Default
1614035415.812,-1000.000,-1000.000,-457.520,941.406,Default
1614035415.816,-874.512,-1000.000,-354.980,-883.789,Default
1614035415.820,689.941,238.770,-645.020,-158.691,Default
1614035415.824,929.688,898.438,-678.711,-1000.000,Default
1614035415.828,-596.680,-641.602,-500.488,210.449,Default
1614035415.832,-1000.000,-1000.000,-179.688,-751.953,Default
1614035415.836,7.324,-196.289,-491.699,186.523,Default
1614035415.839,-809.082,-864.258,-709.961,-1000.000,Default
1614035415.843,3.418,31.250,-604.004,-276.367,Default
1614035415.847,-1000.000,-1000.000,-432.129,-796.387,Default
1614035415.851,-237.305,-342.773,-550.781,414.062,Default
1614035415.855,-822.266,-864.258,-674.316,-1000.000,Default
1614035415.859,243.164,248.047,-641.113,-285.156,Default
1614035415.863,-1000.000,-1000.000,-408.203,-881.348,Default
1614035415.867,-515.625,-844.727,-435.059,870.117,Default
1614035415.871,-914.551,785.156,-671.387,-696.289,Default
1614035415.875,538.086,536.133,-638.672,-814.453,Default
1614035415.879,-1000.000,-984.375,-487.305,760.254,Default
1614035415.882,-1000.000,-1000.000,-424.316,-826.660,Default
1614035415.886,438.477,83.496,-639.160,-20.508,Default
1614035415.890,-940.430,-972.168,-642.090,-1000.000,Default
1614035415.894,-413.086,-413.574,-538.574,59.570,Default
1614035415.898,-1000.000,-1000.000,-424.316,-733.887,Default
1614035415.902,-93.750,-189.453,-647.949,157.227,Default
1614035415.906,-861.816,-903.320,-658.691,-1000.000,Default
1614035415.910,104.004,82.031,-634.766,-96.680,Default
1614035415.914,-1000.000,-1000.000,-384.277,-830.078,Default
1614035415.918,-258.789,-482.910,-438.477,524.414,Default
1614035415.922,-815.430,-909.180,-582.520,-1000.000,Default
1614035415.925,240.234,251.953,-589.844,-458.496,Default
1614035415.929,-1000.000,-1000.000,-464.844,-972.656,Default
1614035415.933,-649.414,-995.117,-398.926,-996.582,Default
1614035415.937,998.535,548.340,-659.180,-479.492,Default
1614035415.941,639.648,676.758,-693.848,-979.004,Default
1614035415.945,-928.223,-895.508,-525.879,547.363,Default
1614035415.949,-1000.000,-1000.000,-397.461,-781.738,Default
1614035415.953,209.961,-93.750,-656.250,151.367,Default
1614035415.957,-794.434,-863.281,-689.453,-1000.000,Default
1614035415.961,-189.453,-229.004,-578.613,-5.859,Default
1614035415.964,-1000.000,-1000.000,-379.883,-896.973,Default
1614035415.968,50.781,59.570,-572.754,-76.660,Default
1614035415.972,-845.215,-857.422,-644.531,-1000.000,Default
1614035415.976,234.375,240.234,-672.852,-270.508,Default
1614035415.980,-1000.000,-1000.000,-303.711,-837.402,Default
1614035415.984,-365.723,-619.141,-247.559,618.652,Default
1614035415.988,-842.285,-969.238,-708.008,-1000.000,Default
1614035415.992,346.191,330.078,-694.336,-577.148,Default
1614035415.996,-1000.000,-1000.000,-460.449,933.594,Default
1614035416.000,-786.133,-1000.000,-423.340,-876.953,Default
1614035416.004,805.664,296.875,-680.664,-200.684,Default
1614035416.007,868.652,847.168,-667.969,-1000.000,Default
1614035416.011,-666.992,-704.102,-496.582,355.957,Default
1614035416.015,-1000.000,-1000.000,-359.375,-738.281,Default
1614035416.019,115.234,-150.391,-636.719,126.953,Default
1614035416.023,-905.762,-973.145,-639.648,-1000.000,Default
1614035416.027,-185.547,-192.383,-518.066,30.762,Default
1614035416.031,-1000.000,-1000.000,-415.039,-807.617,Default
1614035416.035,-236.328,-299.805,-573.242,320.801,Default
1614035416.039,-826.172,-858.887,-637.207,-1000.000,Default
1614035416.043,242.188,246.094,-629.395,-269.531,Default
1614035416.047,-1000.000,-1000.000,-456.055,-884.277,Default
1614035416.050,-467.285,-802.246,-423.340,865.723,Default
1614035416.054,-887.695,838.867,-667.969,-737.305,Default
1614035416.058,491.699,496.582,-680.176,-708.008,Default
1614035416.062,-1000.000,-1000.000,-462.891,877.930,Default
1614035416.066,-971.191,-1000.000,-365.723,-850.586,Default
1614035416.070,525.879,123.535,-589.355,-45.898,Default
1614035416.074,-949.707,991.699,-624.512,-1000.000,Default
1614035416.078,-414.551,-482.910,-556.641,90.820,Default
1614035416.082,-1000.000,-1000.000,-403.320,-748.535,Default
1614035416.086,-106.445,-204.590,-632.324,192.383,Default
1614035416.089,-811.035,-851.562,-660.156,-1000.000,Default
1614035416.093,118.164,131.348,-652.832,-279.297,Default
1614035416.097,-1000.000,-1000.000,-451.172,-801.270,Default
1614035416.101,-248.047,-445.801,-450.195,498.047,Default
1614035416.105,-817.383,-895.020,-641.602,-1000.000,Default
1614035416.109,242.188,250.977,-682.129,-300.293,Default
1614035416.113,-1000.000,-1000.000,-394.531,-951.172,Default
1614035416.117,-594.727,-958.984,-255.859,985.840,Default
1614035416.121,-966.797,615.234,-632.324,-497.559,Default
1614035416.125,627.930,640.625,-712.402,-947.266,Default
1614035416.129,-921.387,-926.270,-498.535,602.539,Default
1614035416.132,-1000.000,-1000.000,-394.043,-794.922,Default
1614035416.136,229.004,-38.086,-665.039,66.406,Default
1614035416.140,-839.355,-901.855,-688.965,-1000.000,Default
1614035416.144,-220.215,-243.652,-561.035,-48.340,Default
1614035416.148,-1000.000,-1000.000,-415.039,-756.348,Default
1614035416.152,-220.215,-214.355,-614.258,203.125,Default
1614035416.156,-826.172,-839.844,-651.367,-1000.000,Default
1614035416.160,236.816,230.957,-594.727,-276.367,Default
1614035416.164,-1000.000,-1000.000,-333.008,-826.660,Default
1614035416.168,-309.082,-582.520,-438.965,616.699,Default
1614035416.172,-823.242,-948.242,-677.734,-1000.000,Default
1614035416.175,336.914,307.617,-652.344,-559.082,Default
1614035416.179,-1000.000,-1000.000,-461.426,957.520,Default
1614035416.183,-801.270,-1000.000,-406.738,-897.461,Default
1614035416.187,841.797,378.906,-663.086,-303.711,Default
1614035416.191,748.047,765.625,-666.992,-1000.000,Default
1614035416.195,-876.465,-853.027,-499.512,476.562,Default
1614035416.199,-1000.000,-1000.000,-378.906,-828.613,Default
1614035416.203,199.707,-83.008,-634.277,87.402,Default
1614035416.207,-820.312,-885.742,-572.266,-1000.000,Default
1614035416.211,-49.805,-52.734,-520.020,-171.875,Default
1614035416.214,-1000.000,-1000.000,-458.496,-768.555,Default
1614035416.218,-234.375,-273.926,-557.129,312.988,Default
1614035416.222,-823.242,-847.168,-648.926,-1000.000,Default
