timestamps,TP9,AF7,AF8,TP10,Marker0
1614034687.977,-1000.000,-1000.000,-425.781,-781.738,69
1614034687.981,-33.203,-222.656,-494.141,218.262,69
1614034687.985,-766.113,-830.078,-599.121,-1000.000,69
1614034687.989,205.078,245.117,-534.180,-274.414,69
1614034687.993,-1000.000,-1000.000,-418.945,-818.848,69
1614034687.997,-274.902,-498.047,-468.262,528.809,69
1614034688.001,-808.594,-899.414,-650.391,-1000.000,69
1614034688.005,435.059,361.816,-684.570,-662.598,69
1614034688.009,-1000.000,-1000.000,-556.152,909.180,69
1614034688.012,-541.992,-1000.000,-519.531,-958.008,69
1614034688.016,-988.281,491.699,-607.422,-378.418,69
1614034688.020,902.832,874.023,-687.500,-1000.000,69
1614034688.024,-618.652,-680.176,-561.035,180.664,69
1614034688.028,-1000.000,-1000.000,-527.832,-760.742,69
1614034688.032,383.301,-103.516,-576.172,188.965,69
1614034688.036,-781.250,-841.797,-647.949,-1000.000,69
1614034688.040,64.453,-19.531,-561.035,-266.602,69
1614034688.044,-1000.000,-1000.000,-561.035,-800.293,69
1614034688.048,-149.414,-230.469,-511.719,234.375,69
1614034688.051,-777.344,-826.660,-522.461,-1000.000,69
1614034688.055,215.820,244.629,-594.238,-371.582,69
1614034688.059,-1000.000,-1000.000,-591.797,-862.305,69
1614034688.063,-274.902,-604.980,-459.473,618.164,69
1614034688.067,-818.848,-961.914,-549.805,-988.770,69
1614034688.071,528.809,482.422,-698.242,-876.465,69
1614034688.075,-1000.000,-1000.000,-551.758,661.133,69
1614034688.079,-644.043,-1000.000,-452.148,-897.461,69
1614034688.083,913.086,376.953,-471.191,-229.004,69
1614034688.087,-944.336,998.535,-642.578,-1000.000,69
1614034688.090,-348.145,-484.863,-576.172,-24.902,69
1614034688.094,-1000.000,-1000.000,-499.512,-772.949,69
1614034688.098,189.941,-190.430,-536.133,206.543,69
1614034688.102,-759.277,-842.285,-620.605,-1000.000,69
1614034688.106,187.988,106.445,-544.434,-270.508,69
1614034688.110,-1000.000,-1000.000,-535.156,-804.199,69
1614034688.114,-266.602,-294.922,-494.141,338.379,69
1614034688.118,-795.410,-837.402,-563.477,-1000.000,69
1614034688.122,229.004,246.582,-618.652,-499.023,69
1614034688.126,-1000.000,-1000.000,-493.652,-966.309,69
1614034688.130,-256.348,-723.145,-475.098,853.516,69
1614034688.133,-878.906,844.727,-627.930,-688.477,69
1614034688.137,589.355,516.113,-667.969,-1000.000,69
1614034688.141,-947.266,-932.129,-510.742,422.363,69
1614034688.145,-812.500,-1000.000,-494.141,-797.852,69
1614034688.149,730.469,128.418,-597.656,-28.809,69
1614034688.153,-847.168,-885.742,-643.066,-1000.000,69
1614034688.157,-150.391,-280.273,-506.348,-139.648,69
1614034688.161,-1000.000,-1000.000,-519.043,-776.367,69
1614034688.165,96.191,-196.289,-503.418,199.219,69
1614034688.169,-813.965,-891.113,-520.508,-1000.000,69
1614034688.172,107.422,128.418,-461.426,-185.547,69
1614034688.176,-1000.000,-1000.000,-543.457,-826.172,69
1614034688.180,-272.461,-413.086,-526.367,488.770,69
1614034688.184,-804.199,-869.629,-585.938,-1000.000,69
1614034688.188,335.938,279.785,-657.715,-635.742,69
1614034688.192,-1000.000,-1000.000,-570.312,936.523,69
1614034688.196,-433.105,-900.879,-495.117,996.094,69
1614034688.200,-932.617,681.152,-583.496,-454.590,69
1614034688.204,833.008,744.629,-692.871,-1000.000,69
1614034688.208,-734.863,-830.566,-568.359,200.684,69
1614034688.211,-960.449,-1000.000,-527.344,-770.020,69
1614034688.215,563.965,3.906,-500.000,86.914,69
1614034688.219,-808.105,-844.238,-581.055,-1000.000,69
1614034688.223,-39.551,-128.418,-590.820,-251.953,69
1614034688.227,-1000.000,-1000.000,-551.270,-802.734,69
1614034688.231,-35.645,-223.145,-500.000,230.469,69
1614034688.235,-764.160,-830.078,-582.031,-1000.000,69
1614034688.239,205.078,245.117,-603.027,-272.461,69
1614034688.243,-1000.000,-1000.000,-544.922,-824.707,69
1614034688.247,-274.902,-522.949,-488.770,570.801,69
1614034688.251,-810.059,-911.621,-614.258,-1000.000,69
1614034688.254,442.383,383.301,-687.988,-751.953,69
1614034688.258,-1000.000,-1000.000,-508.789,796.387,69
1614034688.262,-546.387,-1000.000,-427.734,-883.789,69
1614034688.266,974.609,457.031,-594.727,-250.488,69
1614034688.270,-998.047,896.484,-677.734,-1000.000,69
1614034688.274,-471.191,-652.344,-502.441,86.426,69
1614034688.278,-1000.000,-1000.000,-463.867,-763.184,69
1614034688.282,382.324,-122.070,-568.848,196.289,69
1614034688.286,-775.879,-841.309,-632.324,-1000.000,69
1614034688.290,73.730,8.301,-540.527,-268.555,69
1614034688.293,-1000.000,-1000.000,-539.062,-800.781,69
1614034688.297,-150.879,-233.887,-526.855,278.320,69
1614034688.301,-776.367,-825.195,-575.684,-1000.000,69
1614034688.305,215.332,242.676,-569.336,-398.438,69
1614034688.309,-1000.000,-1000.000,-532.227,-903.320,69
1614034688.313,-274.414,-653.320,-485.840,758.301,69
1614034688.317,-823.730,997.070,-554.688,-832.031,69
1614034688.321,562.500,498.047,-653.809,-931.152,69
1614034688.325,-1000.000,-1000.000,-550.293,604.980,69
1614034688.329,-660.645,-1000.000,-502.930,-833.496,69
1614034688.332,889.160,256.348,-563.477,-141.113,69
1614034688.336,-895.020,-976.562,-563.965,-1000.000,69
1614034688.340,-261.719,-461.426,-506.836,-24.414,69
1614034688.344,-1000.000,-1000.000,-562.988,-770.508,69
1614034688.348,187.500,-195.801,-526.855,206.543,69
1614034688.352,-756.348,-840.332,-553.223,-1000.000,69
1614034688.356,187.988,141.113,-552.734,-273.926,69
1614034688.360,-1000.000,-1000.000,-549.805,-806.641,69
1614034688.364,-266.602,-322.266,-486.328,418.457,69
1614034688.368,-800.293,-843.262,-577.148,-1000.000,69
1614034688.372,233.398,244.141,-628.906,-513.672,69
