timestamps,TP9,AF7,AF8,TP10
1613620163.747,-653.809,-552.246,-703.125,154.785
1613620163.751,-1000.000,-1000.000,325.684,-893.066
1613620163.754,487.305,166.504,41.992,-305.664
1613620163.758,-804.199,-785.645,-925.293,-1000.000
1613620163.762,-30.273,34.668,-921.387,-216.309
1613620163.766,-1000.000,-1000.000,51.270,-835.938
1613620163.770,-126.465,-245.117,333.984,230.957
1613620163.772,-782.227,-811.035,-669.434,-1000.000
1613620163.776,216.309,235.352,-1000.000,-421.875
1613620163.780,-1000.000,-1000.000,-194.824,-871.094
1613620163.784,-274.902,-336.914,438.477,247.070
1613620163.788,-817.383,-845.703,-486.328,-1000.000
1613620163.792,528.320,565.918,-1000.000,-909.180
1613620163.796,-1000.000,-1000.000,-514.648,687.988
1613620163.799,-573.730,-814.453,480.469,677.734
1613620163.803,959.961,735.840,-91.309,-909.180
1613620163.807,-960.449,-915.039,-1000.000,-1000.000
1613620163.811,-382.812,-318.848,-772.461,20.020
1613620163.815,-1000.000,-1000.000,273.926,-850.586
1613620163.817,308.594,50.293,16.602,-165.527
1613620163.821,-769.043,-773.438,-963.867,-1000.000
1613620163.825,173.828,173.340,-973.145,-221.191
1613620163.829,-1000.000,-1000.000,4.395,-832.520
1613620163.833,-265.625,-263.672,347.656,245.117
1613620163.837,-796.875,-806.641,-642.090,-1000.000
1613620163.841,227.539,271.973,-1000.000,-502.930
1613620163.844,-1000.000,-1000.000,-142.578,-900.391
1613620163.848,-270.508,-473.633,501.465,347.168
1613620163.852,-834.961,-920.898,-444.336,-1000.000
1613620163.856,636.230,695.801,-1000.000,-1000.000
1613620163.860,-1000.000,-896.484,-613.770,491.699
1613620163.864,-669.922,-964.355,371.094,826.660
1613620163.868,883.789,529.785,-74.219,-749.512
1613620163.872,-878.906,-833.008,-1000.000,-1000.000
1613620163.876,-168.945,-146.484,-854.004,-93.262
1613620163.880,-1000.000,-1000.000,187.988,-839.355
1613620163.884,116.699,-70.801,146.484,-23.926
1613620163.888,-756.348,-780.762,-837.891,-1000.000
1613620163.891,192.383,211.914,-1000.000,-230.957
1613620163.895,-1000.000,-1000.000,-102.539,-828.125
1613620163.899,-272.461,-270.508,399.902,244.629
1613620163.903,-799.316,-808.594,-552.246,-1000.000
1613620163.907,333.496,368.652,-1000.000,-630.859
1613620163.907,-1000.000,-1000.000,-378.418,-974.609
1613620163.911,-388.672,-598.633,457.031,462.402
1613620163.915,-869.629,-982.910,-286.621,-1000.000
1613620163.919,693.359,769.043,-1000.000,-1000.000
1613620163.923,-915.527,-792.969,-655.762,337.891
1613620163.927,-930.664,-1000.000,355.957,-946.289
1613620163.931,577.637,272.949,50.781,-406.738
1613620163.934,-821.289,-798.828,-955.078,-1000.000
1613620163.938,-76.660,-37.598,-918.945,-207.520
1613620163.942,-1000.000,-1000.000,167.969,-842.773
1613620163.946,-31.738,-200.195,195.312,139.160
1613620163.950,-767.090,-802.734,-846.680,-1000.000
1613620163.968,205.078,228.027,-1000.000,-344.727
1613620163.972,-1000.000,-1000.000,-123.535,-852.051
1613620163.976,-275.879,-288.086,434.082,249.023
1613620163.980,-810.059,-822.266,-537.109,-1000.000
1613620163.984,469.727,496.094,-1000.000,-785.645
1613620163.988,-1000.000,-1000.000,-349.121,859.863
1613620163.992,-491.699,-713.867,500.977,577.637
1613620163.995,-979.004,867.676,-257.324,-970.703
1613620163.999,955.078,991.211,-1000.000,-1000.000
1613620164.003,-523.438,-468.262,-671.387,121.582
1613620164.007,-1000.000,-1000.000,359.863,-846.191
1613620164.011,400.391,135.254,-0.977,-214.355
1613620164.012,-779.785,-776.367,-970.703,-1000.000
1613620164.016,73.730,101.562,-953.125,-219.238
1613620164.020,-1000.000,-1000.000,41.992,-832.031
1613620164.024,-150.879,-253.418,279.785,243.652
1613620164.028,-776.855,-809.082,-706.055,-1000.000
1613620164.032,215.332,237.305,-1000.000,-433.105
1613620164.036,-1000.000,-1000.000,-184.082,-873.047
1613620164.039,-274.902,-406.738,475.586,276.367
1613620164.043,-819.824,-873.535,-422.852,-1000.000
1613620164.047,530.273,579.102,-1000.000,-906.250
1613620164.051,-1000.000,-1000.000,-519.531,664.551
1613620164.055,-638.672,-865.234,400.391,787.109
1613620164.057,895.508,655.273,-87.891,-782.227
1613620164.061,-895.020,-875.488,-1000.000,-1000.000
1613620164.065,-267.090,-251.953,-820.801,-29.785
1613620164.069,-1000.000,-1000.000,233.887,-847.168
1613620164.073,222.656,33.203,68.359,-113.770
1613620164.077,-759.277,-770.508,-921.875,-1000.000
1613620164.081,186.523,196.289,-997.559,-224.121
1613620164.084,-1000.000,-1000.000,-71.777,-832.520
1613620164.088,-273.438,-270.508,428.223,245.605
1613620164.092,-794.434,-805.176,-521.973,-1000.000
1613620164.096,326.660,342.285,-1000.000,-580.566
1613620164.100,-1000.000,-1000.000,-295.898,-941.406
1613620164.102,-279.297,-478.027,457.031,353.516
1613620164.106,-854.492,-937.012,-411.621,-1000.000
1613620164.110,747.070,783.691,-1000.000,-1000.000
1613620164.114,-861.816,-782.227,-602.539,354.004
1613620164.118,-779.785,-1000.000,390.625,909.668
1613620164.122,793.457,491.699,-53.711,-632.812
1613620164.126,-857.910,-817.383,-1000.000,-1000.000
1613620164.129,-149.414,-91.797,-840.332,-197.754
1613620164.133,-1000.000,-1000.000,319.824,-856.934
1613620164.137,77.637,-104.492,176.270,30.273
1613620164.141,-757.812,-783.203,-901.367,-1000.000
1613620164.145,195.312,214.844,-1000.000,-232.422
1613620164.147,-1000.000,-1000.000,-84.473,-826.172
1613620164.151,-273.926,-271.973,386.230,244.141
1613620164.155,-805.176,-810.547,-571.289,-1000.000
1613620164.159,377.441,403.809,-1000.000,-649.414
1613620164.163,-1000.000,-1000.000,-381.348,-990.723
1613620164.167,-474.121,-638.184,471.191,551.270
1613620164.171,-949.219,959.961,-262.695,-978.516
1613620164.174,854.492,870.605,-1000.000,-1000.000
1613620164.178,-716.797,-648.438,-675.293,256.348
1613620164.182,-962.402,-1000.000,303.223,-934.570
1613620164.186,563.965,224.609,-20.020,-401.855
1613620164.190,-808.105,-788.574,-993.652,-1000.000
1613620164.192,-40.039,17.090,-924.316,-207.520
1613620164.196,-1000.000,-1000.000,89.844,-842.773
1613620164.200,-35.645,-225.586,233.398,139.160
1613620164.204,-764.648,-806.152,-752.441,-1000.000
1613620164.208,204.590,231.934,-1000.000,-345.215
1613620164.212,-1000.000,-1000.000,-148.926,-851.562
1613620164.216,-276.855,-317.871,468.750,245.605
1613620164.219,-817.383,-836.426,-421.875,-1000.000
1613620164.223,528.320,536.133,-1000.000,-826.660
1613620164.227,-1000.000,-1000.000,-473.145,797.363
1613620164.231,-571.777,-750.000,477.051,661.133
1613620164.235,977.051,818.848,-139.160,-908.203
1613620164.238,-997.559,-954.102,-1000.000,-1000.000
1613620164.242,-470.215,-377.441,-774.902,35.645
1613620164.246,-1000.000,-1000.000,302.734,-851.562
1613620164.250,381.836,92.285,35.645,-220.703
1613620164.254,-778.809,-774.414,-969.238,-1000.000
1613620164.258,77.148,139.648,-964.844,-129.883
1613620164.262,-1000.000,-1000.000,75.195,-843.750
1613620164.265,-193.359,-258.301,369.629,244.629
1613620164.269,-788.086,-807.617,-685.059,-1000.000
1613620164.273,221.680,246.582,-1000.000,-462.402
1613620164.277,-1000.000,-1000.000,-208.496,-881.836
1613620164.281,-273.438,-435.059,462.402,349.609
1613620164.283,-830.566,-895.020,-422.852,-1000.000
1613620164.287,616.699,639.160,-1000.000,-938.965
1613620164.291,-1000.000,-951.172,-559.082,627.930
1613620164.295,-671.875,-931.641,381.836,812.988
1613620164.299,893.066,576.660,-124.512,-750.488
1613620164.303,-895.996,-859.375,-1000.000,-1000.000
1613620164.307,-261.719,-218.262,-790.527,-64.453
1613620164.310,-1000.000,-1000.000,248.535,-847.656
1613620164.314,187.500,-42.969,62.012,-89.355
1613620164.318,-756.836,-780.762,-922.363,-1000.000
1613620164.322,187.500,208.496,-987.793,-225.098
1613620164.326,-1000.000,-1000.000,-82.031,-831.055
1613620164.327,-272.949,-270.020,371.582,245.605
1613620164.331,-799.316,-807.129,-633.789,-1000.000
1613620164.335,333.008,346.680,-1000.000,-587.891
1613620164.339,-1000.000,-1000.000,-190.918,-946.289
1613620164.343,-378.418,-543.457,468.262,448.242
1613620164.347,-888.672,-972.168,-287.109,-1000.000
1613620164.351,759.766,802.246,-1000.000,-1000.000
1613620164.354,-858.398,-749.512,-683.594,312.988
1613620164.358,-827.637,-1000.000,347.656,953.613
1613620164.362,733.398,380.859,-26.855,-575.195
1613620164.366,-845.215,-807.617,-1000.000,-1000.000
1613620164.370,-119.629,-65.430,-894.043,-203.125
1613620164.387,-1000.000,-1000.000,168.945,-847.656
1613620164.391,28.320,-174.316,219.727,91.309
1613620164.395,-762.207,-798.340,-812.988,-1000.000
1613620164.399,199.707,224.609,-1000.000,-240.234
1613620164.403,-1000.000,-1000.000,-125.000,-821.777
1613620164.407,-275.879,-281.738,462.402,241.211
1613620164.411,-807.129,-816.406,-493.652,-1000.000
1613620164.414,433.594,443.359,-1000.000,-676.758
1613620164.418,-1000.000,-1000.000,-402.832,982.422
1613620164.422,-481.445,-687.988,533.203,549.316
1613620164.426,-955.078,894.043,-153.320,-964.844
1613620164.430,889.160,954.102,-1000.000,-1000.000
1613620164.432,-670.410,-541.016,-693.848,154.785
1613620164.436,-962.891,-1000.000,361.328,-941.895
1613620164.440,554.688,204.590,-15.625,-393.555
1613620164.444,-796.387,-777.344,-1000.000,-1000.000
1613620164.448,67.383,93.750,-920.898,-210.449
1613620164.452,-1000.000,-1000.000,118.164,-843.262
1613620164.456,-92.285,-245.605,259.766,186.035
1613620164.459,-765.625,-803.223,-771.484,-1000.000
1613620164.463,208.008,231.445,-1000.000,-436.523
1613620164.467,-1000.000,-1000.000,-136.719,-883.789
1613620164.471,-275.879,-315.430,429.199,251.953
1613620164.475,-827.148,-849.609,-476.562,-1000.000
1613620164.477,605.469,624.512,-1000.000,-908.691
1613620164.481,-1000.000,-990.234,-528.320,687.988
1613620164.485,-583.496,-779.785,416.016,678.223
1613620164.489,950.684,786.621,-147.461,-908.691
1613620164.493,-918.457,-906.250,-1000.000,-1000.000
1613620164.497,-309.570,-279.297,-758.301,20.996
1613620164.501,-1000.000,-1000.000,314.941,-853.027
1613620164.504,331.055,54.199,94.238,-173.340
1613620164.508,-766.113,-770.996,-884.277,-1000.000
1613620164.512,190.430,182.617,-965.820,-227.051
1613620164.516,-1000.000,-1000.000,-23.926,-811.035
1613620164.520,-203.125,-209.961,385.254,191.406
