timestamps,TP9,AF7,AF8,TP10
1613619933.658,-743.652,-936.035,520.508,893.555
1613619933.662,947.266,753.906,-220.703,-869.141
1613619933.666,956.543,-997.070,-1000.000,-1000.000
1613619933.669,-697.754,-709.961,-645.508,681.152
1613619933.673,-1000.000,-1000.000,470.703,987.305
1613619933.677,647.461,661.133,-8.789,-645.508
1613619933.681,-896.484,-935.547,-1000.000,-1000.000
1613619933.685,-550.781,-542.480,-858.398,270.020
1613619933.687,-1000.000,-1000.000,337.402,-906.250
1613619933.691,495.117,271.484,294.434,-349.121
1613619933.695,-788.574,-813.965,-858.398,-1000.000
1613619933.699,122.070,68.359,-1000.000,-596.191
1613619933.703,-1000.000,-1000.000,-9.277,955.078
1613619933.707,-125.977,-617.676,522.461,487.793
1613619933.711,-853.027,960.449,-604.492,-1000.000
1613619933.714,756.836,799.316,-1000.000,-959.473
1613619933.718,-849.609,-878.418,-166.504,665.527
1613619933.722,-892.578,-1000.000,683.105,953.613
1613619933.726,837.891,681.152,-241.699,-774.414
1613619933.730,986.328,-987.305,-1000.000,-1000.000
1613619933.732,-709.473,-705.078,-694.824,599.609
1613619933.736,-1000.000,-1000.000,415.527,985.840
1613619933.740,632.812,601.074,53.223,-628.418
1613619933.744,-862.305,-898.438,-993.164,-1000.000
1613619933.748,-442.383,-426.270,-921.387,44.922
1613619933.752,-1000.000,-1000.000,230.957,-891.602
1613619933.756,392.578,41.992,389.648,-193.359
1613619933.759,-784.180,-838.379,-761.719,-1000.000
1613619933.763,263.184,200.684,-1000.000,-615.723
1613619933.767,-1000.000,-1000.000,-103.516,907.227
1613619933.771,-385.254,-733.887,481.445,684.570
1613619933.775,-937.988,870.605,-563.477,-986.816
1613619933.776,861.328,920.410,-1000.000,-988.281
1613619933.780,-773.438,-777.832,-476.074,664.551
1613619933.784,-959.473,-1000.000,481.445,-995.117
1613619933.788,782.715,677.734,-99.609,-674.316
1613619933.792,999.512,-991.211,-1000.000,-1000.000
1613619933.796,-721.680,-697.266,-751.953,500.488
1613619933.800,-1000.000,-1000.000,424.805,-989.258
1613619933.803,611.816,498.535,232.422,-555.664
1613619933.807,-922.363,-949.707,-893.066,-1000.000
1613619933.811,-329.102,-316.406,-987.305,-258.301
1613619933.815,-1000.000,-1000.000,124.023,-955.078
1613619933.819,267.090,-186.035,447.754,-50.293
1613619933.823,-785.156,-879.883,-685.547,-1000.000
1613619933.827,568.359,571.777,-1000.000,-829.102
1613619933.831,-988.770,-1000.000,-220.215,750.977
1613619933.835,-667.969,-858.398,525.391,808.594
1613619933.839,972.168,813.965,-397.949,-937.988
1613619933.843,946.777,981.445,-1000.000,-1000.000
1613619933.847,-691.406,-718.750,-563.477,673.340
1613619933.850,-1000.000,-1000.000,461.426,995.605
1613619933.854,659.180,672.852,-22.461,-657.715
1613619933.858,-926.270,-968.750,-995.605,-1000.000
1613619933.862,-629.883,-622.559,-818.848,396.973
1613619933.866,-1000.000,-1000.000,214.355,-970.215
1613619933.866,555.176,343.750,98.633,-506.348
1613619933.870,-790.039,-809.570,-864.258,-1000.000
1613619933.874,100.098,37.598,-983.398,-429.199
1613619933.878,-1000.000,-1000.000,-121.094,992.188
1613619933.882,17.578,-417.480,318.359,129.395
1613619933.886,-820.312,-950.195,-599.121,-1000.000
1613619933.890,741.211,757.812,-1000.000,-887.207
1613619933.893,-854.004,-887.207,-318.848,694.824
1613619933.897,-825.684,-965.332,349.121,890.625
1613619933.901,901.855,735.840,-323.242,-868.652
1613619933.905,970.703,-993.164,-1000.000,-1000.000
1613619933.909,-703.125,-711.914,-677.734,681.152
1613619933.911,-1000.000,-1000.000,306.152,987.305
1613619933.915,644.043,651.367,8.789,-645.508
1613619933.919,-888.672,-911.133,-936.523,-1000.000
1613619933.923,-510.742,-473.633,-895.020,267.578
1613619933.927,-1000.000,-1000.000,121.094,-900.879
1613619933.931,418.945,177.246,260.742,-337.402
1613619933.935,-787.109,-815.918,-689.453,-1000.000
1613619933.938,192.871,192.871,-1000.000,-593.750
1613619933.942,-1000.000,-1000.000,-176.758,958.008
1613619933.946,-271.973,-673.340,354.980,487.305
1613619933.950,-903.809,932.617,-538.574,-1000.000
1613619933.954,838.867,859.863,-1000.000,-959.473
1613619933.971,-789.062,-825.195,-475.098,665.527
1613619933.975,-911.133,-1000.000,353.516,953.125
1613619933.979,834.473,678.223,-267.090,-774.414
1613619933.983,988.281,-987.793,-1000.000,-1000.000
1613619933.987,-710.938,-701.660,-733.398,599.609
1613619933.991,-1000.000,-1000.000,318.848,985.840
1613619933.995,628.906,566.406,63.477,-627.441
1613619933.998,-854.492,-875.000,-935.059,-1000.000
1613619934.002,-388.184,-358.887,-938.965,50.781
1613619934.006,-1000.000,-1000.000,153.320,-909.180
1613619934.010,284.180,-48.828,343.750,-223.633
1613619934.014,-784.180,-850.586,-744.141,-1000.000
1613619934.016,474.121,431.152,-1000.000,-718.750
1613619934.020,-1000.000,-1000.000,-171.387,866.211
1613619934.024,-505.371,-798.828,344.727,702.148
1613619934.028,-968.262,855.469,-548.340,-995.117
1613619934.032,919.922,940.430,-1000.000,-985.352
1613619934.036,-704.590,-757.324,-504.883,664.551
1613619934.040,-1000.000,-1000.000,364.746,-995.117
1613619934.043,748.047,680.664,-243.652,-673.828
1613619934.047,-992.676,-997.070,-1000.000,-1000.000
1613619934.051,-717.773,-679.688,-736.816,502.930
1613619934.055,-1000.000,-1000.000,261.230,-993.652
1613619934.059,616.699,426.758,47.852,-576.172
1613619934.061,-830.566,-848.633,-902.344,-1000.000
1613619934.065,-278.809,-235.352,-957.031,-174.805
1613619934.069,-1000.000,-1000.000,5.371,-922.852
1613619934.073,176.758,-317.871,264.160,36.621
1613619934.077,-797.852,-925.781,-696.289,-1000.000
1613619934.081,614.746,620.605,-1000.000,-828.125
1613619934.085,-963.867,-985.352,-307.129,779.785
1613619934.088,-717.773,-906.738,333.984,801.758
1613619934.092,956.543,767.090,-415.039,-936.523
1613619934.096,953.613,995.605,-1000.000,-1000.000
1613619934.100,-694.824,-715.332,-644.531,673.340
1613619934.104,-1000.000,-1000.000,364.746,995.605
1613619934.106,660.156,670.898,2.930,-659.180
1613619934.110,-931.641,-962.891,-985.352,-1000.000
1613619934.114,-615.723,-595.703,-876.465,385.742
1613619934.118,-1000.000,-1000.000,213.379,-941.406
1613619934.122,508.789,297.363,138.184,-446.777
1613619934.126,-800.293,-822.754,-865.234,-1000.000
1613619934.130,-39.062,-18.066,-998.535,-484.863
1613619934.133,-1000.000,-1000.000,-76.172,987.793
1613619934.137,-46.875,-554.199,399.414,275.391
1613619934.141,-846.191,988.770,-609.375,-1000.000
1613619934.145,744.629,771.484,-1000.000,-936.035
1613619934.149,-864.258,-896.484,-355.957,666.016
1613619934.151,-841.309,-993.652,356.934,894.043
1613619934.155,883.301,693.848,-454.102,-869.629
1613619934.159,975.098,-988.770,-1000.000,-1000.000
1613619934.163,-704.590,-705.566,-642.578,681.152
1613619934.167,-1000.000,-1000.000,352.539,987.793
1613619934.171,649.902,619.141,5.859,-651.855
1613619934.175,-896.484,-915.039,-964.844,-1000.000
1613619934.178,-505.371,-477.051,-826.172,260.254
1613619934.182,-1000.000,-1000.000,228.516,-988.770
1613619934.186,426.758,115.234,224.121,-342.773
1613619934.190,-798.340,-824.219,-798.340,-1000.000
1613619934.194,295.898,244.141,-1000.000,-670.898
1613619934.196,-1000.000,-1000.000,-154.297,910.156
1613619934.200,-286.621,-697.754,301.270,501.953
1613619934.204,-897.949,922.363,-590.332,-1000.000
1613619934.208,840.332,873.535,-1000.000,-958.496
1613619934.212,-770.996,-814.453,-485.840,664.062
1613619934.216,-955.566,-1000.000,371.094,958.984
1613619934.220,788.574,676.270,-243.652,-767.090
1613619934.223,998.047,-990.723,-1000.000,-1000.000
1613619934.227,-713.867,-694.336,-742.676,600.586
1613619934.231,-1000.000,-1000.000,305.176,981.934
1613619934.235,626.465,525.391,59.570,-622.559
1613619934.239,-850.098,-870.605,-926.270,-1000.000
1613619934.242,-374.512,-337.402,-942.871,-26.855
1613619934.246,-1000.000,-1000.000,18.555,-916.992
1613619934.250,280.762,-130.371,295.898,-179.199
1613619934.254,-786.621,-869.629,-702.637,-1000.000
1613619934.258,538.086,491.211,-1000.000,-764.160
1613619934.262,-1000.000,-1000.000,-209.473,827.148
1613619934.266,-559.570,-826.660,408.691,712.402
1613619934.269,-984.863,832.031,-493.164,-998.047
1613619934.273,930.664,966.309,-1000.000,-985.352
1613619934.277,-686.523,-732.422,-534.668,666.016
1613619934.281,-1000.000,-1000.000,412.598,-998.535
1613619934.285,692.871,676.270,-185.059,-667.480
1613619934.286,-969.727,-981.445,-1000.000,-1000.000
1613619934.290,-698.730,-651.367,-777.344,452.637
1613619934.294,-1000.000,-1000.000,304.688,-967.285
1613619934.298,605.469,403.320,103.516,-514.160
1613619934.302,-814.941,-838.867,-917.480,-1000.000
1613619934.306,-171.875,-174.316,-953.613,-315.918
1613619934.310,-1000.000,-1000.000,94.727,-970.215
1613619934.313,164.551,-375.000,332.031,57.129
1613619934.317,-798.340,-943.359,-698.730,-1000.000
1613619934.321,656.250,669.922,-1000.000,-851.562
1613619934.325,-920.410,-958.496,-321.777,750.488
1613619934.329,-786.133,-934.570,330.078,807.617
1613619934.346,915.039,743.652,-483.398,-937.988
1613619934.350,965.820,-995.117,-1000.000,-1000.000
1613619934.354,-699.219,-709.473,-644.531,673.828
1613619934.358,-1000.000,-1000.000,327.148,994.141
1613619934.362,660.645,668.945,-75.195,-656.738
1613619934.366,-931.152,-958.008,-972.168,-1000.000
1613619934.370,-615.723,-571.289,-842.773,358.887
1613619934.373,-1000.000,-1000.000,205.078,-924.805
1613619934.377,503.906,237.305,151.855,-411.133
1613619934.381,-804.199,-825.684,-803.711,-1000.000
1613619934.385,18.555,12.695,-961.914,-500.977
1613619934.389,-1000.000,-1000.000,-147.461,982.422
1613619934.391,-188.965,-610.352,303.711,278.320
1613619934.395,-883.301,958.984,-611.816,-1000.000
1613619934.399,769.531,789.062,-1000.000,-932.129
1613619934.403,-853.516,-889.160,-428.711,653.320
1613619934.407,-897.949,-1000.000,353.516,945.801
1613619934.411,830.566,679.199,-306.641,-813.477
1613619934.415,987.793,-987.305,-1000.000,-1000.000
1613619934.418,-709.473,-703.613,-725.586,686.035
1613619934.422,-1000.000,-1000.000,339.355,977.539
1613619934.426,638.672,597.656,104.980,-629.883
1613619934.430,-877.441,-903.320,-929.199,-1000.000
1613619934.434,-467.773,-439.453,-933.105,102.051
1613619934.436,-1000.000,-1000.000,132.812,-922.363
1613619934.440,361.816,40.039,187.012,-289.551
1613619934.444,-787.109,-836.426,-819.824,-1000.000
1613619934.448,368.652,294.922,-1000.000,-675.781
1613619934.452,-1000.000,-1000.000,-139.160,895.508
1613619934.456,-480.469,-756.836,375.977,519.043
1613619934.460,-956.543,882.812,-563.477,-1000.000
1613619934.463,866.211,884.766,-1000.000,-954.590
1613619934.467,-778.320,-817.871,-416.016,648.438
1613619934.471,-979.492,-1000.000,413.086,-983.398
1613619934.475,758.301,677.246,-312.500,-691.406
1613619934.479,-995.605,-995.605,-1000.000,-1000.000
1613619934.483,-715.332,-682.129,-701.660,602.051
1613619934.487,-1000.000,-1000.000,332.031,986.816
1613619934.491,629.883,462.891,42.480,-627.441
1613619934.495,-859.375,-873.047,-916.016,-1000.000
1613619934.499,-363.281,-328.613,-901.367,50.781
1613619934.503,-1000.000,-1000.000,57.129,-886.230
1613619934.507,182.617,-248.535,270.996,-174.316
1613619934.510,-795.410,-907.227,-715.332,-1000.000
1613619934.514,557.617,514.160,-1000.000,-767.090
1613619934.518,-1000.000,-1000.000,-292.969,818.359
1613619934.522,-705.566,-867.188,310.547,772.461
1613619934.526,952.637,789.551,-493.164,-951.660
