timestamps,TP9,AF7,AF8,TP10
1613699756.250,411.621,-4.883,-125.000,344.727
1613699756.254,742.676,-8.789,-110.840,340.332
1613699756.258,591.797,-7.324,-105.469,309.570
1613699756.262,289.551,-8.789,-108.398,271.484
1613699756.265,306.641,-15.137,-113.281,247.070
1613699756.269,458.984,-16.113,-109.863,268.555
1613699756.273,321.777,-16.602,-100.586,288.086
1613699756.277,-35.156,-12.695,-100.098,251.465
1613699756.281,-95.703,-16.602,-99.609,214.355
1613699756.282,88.379,-19.531,-93.262,249.512
1613699756.286,74.219,-14.648,-91.309,291.504
1613699756.290,-209.473,-24.414,-82.520,263.672
1613699756.294,-387.695,-25.879,-60.547,281.738
1613699756.298,-259.277,-12.695,-44.922,345.215
1613699756.302,-212.891,-12.695,-40.039,374.023
1613699756.306,-469.727,-21.484,-30.273,383.789
1613699756.309,-631.836,-5.859,-34.180,369.629
1613699756.313,-521.973,11.230,-45.410,345.703
1613699756.317,-350.586,8.789,-34.668,363.281
1613699756.321,-484.863,11.719,-30.273,349.121
1613699756.325,-797.852,16.113,-33.691,307.129
1613699756.327,-907.227,15.625,-25.391,318.848
1613699756.331,-915.039,25.879,-19.043,328.613
1613699756.335,-985.352,38.086,-21.484,256.348
1613699756.339,-1000.000,33.203,-16.602,168.945
1613699756.343,-997.070,22.949,-17.090,84.473
1613699756.347,-1000.000,23.438,-19.043,2.930
1613699756.351,-1000.000,25.879,-12.695,-105.469
1613699756.354,-1000.000,23.926,-13.184,-236.816
1613699756.358,-1000.000,15.137,-8.789,-294.434
1613699756.362,-1000.000,6.836,-4.883,-307.129
1613699756.366,-1000.000,0.977,-7.812,-331.055
1613699756.370,-1000.000,-2.930,-11.719,-359.375
1613699756.372,-1000.000,-1.953,-7.324,-360.352
1613699756.376,-1000.000,-1.465,-8.301,-322.266
1613699756.380,-1000.000,-0.977,-6.348,-285.156
1613699756.384,-1000.000,-0.488,-3.418,-296.875
1613699756.388,-1000.000,1.465,-5.371,-318.359
1613699756.392,-1000.000,4.883,-3.906,-311.523
1613699756.396,-1000.000,-1.953,0.000,-291.016
1613699756.399,-1000.000,-1.465,10.742,-332.031
1613699756.403,-986.816,-0.977,18.555,-387.207
1613699756.407,-1000.000,0.000,27.832,-387.207
1613699756.411,-915.527,2.441,39.551,-393.555
1613699756.415,-583.008,-5.371,46.387,-420.898
1613699756.418,-791.504,-2.930,54.199,-432.129
1613699756.422,-1000.000,-2.930,64.941,-450.195
1613699756.426,-984.863,-14.648,79.102,-438.477
1613699756.430,-1000.000,-17.578,104.004,-406.250
1613699756.434,-1000.000,-16.113,127.930,-395.996
1613699756.438,-1000.000,-15.137,144.531,-386.719
1613699756.442,-1000.000,-19.531,159.180,-361.816
1613699756.445,-1000.000,-22.461,171.387,-322.754
1613699756.449,-1000.000,-23.438,187.988,-302.246
1613699756.453,-1000.000,-27.832,188.477,-311.035
1613699756.457,-1000.000,-26.367,184.082,-298.828
1613699756.461,-1000.000,-27.344,184.570,-215.332
1613699756.462,-1000.000,-34.668,180.176,-124.512
1613699756.466,-1000.000,-36.621,184.570,-63.477
1613699756.470,-1000.000,-41.016,183.594,14.160
1613699756.474,-1000.000,-43.457,175.781,114.746
1613699756.478,-1000.000,-41.992,170.898,219.238
1613699756.482,-1000.000,-39.062,165.039,275.391
1613699756.486,-1000.000,-36.133,157.227,343.262
1613699756.489,-1000.000,-42.969,144.531,466.797
1613699756.493,-999.512,-47.852,139.160,579.102
1613699756.497,-988.770,-39.062,130.371,630.371
1613699756.501,-1000.000,-33.691,115.234,636.719
1613699756.505,-825.195,-37.598,105.957,651.855
1613699756.507,-369.141,-33.691,99.609,719.238
1613699756.511,-144.043,-24.414,90.820,778.809
1613699756.515,-137.207,-28.809,78.125,759.277
1613699756.519,51.270,-30.762,65.430,707.031
1613699756.523,401.367,-27.344,56.152,661.621
1613699756.527,573.242,-25.391,45.898,645.508
1613699756.531,505.371,-25.879,40.039,633.301
1613699756.534,580.566,-19.531,27.832,628.418
1613699756.538,844.727,-12.207,20.508,599.609
1613699756.542,992.188,-12.207,16.113,567.871
1613699756.546,893.066,-13.672,2.930,555.664
1613699756.550,828.613,-17.090,-8.789,556.641
1613699756.552,942.383,-15.137,-12.207,568.848
1613699756.556,979.004,-11.719,-25.391,532.227
1613699756.560,954.102,-13.184,-47.852,491.699
1613699756.564,908.203,-18.066,-62.012,502.441
1613699756.568,938.965,-11.230,-69.336,552.734
1613699756.572,970.215,-5.859,-78.125,650.879
1613699756.576,977.051,-12.695,-83.984,734.863
1613699756.579,888.184,-9.277,-89.844,750.977
1613699756.583,837.402,-6.836,-92.285,754.395
1613699756.587,949.219,-3.906,-96.680,791.016
1613699756.591,975.586,1.953,-111.328,822.754
1613699756.595,782.227,1.465,-116.699,829.590
1613699756.611,603.027,-4.395,-122.559,820.312
1613699756.615,752.441,-6.348,-123.047,813.965
1613699756.619,849.121,-4.883,-120.605,812.500
1613699756.623,611.328,-5.371,-115.234,804.688
1613699756.627,299.316,-0.977,-114.746,791.016
1613699756.631,178.223,0.488,-120.117,781.250
1613699756.635,138.672,6.836,-117.188,802.734
1613699756.638,-229.004,2.441,-117.188,778.809
1613699756.642,-783.203,-6.836,-110.352,728.027
1613699756.646,-1000.000,5.859,-96.680,735.352
1613699756.650,-924.316,2.930,-94.727,733.398
1613699756.654,-930.664,-13.672,-102.539,707.520
1613699756.658,-943.359,-4.883,-101.074,688.965
1613699756.662,-507.324,8.789,-99.121,654.297
1613699756.666,73.730,16.602,-87.402,615.234
1613699756.670,362.305,14.160,-77.148,579.102
1613699756.674,276.367,5.371,-76.660,515.625
1613699756.678,187.988,6.348,-76.172,478.027
1613699756.682,242.188,1.465,-75.684,452.637
1613699756.685,260.742,-3.906,-68.848,410.645
1613699756.689,-153.320,-0.977,-58.594,349.609
1613699756.693,-173.828,2.441,-48.828,282.715
1613699756.697,761.719,6.836,-39.551,247.070
1613699756.701,-965.332,10.742,-43.457,200.684
1613699756.702,901.855,13.184,-46.875,141.602
1613699756.706,846.680,19.043,-33.691,83.984
1613699756.710,903.809,19.531,-26.855,27.832
1613699756.714,980.957,17.090,-20.996,-30.762
1613699756.718,957.031,17.578,-8.301,-77.637
1613699756.722,944.336,14.648,0.488,-106.934
1613699756.726,925.781,10.254,0.977,-123.535
1613699756.729,293.457,7.812,7.324,-118.652
1613699756.733,-802.734,1.953,14.648,-141.602
1613699756.737,-1000.000,-3.418,14.160,-164.062
1613699756.741,-961.914,-6.348,3.906,-189.941
1613699756.745,-1000.000,-5.371,9.766,-209.961
1613699756.747,-1000.000,-11.230,28.809,-304.199
1613699756.751,-1000.000,-13.184,41.016,-442.871
1613699756.755,-1000.000,-15.137,59.570,-549.805
1613699756.759,-1000.000,-22.949,75.195,-661.621
1613699756.763,-964.844,-23.438,86.914,-743.164
1613699756.767,-1000.000,-22.949,99.609,-812.988
1613699756.771,-689.453,-28.809,124.023,-882.812
1613699756.774,411.133,-25.879,153.809,-955.078
1613699756.778,974.609,-29.297,166.016,-1000.000
1613699756.782,947.754,-31.738,176.270,-999.512
1613699756.786,960.449,-27.344,203.125,-999.512
1613699756.790,950.684,-33.203,228.027,-1000.000
1613699756.792,973.633,-36.133,237.793,-1000.000
1613699756.796,871.094,-34.668,252.930,-1000.000
1613699756.800,453.613,-37.109,261.719,-1000.000
1613699756.804,-105.957,-43.457,277.344,-1000.000
1613699756.808,-747.070,-45.898,297.363,-1000.000
1613699756.812,-1000.000,-41.016,299.316,-1000.000
1613699756.816,-984.375,-39.062,299.805,-1000.000
1613699756.819,-999.023,-45.898,300.781,-1000.000
1613699756.823,-1000.000,-47.852,297.363,-1000.000
1613699756.827,-1000.000,-46.387,278.320,-1000.000
1613699756.831,-1000.000,-45.410,268.066,-1000.000
1613699756.835,-1000.000,-46.387,267.578,-995.605
1613699756.838,-1000.000,-48.340,250.000,-1000.000
1613699756.842,-1000.000,-52.246,237.793,-908.203
1613699756.846,-1000.000,-54.688,233.887,-716.309
1613699756.850,-1000.000,-52.246,214.844,-591.797
1613699756.854,-1000.000,-51.758,189.941,-455.078
1613699756.858,-1000.000,-54.199,181.641,-341.309
1613699756.862,-1000.000,-56.641,185.059,-230.469
1613699756.865,-1000.000,-64.941,166.504,-138.672
1613699756.869,-1000.000,-67.871,145.996,-88.379
1613699756.873,-1000.000,-61.035,146.973,-14.648
1613699756.877,-1000.000,-62.988,127.930,20.020
1613699756.881,-1000.000,-66.895,99.609,59.082
1613699756.882,-992.188,-73.730,74.707,85.449
1613699756.886,-1000.000,-70.801,55.176,122.070
1613699756.890,-975.586,-64.941,52.246,178.223
1613699756.894,-690.918,-68.359,42.969,232.422
1613699756.898,-554.199,-59.082,35.645,286.621
1613699756.902,-837.891,-53.223,33.203,333.008
1613699756.906,-1000.000,-55.664,18.066,469.727
1613699756.909,-992.188,-53.711,14.160,619.141
1613699756.913,-1000.000,-50.293,15.137,608.398
1613699756.917,-990.723,-52.734,2.441,541.504
1613699756.921,-1000.000,-62.988,-14.648,505.859
1613699756.925,-937.988,-64.453,-31.250,457.520
1613699756.927,-597.168,-57.129,-36.621,405.762
1613699756.931,-316.895,-55.176,-39.551,403.809
1613699756.935,117.676,-66.895,-47.852,408.691
1613699756.939,764.648,-83.496,-81.543,372.070
1613699756.943,979.492,-78.613,-115.723,395.020
1613699756.947,937.988,-63.477,-117.676,429.688
1613699756.951,969.238,-54.688,-106.934,421.387
1613699756.954,831.055,-49.805,-102.051,416.992
1613699756.958,209.473,-39.551,-90.332,430.664
1613699756.962,-681.152,-33.203,-83.496,457.031
1613699756.966,-1000.000,-43.945,-94.727,406.250
1613699756.970,-975.098,-46.387,-105.469,331.055
1613699756.987,-1000.000,-43.457,-102.051,325.195
1613699756.991,-1000.000,-44.922,-90.332,337.402
1613699756.995,-1000.000,-45.898,-74.219,272.461
1613699756.999,-1000.000,-47.363,-67.383,242.188
1613699757.003,-987.793,-48.828,-62.012,247.070
1613699757.007,-1000.000,-42.969,-49.805,249.512
1613699757.011,-926.270,-22.461,-48.828,238.281
1613699757.014,-824.219,-5.371,-54.199,215.332
1613699757.018,-662.109,-10.742,-47.363,205.078
1613699757.022,424.316,-9.277,-43.945,183.594
1613699757.026,-972.168,0.000,-52.246,144.043
1613699757.030,931.641,3.418,-56.641,112.305
1613699757.032,963.379,8.789,-62.500,134.766
1613699757.036,969.727,7.324,-64.941,145.020
1613699757.040,967.285,-0.977,-62.012,95.703
1613699757.044,967.285,-4.395,-60.059,81.543
1613699757.048,967.773,-8.789,-59.570,108.887
1613699757.052,967.285,-5.859,-57.617,105.957
1613699757.056,967.285,-9.277,-67.383,88.379
1613699757.059,967.285,-20.020,-83.008,82.031
1613699757.063,967.285,-22.461,-80.078,61.523
1613699757.067,967.285,-26.367,-76.172,29.785
1613699757.071,967.773,-33.691,-83.008,3.418
1613699757.075,967.285,-33.203,-78.125,22.461
1613699757.079,969.238,-33.691,-71.289,46.387
1613699757.083,946.289,-40.527,-64.941,22.949
1613699757.087,-998.535,-42.969,-55.664,8.789
1613699757.091,812.500,-39.551,-57.617,25.879
1613699757.095,239.746,-35.156,-77.637,65.918
1613699757.099,505.859,-38.574,-94.238,71.777
1613699757.103,-986.816,-42.480,-92.773,49.805
1613699757.106,957.031,-34.668,-84.473,20.508
1613699757.110,958.008,-29.297,-85.938,-12.207
1613699757.114,969.727,-32.715,-69.336,-27.832
1613699757.118,967.285,-31.738,-47.363,-80.566
1613699757.122,967.773,-33.691,-51.758,-154.785
1613699757.122,967.285,-41.992,-53.711,-187.988
1613699757.126,967.285,-46.875,-45.898,-195.312
1613699757.130,967.285,-43.457,-51.270,-186.523
1613699757.134,967.285,-42.480,-57.617,-170.410
1613699757.138,967.285,-41.504,-47.852,-154.785
1613699757.142,967.285,-40.527,-51.758,-150.391
1613699757.146,967.285,-50.293,-71.289,-134.766
1613699757.149,967.285,-48.340,-81.543,-111.816
1613699757.153,967.285,-42.480,-92.773,-107.422
1613699757.157,967.285,-45.898,-106.934,-103.027
1613699757.161,967.285,-40.039,-110.352,-87.891
1613699757.165,968.262,-35.645,-108.887,-72.266
1613699757.167,955.078,-34.180,-104.004,-81.543
1613699757.171,961.426,-34.180,-104.004,-74.707
1613699757.175,900.391,-32.715,-106.934,-26.855
1613699757.179,218.262,-32.715,-109.375,9.766
1613699757.183,-569.824,-37.109,-111.816,20.020
1613699757.187,-872.070,-41.504,-115.723,24.902
1613699757.191,-935.547,-48.828,-109.863,30.273
1613699757.194,-651.367,-49.316,-103.027,75.195
1613699757.198,-419.434,-46.875,-106.934,111.816
1613699757.202,-443.359,-40.527,-99.121,112.793
1613699757.206,-485.840,-35.156,-92.285,126.465
1613699757.210,-667.480,-32.227,-96.680,145.020
1613699757.211,-953.125,-40.527,-98.633,163.086
1613699757.215,-1000.000,-42.480,-96.191,161.133
1613699757.219,-999.512,-34.668,-98.633,147.461
1613699757.223,-951.660,-32.715,-95.703,149.414
1613699757.227,-939.941,-38.086,-93.750,158.203
1613699757.231,-1000.000,-36.133,-84.961,133.301
1613699757.235,-1000.000,-30.273,-45.898,104.004
1613699757.238,-999.023,-33.691,-29.785,91.797
1613699757.242,-1000.000,-39.551,-30.762,80.078
1613699757.246,-1000.000,-38.086,-38.086,68.848
1613699757.250,-1000.000,-30.273,-53.223,53.711
1613699757.254,-1000.000,-35.645,-53.223,69.824
1613699757.258,-1000.000,-41.016,-49.316,76.660
1613699757.262,-1000.000,-36.133,-46.387,60.547
1613699757.266,-1000.000,-32.227,-46.875,52.246
1613699757.270,-1000.000,-29.297,-56.152,53.711
1613699757.274,-1000.000,-30.273,-59.082,51.270
1613699757.278,-1000.000,-25.879,-55.664,33.203
1613699757.282,-1000.000,-20.996,-57.617,24.414
1613699757.285,-1000.000,-24.414,-62.988,26.367
1613699757.289,-1000.000,-23.438,-58.594,30.273
1613699757.293,-1000.000,-19.531,-48.340,42.480
1613699757.297,-1000.000,-20.996,-41.504,54.199
1613699757.301,-1000.000,-24.414,-33.691,64.941
1613699757.302,-1000.000,-20.996,-31.250,72.266
1613699757.306,-1000.000,-15.137,-34.668,87.402
1613699757.310,-1000.000,-7.812,-36.621,85.938
1613699757.314,-1000.000,-11.230,-36.133,69.336
1613699757.318,-1000.000,-16.113,-36.621,58.594
1613699757.322,-1000.000,-11.719,-30.273,92.285
1613699757.326,-1000.000,-9.766,-29.297,145.996
1613699757.329,-1000.000,-15.137,-33.691,149.414
1613699757.333,-1000.000,-15.137,-29.297,131.836
1613699757.337,-1000.000,-8.301,-17.578,113.281
1613699757.341,-1000.000,-10.742,-4.395,102.051
1613699757.345,-1000.000,-12.695,-1.465,81.055
1613699757.362,-1000.000,-14.648,-3.418,74.219
1613699757.366,-1000.000,-19.043,-1.953,85.938
1613699757.370,-1000.000,-14.160,5.371,99.121
1613699757.374,-1000.000,-11.719,14.648,108.887
1613699757.378,-990.723,-8.789,11.230,86.914
1613699757.382,-983.398,-6.836,2.930,67.871
1613699757.386,-1000.000,-8.789,3.418,71.289
1613699757.389,-887.695,-10.742,10.742,38.574
1613699757.393,-631.348,-11.719,30.273,0.977
1613699757.397,-817.383,-15.137,48.828,-1.953
1613699757.401,-1000.000,-13.184,60.059,2.441
1613699757.405,-992.188,-12.695,64.941,-17.578
1613699757.407,-997.559,-20.508,59.570,-51.758
1613699757.411,-1000.000,-21.484,63.965,-56.641
1613699757.415,-1000.000,-20.996,69.336,-63.477
1613699757.419,-1000.000,-18.555,69.824,-65.918
1613699757.423,-1000.000,-10.742,78.613,-56.641
1613699757.427,-1000.000,-3.906,88.867,-80.566
1613699757.431,-1000.000,-1.953,87.402,-91.797
1613699757.434,-1000.000,-5.859,94.238,-63.477
1613699757.438,-1000.000,-13.184,104.980,-68.359
1613699757.442,-1000.000,-15.625,97.168,-77.148
1613699757.446,-1000.000,-19.531,80.078,-50.293
1613699757.450,-1000.000,-20.996,79.102,-61.035
1613699757.452,-1000.000,-18.555,88.867,-109.863
1613699757.456,-1000.000,-20.020,88.867,-151.367
1613699757.460,-1000.000,-20.508,83.008,-180.176
1613699757.464,-1000.000,-17.090,73.242,-215.332
1613699757.468,-1000.000,-20.996,54.199,-294.434
1613699757.472,-1000.000,-36.621,45.410,-380.371
1613699757.476,-1000.000,-38.086,56.152,-433.594
1613699757.479,-1000.000,-20.508,62.988,-499.512
1613699757.483,-1000.000,-15.137,59.082,-607.422
1613699757.487,-1000.000,-11.230,60.547,-739.258
1613699757.491,-1000.000,-3.418,67.383,-892.090
1613699757.495,-1000.000,-9.277,65.918,-989.258
