timestamps,TP9,AF7,AF8,TP10
1613613845.054,-911.621,901.367,-683.105,-829.590
1613613845.058,991.699,-922.363,-1000.000,-1000.000
1613613845.062,-547.852,-498.535,-151.855,683.105
1613613845.066,-920.410,-1000.000,734.375,988.281
1613613845.070,692.383,568.359,-401.367,-647.461
1613613845.074,-772.461,-753.906,-1000.000,-1000.000
1613613845.078,55.176,190.430,-550.293,267.090
1613613845.081,-897.949,-905.762,628.418,-887.695
1613613845.085,496.582,400.879,170.410,-307.617
1613613845.089,-760.742,-780.762,-1000.000,-1000.000
1613613845.093,642.578,743.652,-875.000,-594.727
1613613845.097,-762.207,-752.930,492.676,959.473
1613613845.099,139.160,-209.473,573.730,487.305
1613613845.103,-778.320,-838.867,-821.289,-1000.000
1613613845.107,839.844,879.883,-1000.000,-955.078
1613613845.111,-703.613,-701.172,127.441,649.902
1613613845.115,-599.121,-869.141,722.656,-990.723
1613613845.119,986.816,806.152,-634.277,-729.004
1613613845.123,-931.641,-860.352,-1000.000,-1000.000
1613613845.126,-441.406,-395.508,-155.762,688.477
1613613845.130,-992.188,-998.535,729.004,979.004
1613613845.134,581.543,554.199,-313.965,-642.578
1613613845.138,-749.512,-763.184,-1000.000,-1000.000
1613613845.142,249.023,394.531,-670.898,92.773
1613613845.144,-731.934,-785.156,482.422,916.504
1613613845.148,508.789,303.711,288.086,-267.090
1613613845.152,-791.992,-801.758,-941.895,-1000.000
1613613845.156,749.512,817.871,-981.445,-705.078
1613613845.160,-700.684,-718.262,385.254,899.902
1613613845.164,20.996,-461.426,648.926,713.379
1613613845.168,-783.203,-919.922,-765.137,-978.516
1613613845.171,852.539,938.965,-1000.000,-989.746
1613613845.175,-703.613,-660.645,-11.719,665.527
1613613845.179,-779.297,-936.523,717.773,-993.652
1613613845.183,873.047,702.148,-565.430,-679.688
1613613845.187,-857.422,-803.711,-1000.000,-1000.000
1613613845.191,-334.473,-213.379,-393.066,516.113
1613613845.195,-997.070,-964.844,663.574,-962.891
1613613845.199,538.574,530.273,-65.430,-524.902
1613613845.203,-743.652,-765.137,-1000.000,-1000.000
1613613845.207,454.590,551.270,-753.418,-174.805
1613613845.211,-806.152,-848.145,558.594,-921.387
1613613845.215,361.328,134.277,522.949,39.551
1613613845.218,-777.832,-788.574,-870.605,-1000.000
1613613845.222,806.152,844.238,-1000.000,-782.715
1613613845.226,-670.898,-698.730,333.496,820.801
1613613845.230,-208.008,-656.250,668.945,822.754
1613613845.234,-846.191,986.328,-745.605,-905.762
1613613845.249,925.781,-984.863,-1000.000,-1000.000
1613613845.253,-628.418,-575.195,-51.758,675.293
1613613845.257,-871.582,-989.746,754.395,997.070
1613613845.261,768.066,609.863,-491.699,-662.598
1613613845.265,-804.688,-768.066,-1000.000,-1000.000
1613613845.269,-140.625,-8.301,-373.535,393.555
1613613845.273,-953.613,-934.570,701.172,-919.922
1613613845.276,519.043,477.051,-12.207,-417.969
1613613845.280,-755.371,-775.879,-1000.000,-1000.000
1613613845.284,572.266,668.457,-810.059,-392.578
1613613845.288,-772.461,-803.711,497.070,-967.285
1613613845.292,248.047,-63.965,524.414,327.148
1613613845.294,-778.320,-812.988,-840.332,-1000.000
1613613845.298,827.637,864.746,-1000.000,-879.395
1613613845.302,-694.336,-701.172,176.758,736.816
1613613845.306,-464.844,-807.617,698.730,949.707
1613613845.310,-945.801,876.953,-675.781,-791.016
1613613845.314,-987.793,-907.715,-1000.000,-1000.000
1613613845.318,-530.273,-477.539,-143.555,685.059
1613613845.321,-949.707,-1000.000,734.375,987.793
1613613845.325,659.180,558.105,-374.023,-646.484
1613613845.329,-765.137,-752.441,-1000.000,-1000.000
1613613845.333,53.711,236.328,-583.008,262.207
1613613845.337,-898.438,-899.414,580.078,-887.695
1613613845.340,498.535,379.395,177.734,-307.617
1613613845.344,-767.578,-784.180,-1000.000,-1000.000
1613613845.348,668.945,766.113,-903.320,-602.539
1613613845.352,-739.746,-740.234,453.125,954.590
1613613845.356,121.582,-286.621,613.281,594.727
1613613845.360,-781.738,-860.352,-785.645,-1000.000
1613613845.364,844.727,893.066,-1000.000,-972.168
1613613845.367,-703.125,-696.289,59.570,655.273
1613613845.371,-698.730,-889.160,733.398,-984.375
1613613845.375,939.941,776.855,-589.844,-695.312
1613613845.379,-908.691,-843.750,-1000.000,-1000.000
1613613845.383,-427.246,-350.098,-281.250,621.094
1613613845.385,-1000.000,-991.211,701.660,984.863
1613613845.389,549.316,544.434,-282.715,-629.395
1613613845.393,-739.258,-757.812,-1000.000,-1000.000
1613613845.397,286.621,432.617,-664.062,38.086
1613613845.401,-814.941,-879.883,556.152,-887.207
1613613845.405,471.680,235.840,347.656,-119.141
1613613845.409,-786.133,-786.621,-954.590,-1000.000
1613613845.412,776.367,817.871,-940.918,-694.824
1613613845.416,-679.199,-715.332,483.398,888.672
1613613845.420,-85.938,-536.621,645.020,776.855
1613613845.424,-803.711,-951.172,-773.926,-929.199
1613613845.428,864.746,958.008,-1000.000,-1000.000
1613613845.431,-704.102,-644.043,-11.719,670.410
1613613845.435,-816.406,-960.449,736.816,-996.582
1613613845.439,843.750,667.480,-540.527,-674.805
1613613845.443,-849.121,-791.992,-1000.000,-1000.000
1613613845.447,-337.402,-171.875,-375.488,492.188
1613613845.451,-996.094,-954.102,663.086,-961.914
1613613845.455,539.551,525.391,-126.953,-524.902
1613613845.458,-750.000,-768.066,-1000.000,-1000.000
1613613845.462,484.375,590.332,-770.508,-197.754
1613613845.466,-793.945,-834.961,505.859,-917.480
1613613845.470,340.820,91.309,453.613,146.973
1613613845.474,-782.227,-792.969,-879.883,-1000.000
1613613845.475,817.383,849.609,-1000.000,-794.922
1613613845.479,-682.617,-698.242,261.230,818.848
1613613845.483,-341.309,-728.027,683.594,866.211
1613613845.487,-883.789,948.730,-706.055,-863.770
1613613845.491,943.848,-969.238,-1000.000,-1000.000
1613613845.495,-632.324,-567.383,-83.008,678.223
1613613845.499,-893.066,-1000.000,753.906,996.094
1613613845.502,745.605,589.355,-359.863,-663.574
1613613845.506,-799.316,-765.137,-1000.000,-1000.000
1613613845.510,-142.090,20.996,-516.602,378.906
1613613845.514,-953.125,-942.383,630.859,-894.531
1613613845.518,521.484,447.754,43.457,-359.863
1613613845.520,-765.137,-777.344,-1000.000,-1000.000
1613613845.524,609.375,685.547,-811.035,-402.832
1613613845.528,-765.625,-800.293,517.090,-959.961
1613613845.532,196.777,-119.141,545.898,442.871
1613613845.536,-779.297,-823.730,-841.309,-1000.000
1613613845.540,834.473,871.094,-1000.000,-943.359
1613613845.544,-699.219,-703.125,225.098,687.500
1613613845.547,-547.363,-824.219,733.398,956.543
1613613845.551,-975.586,857.422,-671.387,-791.992
1613613845.555,-971.680,-891.113,-1000.000,-1000.000
1613613845.559,-528.320,-449.219,-131.348,685.059
1613613845.563,-953.125,-1000.000,730.469,988.281
1613613845.564,646.484,554.199,-379.395,-647.461
1613613845.568,-761.230,-752.441,-1000.000,-1000.000
1613613845.572,112.793,296.387,-626.953,255.859
1613613845.576,-877.930,-895.996,559.570,-874.512
1613613845.580,493.164,341.309,185.059,-268.066
1613613845.584,-775.391,-784.180,-1000.000,-1000.000
1613613845.588,707.520,779.785,-926.758,-635.742
1613613845.591,-727.051,-735.352,414.062,935.059
1613613845.595,55.664,-354.980,599.121,683.594
1613613845.599,-783.691,-881.836,-798.828,-988.770
1613613845.603,851.074,907.227,-1000.000,-986.328
1613613845.607,-705.566,-687.988,55.176,662.598
1613613845.625,-750.977,-908.203,720.703,-987.305
1613613845.629,915.527,751.953,-584.473,-691.895
1613613845.633,-895.996,-831.055,-1000.000,-1000.000
1613613845.637,-422.363,-317.871,-313.965,597.656
1613613845.641,-1000.000,-985.352,680.176,-1000.000
1613613845.645,546.387,541.016,-173.340,-611.816
1613613845.649,-744.141,-760.254,-1000.000,-1000.000
1613613845.652,373.535,469.727,-713.867,24.414
1613613845.656,-812.012,-877.930,549.805,-867.676
1613613845.660,413.574,196.777,457.520,13.672
1613613845.664,-784.180,-788.574,-885.742,-1000.000
1613613845.668,798.340,829.590,-1000.000,-746.094
1613613845.669,-671.875,-709.961,357.910,865.723
1613613845.673,-171.387,-595.215,659.180,782.227
1613613845.677,-820.312,-975.586,-751.953,-931.641
1613613845.681,875.000,976.562,-1000.000,-1000.000
1613613845.685,-709.473,-627.441,-26.855,670.898
1613613845.689,-818.848,-974.121,763.672,-996.582
1613613845.693,829.102,644.531,-518.066,-675.781
1613613845.696,-836.426,-783.691,-1000.000,-1000.000
1613613845.700,-262.695,-133.301,-385.254,486.816
1613613845.704,-979.980,-952.148,677.246,-952.148
1613613845.708,532.227,512.207,-99.121,-486.816
1613613845.712,-753.906,-770.508,-1000.000,-1000.000
1613613845.715,526.367,611.328,-765.137,-327.148
1613613845.719,-795.410,-829.590,535.156,-950.684
1613613845.723,285.645,47.363,494.629,255.859
1613613845.727,-775.391,-792.480,-883.301,-1000.000
1613613845.731,808.105,847.656,-1000.000,-863.281
1613613845.735,-593.262,-698.730,360.840,754.395
1613613845.739,-234.375,-647.949,621.582,779.297
1613613845.742,-883.301,965.332,-747.070,-901.367
1613613845.746,951.172,-964.355,-1000.000,-1000.000
1613613845.750,-614.746,-527.832,-101.074,670.410
1613613845.754,-890.625,-1000.000,724.609,998.535
1613613845.758,736.816,581.055,-459.961,-662.598
1613613845.760,-790.039,-760.254,-1000.000,-1000.000
1613613845.764,-31.738,89.355,-541.504,361.328
1613613845.768,-922.363,-936.035,597.168,-879.883
1613613845.772,508.301,420.410,129.395,-319.824
1613613845.776,-763.672,-779.785,-1000.000,-1000.000
1613613845.780,628.418,709.961,-838.867,-447.754
1613613845.784,-776.855,-791.504,516.113,-976.074
1613613845.787,143.066,-198.242,580.566,462.402
1613613845.791,-777.832,-839.844,-810.059,-1000.000
1613613845.795,837.891,879.395,-1000.000,-952.637
1613613845.799,-703.125,-702.637,105.469,674.316
1613613845.803,-567.383,-858.887,721.680,966.309
1613613845.804,-990.234,823.730,-615.234,-782.227
1613613845.808,-953.613,-875.000,-1000.000,-1000.000
1613613845.812,-493.652,-432.129,-244.141,688.477
1613613845.816,-956.543,-1000.000,700.195,975.586
1613613845.820,631.836,552.246,-342.285,-629.883
1613613845.824,-755.859,-753.906,-1000.000,-1000.000
1613613845.828,186.035,345.215,-614.258,71.777
1613613845.831,-852.539,-889.160,588.867,-899.902
1613613845.835,492.676,312.500,224.609,-205.078
1613613845.839,-785.645,-786.133,-1000.000,-1000.000
1613613845.843,724.609,794.922,-937.500,-687.988
1613613845.847,-523.438,-702.637,451.660,896.484
1613613845.851,99.609,-397.949,646.973,694.824
1613613845.855,-816.895,-902.344,-795.898,-992.676
1613613845.859,869.141,922.852,-1000.000,-985.352
1613613845.863,-713.379,-677.734,81.543,662.109
1613613845.867,-747.559,-923.340,729.004,-987.305
1613613845.871,908.203,728.516,-589.844,-692.871
1613613845.875,-881.836,-819.336,-1000.000,-1000.000
1613613845.878,-379.883,-286.133,-272.949,587.402
1613613845.882,-999.512,-979.980,685.059,-974.121
1613613845.886,542.480,538.086,-229.004,-543.945
1613613845.890,-746.094,-763.672,-1000.000,-1000.000
1613613845.894,434.082,513.672,-723.145,-126.953
1613613845.895,-812.988,-866.211,502.441,-908.691
1613613845.899,367.188,161.621,403.809,32.715
1613613845.903,-778.320,-787.598,-903.320,-1000.000
1613613845.907,805.176,834.961,-1000.000,-784.668
1613613845.911,-667.969,-707.031,342.285,826.660
1613613845.915,-187.988,-643.555,675.293,795.410
1613613845.919,-829.590,999.512,-735.352,-931.152
1613613845.922,893.555,994.629,-1000.000,-1000.000
1613613845.926,-679.199,-609.863,-69.824,671.875
1613613845.930,-839.844,-983.398,726.074,-999.023
1613613845.934,798.828,625.488,-491.699,-671.875
1613613845.938,-818.359,-774.902,-1000.000,-1000.000
1613613845.940,-179.199,-77.148,-472.168,445.312
1613613845.944,-961.914,-948.730,625.000,-921.875
1613613845.948,522.949,493.164,-31.738,-419.922
1613613845.952,-753.906,-773.926,-1000.000,-1000.000
1613613845.956,553.223,640.625,-804.688,-388.672
1613613845.960,-791.016,-819.824,532.715,-969.727
1613613845.964,251.953,-10.254,576.660,264.648
1613613845.967,-774.414,-803.711,-843.262,-1000.000
1613613845.971,822.266,859.375,-1000.000,-874.023
1613613845.975,-690.430,-701.172,235.352,747.070
1613613845.979,-378.418,-775.879,698.242,889.160
1613613845.983,-907.715,905.762,-699.219,-857.910
1613613845.999,981.934,-926.758,-1000.000,-1000.000
1613613846.003,-562.012,-506.348,-110.840,680.176
1613613846.007,-930.176,-1000.000,744.629,992.188
1613613846.011,684.570,570.801,-423.340,-655.762
1613613846.015,-773.438,-757.324,-1000.000,-1000.000
1613613846.019,23.926,146.973,-497.070,320.312
1613613846.023,-906.738,-931.641,633.301,-885.254
1613613846.026,500.977,391.113,138.672,-312.988
1613613846.030,-762.695,-781.738,-1000.000,-1000.000
1613613846.034,643.066,731.445,-822.266,-556.641
1613613846.038,-762.207,-777.832,518.066,976.074
1613613846.042,139.648,-263.184,569.336,526.367
1613613846.033,-779.785,-856.445,-809.570,-1000.000
1613613846.037,840.820,887.207,-1000.000,-963.867
1613613846.041,-703.125,-703.613,81.543,653.320
1613613846.045,-632.812,-876.465,703.613,-991.211
1613613846.049,973.633,798.828,-635.254,-722.168
1613613846.053,-929.688,-859.375,-1000.000,-1000.000
1613613846.057,-449.219,-400.391,-232.910,669.922
1613613846.060,-996.582,-999.023,711.914,978.516
1613613846.064,569.824,549.316,-270.020,-628.418
1613613846.068,-742.676,-756.836,-1000.000,-1000.000
1613613846.072,247.070,395.020,-681.152,44.922
1613613846.076,-831.543,-884.277,546.387,-896.484
1613613846.089,473.633,271.484,298.340,-186.035
1613613846.093,-771.973,-786.621,-956.543,-1000.000
1613613846.097,727.051,809.570,-964.355,-687.500
1613613846.101,-722.656,-718.750,391.113,890.137
1613613846.105,3.906,-493.164,666.016,738.770
1613613846.109,-788.574,-930.176,-746.094,-958.984
1613613846.113,854.004,937.988,-1000.000,-995.117
1613613846.116,-700.195,-665.527,5.371,666.504
1613613846.120,-805.664,-953.613,729.004,-991.211
1613613846.124,857.910,686.035,-566.895,-686.523
1613613846.128,-859.863,-804.199,-1000.000,-1000.000
1613613846.132,-358.398,-240.234,-364.258,550.293
1613613846.134,-997.070,-970.703,676.758,-964.844
1613613846.138,539.551,533.691,-144.531,-526.855
1613613846.142,-745.117,-767.090,-1000.000,-1000.000
1613613846.146,454.590,537.598,-722.656,-168.945
1613613846.150,-806.152,-865.234,536.133,-915.527
1613613846.154,361.816,111.328,455.566,81.543
1613613846.158,-780.273,-791.992,-892.578,-1000.000
1613613846.161,810.059,842.773,-1000.000,-789.062
1613613846.165,-674.316,-706.055,412.109,824.707
1613613846.169,-250.977,-668.457,679.688,820.312
1613613846.173,-855.469,979.980,-748.047,-907.715
1613613846.177,922.363,-982.422,-1000.000,-1000.000
1613613846.180,-642.090,-575.684,-79.102,675.293
1613613846.184,-881.348,-989.746,738.281,995.605
1613613846.188,756.836,608.887,-494.629,-659.668
1613613846.192,-802.246,-767.090,-1000.000,-1000.000
1613613846.196,-141.602,-2.441,-495.117,378.906
1613613846.200,-953.613,-935.547,620.605,-919.434
1613613846.204,519.043,473.633,37.109,-417.480
1613613846.207,-752.930,-775.391,-1000.000,-1000.000
1613613846.211,557.617,663.574,-805.664,-394.043
1613613846.215,-796.387,-813.965,505.371,-966.797
1613613846.219,235.352,-83.984,517.578,346.680
1613613846.223,-780.762,-817.871,-842.773,-1000.000
1613613846.224,831.055,867.676,-1000.000,-891.113
1613613846.228,-696.289,-703.125,199.707,731.445
1613613846.232,-505.859,-808.105,713.379,938.477
1613613846.236,-958.984,875.488,-664.062,-804.199
1613613846.240,-983.887,-904.785,-1000.000,-1000.000
1613613846.244,-535.156,-472.656,-152.344,684.570
1613613846.248,-956.543,-1000.000,748.535,987.793
1613613846.251,650.879,559.082,-285.156,-646.484
1613613846.255,-763.184,-753.906,-1000.000,-1000.000
1613613846.259,53.223,235.840,-609.375,262.207
1613613846.263,-898.438,-909.668,608.887,-888.184
1613613846.267,499.512,363.281,204.590,-308.105
1613613846.271,-770.508,-783.203,-1000.000,-1000.000
1613613846.275,673.828,760.742,-892.090,-602.051
1613613846.279,-753.418,-753.418,501.953,956.055
1613613846.283,86.426,-326.172,649.902,647.461
1613613846.287,-783.691,-872.559,-803.711,-999.512
1613613846.291,848.633,897.949,-1000.000,-981.445
1613613846.295,-704.590,-700.195,122.070,660.156
1613613846.298,-729.004,-890.137,723.633,-986.816
1613613846.302,926.758,774.902,-632.324,-691.406
1613613846.306,-903.320,-843.262,-1000.000,-1000.000
1613613846.310,-429.199,-351.074,-285.156,601.562
1613613846.314,-1000.000,-996.582,684.082,992.188
1613613846.314,557.129,550.781,-277.832,-636.719
1613613846.318,-742.188,-760.742,-1000.000,-1000.000
1613613846.322,172.363,333.496,-581.055,132.324
1613613846.326,-867.188,-920.898,583.984,-845.215
1613613846.330,475.098,238.281,307.129,-81.055
1613613846.334,-794.922,-794.922,-943.848,-1000.000
1613613846.338,778.320,821.289,-938.477,-704.102
1613613846.341,-692.383,-717.773,404.297,892.090
1613613846.345,-126.953,-556.152,628.418,775.879
1613613846.349,-812.988,-958.496,-761.230,-929.199
1613613846.353,869.141,961.426,-1000.000,-1000.000
1613613846.357,-705.566,-643.066,-35.156,670.898
1613613846.374,-824.219,-966.797,731.445,-996.582
1613613846.378,836.914,660.156,-526.855,-675.293
1613613846.382,-847.168,-791.504,-1000.000,-1000.000
1613613846.386,-338.379,-173.828,-422.363,490.723
1613613846.390,-996.094,-959.961,646.973,-957.520
1613613846.394,540.527,520.020,-28.809,-520.020
1613613846.398,-753.418,-769.531,-1000.000,-1000.000
1613613846.401,496.582,578.613,-781.738,-191.406
1613613846.405,-808.105,-853.516,522.461,-904.785
1613613846.409,304.688,53.711,541.992,238.281
1613613846.413,-781.250,-799.316,-838.867,-1000.000
1613613846.417,821.289,852.051,-1000.000,-815.918
1613613846.419,-687.012,-703.125,275.879,817.871
1613613846.423,-373.535,-744.629,702.148,866.211
1613613846.427,-895.508,937.988,-714.355,-864.258
1613613846.431,956.055,-960.449,-1000.000,-1000.000
1613613846.435,-623.535,-558.105,-95.215,678.711
1613613846.439,-891.602,-1000.000,737.305,995.605
1613613846.443,742.676,586.426,-454.102,-660.645
1613613846.446,-795.898,-762.207,-1000.000,-1000.000
1613613846.450,-104.004,50.781,-493.164,374.023
1613613846.454,-942.383,-933.105,629.883,-912.109
1613613846.458,517.090,445.312,46.875,-384.277
1613613846.462,-763.672,-777.344,-1000.000,-1000.000
1613613846.465,608.887,693.848,-827.637,-514.648
1613613846.469,-780.762,-794.434,515.137,987.793
1613613846.473,172.363,-127.441,560.059,434.082
1613613846.477,-779.785,-824.707,-832.031,-1000.000
1613613846.481,837.402,871.582,-1000.000,-955.078
1613613846.485,-701.172,-702.148,192.871,660.645
1613613846.489,-570.312,-837.402,715.332,961.426
1613613846.492,-983.887,848.633,-656.250,-792.969
1613613846.496,-967.773,-887.207,-1000.000,-1000.000
1613613846.500,-529.785,-447.266,-202.637,685.059
1613613846.504,-952.637,-1000.000,708.984,987.793
1613613846.508,646.484,557.617,-346.680,-649.414
1613613846.511,-761.230,-756.836,-1000.000,-1000.000
1613613846.515,113.770,271.973,-585.938,246.094
1613613846.519,-877.441,-926.270,586.426,-854.004
1613613846.523,492.188,306.641,238.281,-208.496
1613613846.527,-772.461,-784.180,-980.957,-1000.000
1613613846.531,692.383,773.926,-906.738,-609.375
1613613846.535,-757.812,-754.883,463.867,960.938
1613613846.538,32.227,-414.062,624.512,676.758
1613613846.542,-785.156,-901.367,-779.297,-986.816
1613613846.546,853.027,916.992,-1000.000,-986.816
1613613846.550,-707.031,-687.500,11.230,662.109
1613613846.554,-750.000,-919.922,744.629,-987.793
1613613846.555,913.086,736.328,-548.340,-691.895
1613613846.559,-892.090,-826.172,-1000.000,-1000.000
1613613846.563,-410.645,-310.059,-339.844,597.656
1613613846.567,-1000.000,-983.398,677.734,995.117
1613613846.571,546.387,539.551,-234.375,-592.285
1613613846.575,-745.117,-760.742,-1000.000,-1000.000
1613613846.579,375.977,489.746,-698.730,-127.441
1613613846.582,-828.125,-871.582,568.359,-914.062
1613613846.586,390.625,187.988,422.363,9.766
1613613846.590,-782.715,-787.598,-923.340,-1000.000
1613613846.594,800.293,832.520,-1000.000,-782.227
1613613846.598,-674.805,-706.543,365.723,825.684
1613613846.600,-188.965,-600.586,651.855,791.992
1613613846.604,-823.730,-978.516,-760.254,-934.570
1613613846.608,876.465,980.957,-1000.000,-1000.000
1613613846.612,-708.496,-617.676,-46.387,670.898
1613613846.616,-829.590,-983.887,731.445,-996.582
1613613846.620,821.289,635.742,-508.789,-677.246
1613613846.624,-835.938,-784.668,-1000.000,-1000.000
1613613846.627,-275.879,-138.672,-347.656,474.121
1613613846.631,-982.910,-964.355,683.105,-914.551
1613613846.635,547.363,509.277,-68.848,-434.570
1613613846.639,-768.555,-781.738,-1000.000,-1000.000
1613613846.643,518.066,596.191,-790.527,-223.633
1613613846.644,-523.438,-601.074,475.586,992.676
1613613846.648,381.836,104.492,517.090,191.406
1613613846.652,-823.242,-846.191,-841.309,-1000.000
1613613846.656,839.355,873.535,-1000.000,-879.883
1613613846.660,-695.312,-707.031,219.727,749.512
1613613846.664,-281.738,-668.457,602.051,780.762
1613613846.668,-866.699,948.242,-718.262,-901.367
1613613846.671,947.754,-951.172,-1000.000,-1000.000
1613613846.675,-593.750,-512.207,-167.969,672.363
1613613846.679,-917.969,-1000.000,725.586,993.164
1613613846.683,704.590,575.195,-415.527,-652.832
1613613846.687,-781.250,-757.324,-1000.000,-1000.000
1613613846.704,-15.625,124.512,-566.406,300.781
1613613846.708,-917.480,-931.641,597.168,-886.230
1613613846.712,506.348,407.227,198.242,-310.547
1613613846.716,-765.625,-781.250,-1000.000,-1000.000
1613613846.720,643.066,724.121,-886.230,-571.777
1613613846.724,-763.184,-781.250,509.277,969.238
1613613846.728,139.648,-230.469,628.418,483.398
1613613846.731,-778.320,-847.168,-812.988,-1000.000
1613613846.735,839.844,882.812,-1000.000,-957.031
1613613846.739,-702.637,-701.660,132.812,654.785
1613613846.743,-607.910,-873.047,713.379,993.164
1613613846.747,992.676,810.059,-639.648,-749.512
1613613846.749,-950.195,-871.582,-1000.000,-1000.000
1613613846.753,-484.863,-432.129,-203.613,687.500
1613613846.757,-996.094,-1000.000,735.352,982.910
1613613846.761,578.125,554.688,-284.668,-640.137
1613613846.765,-746.582,-758.301,-1000.000,-1000.000
1613613846.769,190.430,330.078,-587.402,159.668
1613613846.773,-851.074,-915.527,608.887,-873.047
1613613846.776,482.422,276.367,269.043,-199.707
1613613846.780,-774.902,-787.109,-967.285,-1000.000
1613613846.784,726.074,798.340,-900.879,-690.918
1613613846.788,-719.727,-732.422,451.660,897.461
1613613846.792,24.414,-466.797,618.652,694.824
1613613846.795,-783.691,-920.410,-774.902,-992.676
1613613846.799,852.051,931.152,-1000.000,-985.352
1613613846.803,-701.172,-672.363,-2.441,662.598
1613613846.807,-790.039,-944.336,710.449,-989.258
1613613846.811,872.559,701.172,-573.730,-688.965
1613613846.815,-867.188,-811.035,-1000.000,-1000.000
1613613846.819,-368.652,-271.484,-336.914,564.453
1613613846.822,-997.559,-977.539,680.664,-966.797
1613613846.826,540.527,536.621,-166.016,-525.879
1613613846.830,-745.605,-765.137,-1000.000,-1000.000
1613613846.834,454.590,530.273,-737.793,-174.316
1613613846.838,-806.152,-859.375,524.902,-921.387
1613613846.840,361.816,149.414,405.273,39.551
1613613846.844,-779.297,-789.062,-899.902,-1000.000
1613613846.848,808.594,840.332,-1000.000,-782.715
1613613846.852,-672.852,-702.148,278.809,821.777
1613613846.856,-238.281,-672.363,687.988,818.359
1613613846.860,-847.168,984.375,-704.102,-909.668
1613613846.864,907.715,-996.094,-1000.000,-1000.000
1613613846.867,-660.645,-599.609,-67.383,673.340
