timestamps,TP9,AF7,AF8,TP10
1613698930.560,-17.090,37.598,46.387,40.039
1613698930.564,20.996,33.203,44.434,36.621
1613698930.568,112.305,40.039,47.852,59.082
1613698930.572,97.656,45.410,55.664,60.059
1613698930.575,4.883,46.387,54.199,42.969
1613698930.579,5.859,44.922,50.293,37.109
1613698930.583,93.262,42.969,48.828,47.852
1613698930.587,106.445,45.410,43.945,51.270
1613698930.591,1.465,47.363,39.551,28.809
1613698930.621,-30.273,34.668,35.156,20.508
1613698930.625,48.828,29.297,31.250,45.410
1613698930.629,107.910,35.156,12.695,51.270
1613698930.633,22.949,31.738,-18.555,29.785
1613698930.637,-47.852,27.344,-25.879,17.578
1613698930.641,16.602,30.762,-15.625,30.762
1613698930.645,98.145,31.250,-10.742,48.828
1613698930.648,48.340,28.809,-8.301,33.203
1613698930.652,-38.086,32.715,-1.953,18.066
1613698930.656,-6.836,33.203,-0.977,31.250
1613698930.660,102.539,29.297,3.906,56.641
1613698930.664,108.887,31.250,20.508,56.152
1613698930.649,4.395,28.320,30.762,40.527
1613698930.653,-8.789,28.809,34.668,33.203
1613698930.657,100.586,34.180,39.551,57.129
1613698930.661,138.672,32.227,37.109,73.730
1613698930.665,31.738,35.156,32.715,51.270
1613698930.669,-13.672,40.039,33.691,47.852
1613698930.673,75.195,39.551,36.133,63.965
1613698930.676,145.020,41.504,35.645,69.824
1613698930.680,62.500,43.457,35.156,59.082
1613698930.684,-17.578,37.598,29.297,38.574
1613698930.688,34.180,32.715,26.855,43.457
1613698930.692,130.859,34.668,37.109,68.848
1613698930.682,90.820,37.598,46.387,66.895
1613698930.686,-6.836,40.527,50.781,43.945
1613698930.690,16.602,48.828,53.711,39.062
1613698930.694,116.211,55.664,54.199,61.523
1613698930.698,115.234,54.688,54.199,72.754
1613698930.702,9.766,55.176,50.781,46.387
1613698930.706,-6.348,51.758,46.875,31.738
1613698930.709,90.820,52.734,53.711,55.664
1613698930.713,134.766,58.594,57.129,75.195
1613698930.717,44.434,55.664,54.688,65.430
1613698930.721,-6.836,53.711,56.152,58.105
1613698930.725,63.477,48.340,56.152,75.195
1613698930.739,137.695,47.363,52.246,100.586
1613698930.743,79.590,51.758,49.316,86.426
1613698930.747,0.977,54.688,51.758,77.637
1613698930.751,40.527,58.594,51.758,85.449
1613698930.755,144.531,57.617,50.781,95.703
1613698930.759,137.695,55.176,52.246,99.121
1613698930.763,18.066,53.223,54.199,80.566
1613698930.766,31.738,50.781,27.832,77.148
1613698930.770,56.641,50.781,9.277,84.473
1613698930.774,28.809,44.922,12.207,80.078
1613698930.778,128.906,40.039,10.742,86.914
1613698930.782,115.723,41.016,7.812,73.242
1613698930.785,0.000,40.039,9.766,49.805
1613698930.789,6.348,41.992,13.672,45.410
1613698930.793,115.234,41.016,16.602,60.547
1613698930.797,134.766,39.062,29.785,68.848
1613698930.801,17.578,38.574,44.434,49.805
1613698930.805,-25.879,34.180,46.875,34.180
1613698930.809,74.219,34.180,48.340,48.828
1613698930.812,145.996,38.574,53.711,72.266
1613698930.816,51.270,37.598,52.734,56.152
1613698930.820,-25.879,41.504,50.781,38.574
1613698930.824,44.434,41.992,49.316,51.270
1613698930.828,149.902,40.527,48.340,69.824
1613698930.829,104.004,41.992,50.293,77.148
1613698930.833,2.930,44.922,55.176,63.477
1613698930.837,40.527,45.898,60.547,57.129
1613698930.841,152.832,45.898,61.523,85.449
1613698930.845,131.836,44.922,54.688,82.031
1613698930.849,13.184,37.598,51.758,58.105
1613698930.853,10.254,35.156,55.664,63.965
1613698930.856,106.934,28.320,44.434,78.125
1613698930.860,135.742,24.414,37.109,87.891
1613698930.864,28.809,31.738,37.109,58.594
1613698930.868,-23.926,33.691,41.016,45.898
1613698930.872,61.523,26.855,40.039,65.918
1613698930.875,137.695,20.508,31.738,75.195
1613698930.879,55.176,20.996,31.250,61.523
1613698930.883,-33.203,18.066,30.762,35.156
1613698930.887,20.508,20.996,25.879,30.762
1613698930.891,128.906,24.414,27.344,49.805
1613698930.895,88.867,19.043,16.113,54.199
1613698930.899,-29.297,19.531,-7.812,33.203
1613698930.902,-12.207,22.949,-9.766,29.297
1613698930.906,96.191,19.043,-8.789,48.828
1613698930.910,92.285,9.766,-11.719,49.316
1613698930.914,-30.762,8.301,-15.137,22.461
1613698930.918,-61.035,14.160,-13.672,16.113
1613698930.919,53.711,22.461,-10.254,38.086
1613698930.923,124.023,25.879,-5.371,51.758
1613698930.927,12.207,26.855,-4.395,39.551
1613698930.931,-64.453,23.926,-12.207,16.602
1613698930.935,21.973,22.949,-9.277,18.066
1613698930.939,123.047,23.438,-0.977,43.945
1613698930.943,51.758,18.066,3.418,37.598
1613698930.946,-49.316,23.926,9.277,14.648
1613698930.950,11.230,28.320,13.184,25.391
1613698930.954,129.395,23.438,16.113,58.105
1613698930.958,91.309,24.414,17.090,50.781
1613698930.962,-32.227,26.855,12.207,23.926
1613698930.964,-26.367,23.926,13.672,26.855
1613698930.968,96.191,24.414,25.391,51.758
1613698930.972,120.605,22.949,25.879,59.570
1613698930.976,-9.277,20.020,21.484,42.480
1613698930.980,-63.965,14.160,16.113,22.949
1613698930.984,47.852,7.812,13.672,41.992
1613698930.988,147.949,10.254,17.578,77.148
1613698930.991,34.668,14.648,18.555,47.363
1613698930.995,-86.914,17.578,18.555,7.324
1613698930.999,-1.465,13.672,18.555,17.090
1613698931.003,153.320,3.906,15.625,54.688
1613698931.007,89.355,0.488,18.555,52.246
1613698931.009,-88.867,0.977,21.484,0.977
1613698931.013,-72.266,1.953,19.043,-7.812
1613698931.017,113.770,6.836,22.461,47.363
1613698931.021,141.113,5.371,23.926,64.453
1613698931.025,-48.828,3.906,19.531,7.324
1613698931.029,-104.492,8.789,22.461,-19.043
1613698931.033,60.547,6.348,26.855,23.926
1613698931.036,163.574,5.371,29.785,53.711
1613698931.040,-10.742,0.000,21.484,-0.488
1613698931.044,-150.879,-13.672,11.230,-53.223
1613698931.048,-16.113,-15.625,16.113,-17.578
1613698931.052,157.227,-9.766,20.508,44.922
1613698931.071,51.270,-7.324,21.973,23.438
1613698931.075,-125.488,-2.930,23.438,-33.691
1613698931.079,-60.059,1.953,17.578,-20.020
1613698931.083,146.973,5.371,18.555,47.363
1613698931.087,122.070,4.395,18.066,51.758
1613698931.091,-92.773,6.348,8.789,-20.020
1613698931.095,-104.004,6.836,9.277,-31.250
1613698931.098,102.539,10.254,15.137,31.250
1613698931.102,161.133,14.648,9.766,60.547
1613698931.106,-46.387,12.695,7.812,8.301
1613698931.110,-136.719,4.883,8.789,-26.855
1613698931.114,39.551,-4.395,8.789,20.508
1613698931.114,169.922,-3.906,12.695,65.430
1613698931.118,10.742,-1.465,17.578,26.367
1613698931.122,-143.555,-4.883,15.137,-29.785
1613698931.126,-37.598,-3.906,15.625,-3.418
1613698931.130,154.785,-2.930,19.043,67.871
1613698931.134,69.336,-4.883,14.160,48.340
1613698931.138,-128.418,-6.836,5.859,-11.719
1613698931.141,-81.055,-5.371,0.488,-7.324
1613698931.145,122.070,-3.418,-3.418,42.480
1613698931.149,119.141,-2.441,-2.930,58.594
1613698931.153,-83.984,-0.488,-0.488,-2.930
1613698931.157,-122.559,-0.488,0.488,-33.203
1613698931.175,63.965,-1.953,2.930,23.438
1613698931.179,150.391,-2.441,2.930,55.664
1613698931.183,-20.020,1.953,6.836,5.371
1613698931.187,-130.371,-2.441,7.324,-37.598
1613698931.191,13.184,-4.883,6.836,-5.859
1613698931.195,166.504,-9.277,5.371,41.992
1613698931.199,38.574,-7.324,8.301,21.484
1613698931.202,-141.602,-11.230,-2.441,-41.016
1613698931.206,-91.797,-47.363,-40.527,-61.035
1613698931.210,118.164,-37.109,-33.203,9.277
1613698931.214,86.426,-14.648,-7.812,21.973
1613698931.218,-123.535,-18.555,-4.395,-39.551
1613698931.204,-111.816,-18.555,-3.418,-38.574
1613698931.208,100.586,-16.113,3.906,23.438
1613698931.212,142.090,-8.789,17.090,50.781
1613698931.216,-75.195,-6.836,22.461,2.441
1613698931.220,-142.578,-14.648,8.789,-34.180
1613698931.224,44.434,-16.602,1.953,9.277
1613698931.228,155.273,-1.953,11.230,57.617
1613698931.231,-14.648,5.371,13.184,18.555
1613698931.235,-145.508,3.418,10.742,-23.926
1613698931.239,-3.906,7.324,15.625,10.254
1613698931.243,178.223,5.859,19.043,65.430
1613698931.247,64.941,0.977,22.949,43.945
1613698931.264,-128.418,0.488,26.367,-14.160
1613698931.268,-59.570,-1.953,29.297,-8.301
1613698931.272,139.160,-3.418,31.738,49.316
1613698931.276,99.609,-1.465,33.691,45.410
1613698931.280,-100.586,0.000,35.645,-20.020
1613698931.284,-111.328,0.000,30.273,-31.250
1613698931.288,85.449,-3.906,22.461,27.344
1613698931.291,132.324,-3.906,20.020,47.363
1613698931.295,-74.707,-12.207,10.254,-20.020
1613698931.299,-151.855,-20.508,-5.859,-65.430
1613698931.303,13.672,-21.973,-4.883,-16.113
1613698931.307,134.277,-22.461,-5.371,28.320
1613698931.309,-11.719,-11.719,2.930,0.977
1613698931.313,-151.367,-5.371,20.508,-38.574
1613698931.317,-38.574,-4.883,26.855,-16.113
1613698931.321,154.297,-5.859,36.621,42.969
1613698931.325,70.801,-10.742,44.434,35.156
1613698931.329,-128.418,-11.230,48.828,-18.066
1613698931.333,-85.938,-12.695,51.270,-9.277
1613698931.336,124.512,-14.648,51.270,57.129
1613698931.340,115.723,-13.184,47.363,63.965
1613698931.344,-98.633,-16.113,41.504,0.488
1613698931.348,-134.766,-23.438,29.785,-20.996
1613698931.352,55.664,-21.973,26.367,33.203
1613698931.339,143.555,-10.254,28.809,68.359
1613698931.343,-49.316,-7.812,29.297,19.531
1613698931.347,-155.273,-13.184,27.832,-25.879
1613698931.351,6.348,-8.789,26.855,5.371
1613698931.355,156.738,4.395,31.738,62.988
1613698931.359,9.766,6.836,32.227,35.156
1613698931.363,-157.715,-1.953,28.809,-26.367
1613698931.366,-49.805,1.465,27.832,-7.324
1613698931.370,147.461,5.859,22.461,48.340
1613698931.374,77.637,3.418,19.043,29.785
1613698931.378,-127.441,7.812,25.391,-26.367
1613698931.382,-101.074,6.836,24.902,-21.484
1613698931.385,113.281,6.348,15.625,32.715
1613698931.389,136.719,8.301,14.160,41.016
1613698931.393,-76.660,4.883,6.836,-19.043
1613698931.397,-129.395,-2.930,-2.441,-55.664
1613698931.401,58.594,-6.836,8.789,-0.977
1613698931.405,153.320,-1.465,22.949,53.711
1613698931.409,-26.855,-0.488,30.273,8.301
1613698931.412,-147.461,-4.395,27.832,-41.504
1613698931.416,-0.488,-7.324,20.996,-8.301
1613698931.420,158.691,-4.395,18.555,47.363
1613698931.424,24.902,-1.953,13.672,20.508
1613698931.428,-145.996,4.395,13.672,-33.203
1613698931.459,-58.105,23.926,21.973,-22.461
1613698931.463,138.672,15.625,20.020,36.133
1613698931.467,91.309,41.016,16.602,36.133
1613698931.471,-109.863,123.047,16.602,-25.391
1613698931.475,-101.074,155.273,17.090,-34.180
1613698931.479,86.914,144.531,14.648,20.508
1613698931.483,113.281,136.230,5.859,29.297
1613698931.486,-80.566,126.953,6.836,-29.297
1613698931.490,-147.461,111.328,11.719,-58.105
1613698931.494,17.578,96.191,18.555,-17.090
1613698931.498,127.441,71.777,18.555,14.648
1613698931.502,-25.391,63.965,11.719,-19.531
1613698931.489,-147.461,69.824,20.020,-54.688
1613698931.493,-29.297,65.430,30.762,-25.391
1613698931.497,129.395,59.082,23.438,29.785
1613698931.501,32.227,52.734,14.648,12.695
1613698931.505,-142.578,40.039,5.371,-38.574
1613698931.509,-83.496,29.785,2.441,-31.250
1613698931.513,107.422,24.414,8.301,21.484
1613698931.516,69.336,14.160,4.395,18.555
1613698931.520,-128.418,11.230,0.000,-32.715
1613698931.524,-129.395,14.648,7.324,-50.293
1613698931.528,60.547,14.648,5.859,-6.348
1613698931.532,105.469,11.230,5.859,14.160
1613698931.579,-84.473,6.836,14.648,-38.086
1613698931.583,-149.902,2.930,14.648,-56.152
1613698931.587,12.207,-4.883,14.160,-15.625
1613698931.591,124.023,-2.441,18.066,14.648
1613698931.595,-21.973,-3.418,14.160,-19.043
1613698931.599,-147.461,-19.531,9.277,-61.035
1613698931.603,-39.551,-30.762,8.301,-41.504
1613698931.606,119.629,-30.762,8.301,14.160
1613698931.610,31.250,-27.344,13.184,4.883
1613698931.614,-142.578,-28.809,13.672,-46.875
1613698931.618,-95.703,-27.832,5.371,-47.363
1613698931.622,87.891,-30.273,-1.465,8.301
1613698931.594,60.059,-49.316,-21.484,2.930
1613698931.598,-153.320,-71.777,-41.016,-74.219
1613698931.602,-175.781,-77.637,-43.945,-96.680
1613698931.606,1.465,-87.891,-53.711,-57.617
1613698931.610,48.828,-103.027,-63.477,-43.457
1613698931.614,-129.883,-100.586,-53.711,-91.309
1613698931.618,-198.242,-92.285,-41.992,-112.793
1613698931.621,-41.992,-86.914,-30.273,-60.547
1613698931.625,85.938,-78.125,-25.391,-15.625
1613698931.629,-43.945,-76.172,-32.715,-52.734
1613698931.633,-179.688,-77.148,-30.273,-92.773
1613698931.637,-83.984,-71.289,-25.391,-63.965
1613698931.624,75.195,-72.266,-27.344,-9.766
1613698931.628,22.461,-71.289,-26.367,-16.602
1613698931.632,-137.207,-68.848,-37.109,-66.406
1613698931.636,-107.422,-70.801,-41.504,-60.547
1613698931.640,80.566,-65.918,-24.414,-0.488
1613698931.644,93.750,-60.059,-7.324,18.555
1613698931.648,-70.801,-55.176,3.906,-27.832
1613698931.651,-98.633,-51.270,11.230,-41.504
1613698931.655,56.641,-48.828,14.648,4.395
1613698931.659,127.930,-48.828,15.625,22.461
1613698931.663,-30.273,-44.434,18.066,-17.578
1613698931.667,-109.863,-36.133,14.648,-36.621
1613698931.669,19.043,-33.203,14.648,-0.488
1613698931.673,137.695,-27.832,24.902,28.320
1613698931.677,9.277,-40.527,12.695,-9.766
1613698931.681,-120.605,-48.828,-4.883,-51.758
1613698931.685,-34.180,-42.480,-5.371,-33.691
1613698931.689,96.680,-43.457,1.953,3.906
1613698931.693,41.504,-35.156,9.766,2.441
1613698931.696,-77.637,-24.902,13.672,-9.766
1613698931.700,-51.758,-24.414,16.602,-9.766
1613698931.704,75.195,-23.438,21.484,9.277
1613698931.708,68.848,-14.648,26.855,15.137
1613698931.712,-68.359,-12.695,29.785,-17.090
1613698931.714,-80.566,-20.020,26.855,-29.297
1613698931.718,39.551,-20.996,23.438,-2.441
1613698931.722,95.215,-18.066,34.668,14.160
1613698931.726,-22.949,-15.137,42.480,-3.906
1613698931.730,-85.938,-15.137,37.598,-18.066
1613698931.734,10.742,-16.602,34.668,0.488
1613698931.738,93.262,-18.066,27.344,21.484
1613698931.741,-4.395,-24.902,5.859,-5.371
1613698931.745,-100.586,-22.949,-7.812,-25.879
1613698931.749,-29.297,-20.020,1.953,-6.348
1613698931.753,98.633,-22.461,9.277,26.855
1613698931.757,50.781,-20.508,4.883,24.414
1613698931.759,-83.008,-18.555,3.906,-15.137
1613698931.763,-58.105,-15.137,18.066,-13.184
1613698931.767,66.406,-18.066,23.438,25.391
1613698931.771,67.383,-31.738,19.531,21.484
1613698931.775,-59.570,-29.785,24.902,-14.648
1613698931.779,-83.008,-25.391,29.785,-16.602
1613698931.783,18.066,-42.480,20.508,-1.953
1613698931.786,73.730,-50.293,8.789,-1.465
1613698931.790,-41.992,-51.758,3.906,-27.344
1613698931.794,-127.441,-56.152,0.488,-42.969
1613698931.798,-42.480,-56.641,-3.906,-21.973
1613698931.802,64.453,-45.898,-5.859,-0.977
1613698931.819,-2.930,-31.250,-1.465,-6.836
1613698931.823,-106.934,-32.227,-0.977,-27.344
1613698931.827,-62.012,-41.016,-6.836,-23.438
1613698931.831,52.246,-43.457,-11.719,1.465
1613698931.835,16.602,-42.480,-12.695,-9.766
1613698931.839,-115.723,-41.992,-14.648,-45.410
1613698931.843,-107.422,-43.457,-16.113,-49.316
1613698931.846,24.414,-41.016,-7.812,-22.949
1613698931.850,43.457,-40.527,-2.441,-16.602
1613698931.854,-84.473,-44.434,-1.953,-41.016
1613698931.858,-112.305,-42.480,1.953,-57.617
1613698931.862,-8.789,-29.785,-9.277,-41.016
1613698931.879,59.082,-20.020,-21.973,-15.137
1613698931.883,-52.734,-29.297,-24.414,-35.156
1613698931.887,-137.207,-40.527,-15.625,-64.453
1613698931.891,-38.574,-45.898,-1.465,-42.969
1613698931.895,76.172,-41.992,-1.465,-6.348
1613698931.899,2.441,-37.109,2.441,-19.043
1613698931.903,-116.211,-36.621,7.324,-46.387
1613698931.906,-71.777,-31.738,8.789,-41.992
1613698931.910,41.992,-30.273,0.000,-22.461
1613698931.914,17.090,-29.785,-5.859,-21.973
1613698931.918,-109.375,-33.691,-7.324,-54.199
1613698931.922,-116.211,-37.109,-5.371,-58.105
1613698931.909,9.766,-32.715,8.789,-20.020
1613698931.913,59.082,-25.391,15.137,-6.836
1613698931.917,-55.664,-19.531,18.066,-31.738
1613698931.921,-112.305,-19.531,20.020,-45.410
1613698931.925,-8.789,-20.020,17.090,-24.902
1613698931.929,71.777,-30.273,10.742,-10.254
1613698931.933,-30.273,-37.109,12.207,-27.832
1613698931.936,-122.559,-40.527,17.578,-43.457
1613698931.940,-49.805,-41.992,17.578,-32.715
1613698931.944,67.871,-45.898,14.160,-7.812
1613698931.948,14.648,-52.246,6.836,-11.719
1613698931.952,-113.281,-50.781,6.348,-43.945
1613698931.954,-98.145,-49.805,8.301,-36.133
1613698931.958,35.156,-51.270,7.324,3.906
1613698931.962,44.922,-51.270,3.906,-2.441
1613698931.966,-84.961,-49.316,7.812,-30.762
1613698931.970,-112.305,-51.758,6.836,-36.621
1613698931.974,3.418,-51.758,4.883,-15.137
1613698931.978,57.129,-54.199,-0.488,-3.906
1613698931.981,-66.895,-53.711,-8.789,-25.879
1613698931.985,-141.113,-49.805,-6.348,-44.922
1613698931.989,-41.992,-51.758,-18.555,-35.645
1613698931.993,67.871,-51.270,-29.785,-10.254
1613698931.997,-22.461,-47.363,-10.254,-24.414
1613698931.999,-130.371,-44.922,5.371,-44.922
1613698932.003,-57.617,-41.016,4.883,-34.668
1613698932.007,75.195,-35.645,10.742,-3.906
1613698932.011,29.785,-35.156,12.695,-6.348
1613698932.015,-94.727,-32.227,9.766,-40.039
1613698932.019,-67.871,-31.250,12.695,-36.133
1613698932.023,46.387,-31.250,17.090,-6.348
1613698932.026,60.059,-31.250,15.625,5.371
1613698932.030,-72.754,-32.715,13.184,-21.484
1613698932.034,-108.398,-36.621,16.602,-25.879
1613698932.038,9.766,-42.969,10.254,-3.906
1613698932.042,75.195,-42.480,11.719,13.672
1613698932.105,-38.574,-33.203,20.996,-0.977
1613698932.109,-106.934,-26.367,22.949,-25.391
1613698932.113,-20.996,-25.879,25.879,-12.695
1613698932.117,82.520,-28.320,24.414,17.090
1613698932.121,32.227,-25.879,27.344,24.414
1613698932.125,-86.914,-16.113,18.066,-19.043
1613698932.129,-61.523,-12.207,6.836,-40.039
1613698932.132,76.660,-15.625,12.695,2.441
1613698932.136,70.312,-14.160,9.277,7.812
1613698932.140,-67.871,-11.719,2.930,-23.926
1613698932.144,-75.684,-11.719,10.742,-26.855
1613698932.148,51.270,-6.348,18.066,3.418
1613698932.135,77.637,-0.977,20.996,10.742
1613698932.139,-55.176,0.000,24.902,-18.555
1613698932.143,-96.191,0.000,27.344,-28.809
1613698932.147,17.090,-7.324,18.555,-3.906
1613698932.151,99.121,-9.766,8.789,18.066
1613698932.155,-6.348,-6.348,6.348,-3.418
1613698932.159,-97.168,-7.324,7.812,-24.902
1613698932.162,-20.020,-12.695,16.113,-11.230
1613698932.166,91.309,-14.648,30.762,15.625
1613698932.170,31.250,-15.625,33.691,7.324
1613698932.174,-89.844,-12.207,21.484,-26.367
1613698932.178,-62.500,-12.207,7.324,-29.785
1613698932.140,60.059,-13.184,7.324,0.488
1613698932.144,57.129,-4.395,9.277,7.812
1613698932.148,-71.777,0.977,3.418,-18.555
1613698932.152,-88.379,-7.324,4.883,-27.832
1613698932.156,28.320,-10.742,5.859,1.953
1613698932.160,70.801,-4.883,4.395,18.066
1613698932.164,-42.480,-7.324,4.883,-9.766
1613698932.167,-92.285,-15.625,2.441,-23.438
1613698932.171,4.883,-18.555,0.977,-4.883
1613698932.175,88.867,-20.996,3.418,20.020
1613698932.179,-1.465,-22.461,-1.465,4.395
1613698932.183,-85.938,-16.113,-9.766,-22.949
1613698932.226,-18.066,-20.996,-14.160,-13.672
1613698932.230,96.680,-26.367,-13.672,16.113
1613698932.234,56.641,-24.414,-15.625,6.836
1613698932.238,-69.824,-28.320,-15.625,-23.926
1613698932.242,-41.992,-32.715,-15.137,-21.484
1613698932.246,42.969,-21.973,-7.812,4.395
1613698932.250,8.301,-20.020,-6.836,-3.906
1613698932.253,62.012,-29.785,-14.648,2.441
1613698932.257,44.922,-32.227,-16.113,-6.348
1613698932.261,-77.148,-22.949,-6.348,-36.621
1613698932.265,-61.523,-22.461,-2.930,-27.832
1613698932.269,59.082,-27.344,-7.324,-1.953
1613698932.242,72.266,-21.973,-1.953,2.930
1613698932.246,-51.270,-16.113,5.859,-17.090
1613698932.250,-81.543,-18.066,8.301,-22.949
1613698932.254,26.855,-24.902,4.883,-5.371
1613698932.258,87.891,-24.902,0.488,4.883
1613698932.262,-16.602,-19.531,0.488,-10.742
1613698932.266,-92.285,-17.578,3.906,-20.020
1613698932.269,-6.836,-15.625,5.371,-6.348
1613698932.273,88.867,-19.043,-0.977,4.883
1613698932.277,5.371,-22.461,-8.789,-11.719
1613698932.281,-73.242,-14.160,-5.371,-17.578
1613698932.285,-16.113,-14.160,0.000,-4.395
1613698932.284,58.594,-22.461,-3.906,-14.160
1613698932.288,21.973,-25.879,-7.324,-20.508
1613698932.292,-101.074,-32.715,-7.324,-31.738
1613698932.296,-110.840,-29.297,-15.137,-50.293
1613698932.300,13.672,-26.855,-32.227,-31.250
1613698932.304,54.199,-29.785,-43.457,-10.742
1613698932.308,-77.637,-27.832,-45.410,-31.250
1613698932.311,-125.000,-26.855,-40.039,-48.340
1613698932.315,-11.719,-22.461,-36.621,-34.668
1613698932.319,61.035,-17.578,-34.668,-12.695
1613698932.323,-34.668,-16.602,-24.902,-28.320
1613698932.327,-104.004,-18.555,-13.184,-44.434
1613698932.345,-35.645,-22.949,-5.859,-36.133
1613698932.349,61.523,-18.555,-4.395,-8.301
1613698932.353,12.207,-13.184,0.977,-11.230
1613698932.357,-107.422,-19.043,0.977,-41.992
1613698932.361,-73.730,-25.391,-4.395,-35.156
1613698932.365,44.434,-27.344,-9.277,-11.230
1613698932.369,37.109,-24.414,-15.625,-9.766
1613698932.372,-85.449,-23.926,-18.066,-36.621
1613698932.376,-103.516,-28.809,-11.230,-42.969
1613698932.380,14.648,-27.344,-7.812,-13.672
1613698932.384,61.523,-34.668,-10.742,-7.812
1613698932.388,-57.617,-44.922,-5.859,-36.133
1613698932.390,-124.023,-52.734,-14.160,-52.246
1613698932.394,-30.273,-58.594,-28.320,-34.180
1613698932.398,53.711,-52.246,-26.367,-14.160
1613698932.402,-33.203,-45.898,-26.367,-32.715
1613698932.406,-120.117,-43.945,-28.320,-57.129
1613698932.410,-62.012,-48.340,-29.297,-57.617
1613698932.414,41.504,-50.293,-32.227,-35.156
1613698932.417,2.930,-50.293,-35.645,-36.133
1613698932.421,-113.770,-57.617,-36.621,-57.617
1613698932.425,-98.145,-56.641,-32.227,-46.875
1613698932.429,26.855,-53.223,-30.273,-18.555
1613698932.433,41.992,-58.594,-30.273,-18.066
1613698932.449,-87.402,-57.617,-32.715,-44.922
1613698932.453,-120.605,-51.758,-35.645,-66.406
1613698932.457,4.883,-54.199,-31.250,-47.363
1613698932.461,69.336,-51.758,-25.879,-19.531
1613698932.465,-54.688,-46.387,-20.996,-31.250
1613698932.469,-133.789,-44.434,-20.020,-52.246
1613698932.473,-35.645,-34.180,-18.555,-40.039
1613698932.476,82.031,-27.832,-13.672,-1.465
1613698932.480,-4.883,-31.738,-11.719,-8.789
1613698932.484,-128.906,-36.621,-15.137,-44.434
1613698932.488,-70.801,-38.574,-19.531,-41.992
1613698932.492,63.477,-40.039,-18.066,-5.371
1613698932.480,37.598,-39.551,-19.531,-7.812
1613698932.484,-104.492,-34.180,-20.020,-41.016
1613698932.488,-115.723,-32.227,-21.973,-43.457
1613698932.492,22.461,-36.133,-24.414,-9.766
1613698932.496,73.242,-41.504,-20.508,10.254
1613698932.500,-72.754,-41.504,-17.578,-19.531
1613698932.504,-138.672,-48.828,-18.066,-41.992
1613698932.507,-18.066,-58.105,-22.461,-27.344
1613698932.511,72.266,-54.688,-20.508,2.441
1613698932.515,-44.922,-54.688,-13.184,-19.531
1613698932.519,-145.508,-50.293,-20.020,-56.641
1613698932.523,-58.594,-35.645,-27.832,-36.133
1613698932.524,62.012,-45.410,-25.391,5.371
1613698932.528,0.488,-52.734,-27.344,-9.277
1613698932.532,-127.441,-48.340,-31.738,-45.898
1613698932.536,-94.727,-49.316,-30.273,-41.992
1613698932.540,54.688,-44.922,-25.879,-5.859
1613698932.544,58.594,-40.527,-20.996,0.977
1613698932.548,-91.309,-38.574,-16.113,-29.785
1613698932.551,-115.723,-43.457,-22.461,-37.598
1613698932.555,24.902,-45.898,-32.715,-6.348
1613698932.559,81.055,-45.410,-34.180,12.695
1613698932.563,-60.547,-45.410,-21.484,-19.531
1613698932.567,-140.137,-48.828,-14.160,-43.457
1613698932.569,-31.738,-51.270,-12.695,-18.555
1613698932.573,63.477,-55.176,-18.066,-3.418
1613698932.577,-50.781,-60.547,-25.391,-36.621
1613698932.581,-156.738,-56.152,-18.555,-61.035
1613698932.585,-79.590,-54.199,-13.672,-51.270
1613698932.589,51.758,-54.688,-19.531,-19.531
1613698932.593,1.953,-53.711,-20.508,-19.531
1613698932.596,-139.160,-52.734,-15.625,-55.664
1613698932.600,-116.699,-52.246,-17.578,-63.477
1613698932.604,39.062,-51.270,-20.508,-26.367
1613698932.608,51.758,-48.828,-22.949,-15.625
1613698932.612,-102.539,-46.875,-28.320,-52.246
1613698932.614,-133.301,-46.387,-31.250,-65.430
1613698932.618,10.254,-43.945,-24.902,-32.715
1613698932.622,86.426,-37.109,-20.508,-6.836
1613698932.626,-44.434,-35.156,-19.043,-30.273
1613698932.630,-124.512,-37.109,-10.742,-51.758
1613698932.634,-13.184,-33.691,-10.254,-31.250
1613698932.638,117.188,-29.297,-15.137,20.996
1613698932.641,24.902,-28.809,-7.324,-2.441
1613698932.645,-124.023,-27.344,-0.488,-59.082
1613698932.649,-77.148,-28.320,-2.441,-44.434
1613698932.653,70.801,-25.391,2.441,-3.906
1613698932.657,49.316,-20.996,1.953,-1.953
1613698932.660,-98.633,-22.949,-6.348,-39.062
1613698932.664,-94.238,-23.438,-6.348,-43.945
1613698932.668,45.410,-25.879,-10.742,-8.789
1613698932.672,81.055,-31.738,-12.695,-1.465
1613698932.676,-56.641,-25.879,-13.184,-29.785
1613698932.680,-104.004,-19.531,-7.812,-34.180
1613698932.684,14.160,-20.996,-10.742,-2.930
1613698932.687,81.055,-22.461,-16.602,8.789
1613698932.691,-29.785,-17.578,-13.672,-21.484
1613698932.695,-108.887,-10.254,-5.859,-37.598
1613698932.699,-18.555,-4.883,3.418,-14.648
1613698932.703,92.285,-3.906,1.953,15.137
1613698932.720,17.090,4.395,0.977,9.277
1613698932.724,-86.426,7.812,7.812,-14.648
1613698932.728,-36.621,1.953,8.789,-13.672
1613698932.732,86.914,5.859,12.207,13.184
1613698932.736,70.801,8.301,11.719,15.625
1613698932.740,-52.734,15.137,0.977,3.906
1613698932.744,-49.316,21.484,0.977,3.906
1613698932.747,75.195,18.555,5.371,22.461
1613698932.751,109.863,12.695,13.184,36.621
