timestamps,TP9,AF7,AF8,TP10
1612999602.587,-766.113,-707.520,-428.223,934.082
1612999602.591,-1000.000,-1000.000,-163.574,-872.559
1612999602.595,133.301,-111.816,-465.332,-187.012
1612999602.598,-808.594,-848.633,-793.945,-1000.000
1612999602.602,-68.848,-30.273,-589.844,361.816
1612999602.606,-1000.000,-1000.000,-237.305,-758.301
1612999602.610,-232.422,-245.117,-395.996,178.711
1612999602.614,-819.824,-832.520,-816.406,-1000.000
1612999602.616,239.258,245.605,-713.379,-219.727
1612999602.620,-1000.000,-1000.000,-250.977,-780.762
1612999602.624,-369.629,-638.184,-257.324,380.371
1612999602.628,-845.703,-996.582,-729.004,-1000.000
1612999602.632,442.383,486.816,-776.367,-287.109
1612999602.636,-1000.000,-1000.000,-308.105,-861.328
1612999602.640,-794.922,-1000.000,-10.254,797.363
1612999602.643,790.039,358.887,-419.434,-824.707
1612999602.647,947.754,995.605,-867.188,-694.824
1612999602.651,-542.969,-501.953,-458.984,874.023
1612999602.655,-1000.000,-1000.000,-112.793,-846.680
1612999602.659,19.531,-179.688,-468.262,-57.129
1612999602.661,-804.688,-844.238,-872.070,-1000.000
1612999602.665,13.184,85.449,-598.145,166.992
1612999602.669,-1000.000,-1000.000,-176.758,-735.840
1612999602.673,-220.215,-291.504,-345.703,167.480
1612999602.677,-875.977,-902.344,-796.387,-1000.000
1612999602.681,153.809,159.668,-649.414,-189.941
1612999602.685,-1000.000,-1000.000,-117.188,-816.895
1612999602.688,-468.262,-741.211,-232.910,502.441
1612999602.692,-895.020,895.020,-729.492,-1000.000
1612999602.696,541.992,589.844,-734.375,-364.746
1612999602.700,-1000.000,-956.055,-277.832,-931.152
1612999602.704,-923.340,-1000.000,-209.961,977.539
1612999602.721,604.004,166.992,-599.121,-541.504
1612999602.725,-937.500,-902.832,-836.914,-857.910
1612999602.729,-371.582,-314.941,-490.234,714.355
1612999602.733,-1000.000,-1000.000,-177.734,-798.340
1612999602.737,-89.844,-194.824,-460.938,35.156
1612999602.741,-864.746,-893.555,-812.012,-1000.000
1612999602.745,43.945,108.398,-602.051,142.578
1612999602.748,-1000.000,-1000.000,-183.105,-753.906
1612999602.752,-250.000,-398.438,-296.875,192.871
1612999602.756,-817.383,-868.652,-750.488,-1000.000
1612999602.760,241.699,276.367,-747.559,-277.832
1612999602.764,-1000.000,-1000.000,-281.250,-816.406
1612999602.767,-561.035,-834.961,-216.797,556.152
1612999602.771,-949.219,767.090,-666.016,-1000.000
1612999602.775,635.254,719.238,-828.613,-473.633
1612999602.779,-953.125,-845.215,-413.574,-989.258
1612999602.783,-1000.000,-1000.000,-184.570,-962.402
1612999602.787,411.621,45.898,-545.410,-403.320
1612999602.791,-851.074,-856.445,-860.352,-977.051
1612999602.794,-224.121,-176.270,-574.219,541.504
1612999602.798,-1000.000,-1000.000,-123.535,-776.367
1612999602.802,-220.703,-221.680,-292.969,164.551
1612999602.806,-823.730,-832.520,-855.957,-1000.000
1612999602.810,233.887,243.652,-690.430,-62.988
1612999602.812,-1000.000,-1000.000,-206.543,-748.535
1612999602.816,-265.137,-518.066,-291.992,204.590
1612999602.820,-808.105,-911.133,-759.277,-1000.000
1612999602.824,310.059,325.195,-773.438,-266.602
1612999602.828,-1000.000,-1000.000,-251.465,-862.793
1612999602.832,-758.789,-1000.000,-163.574,725.586
1612999602.836,843.750,430.176,-651.367,-911.133
1612999602.839,795.898,829.590,-857.422,-602.539
1612999602.843,-771.484,-738.770,-317.871,939.941
1612999602.847,-1000.000,-1000.000,-79.102,-876.953
1612999602.851,148.438,-109.375,-593.262,-206.055
1612999602.855,-816.406,-849.609,-877.930,-1000.000
1612999602.856,-112.305,-41.016,-583.008,363.281
1612999602.860,-1000.000,-1000.000,-276.367,-761.230
1612999602.864,-228.516,-228.027,-465.332,181.152
1612999602.868,-817.383,-825.684,-821.289,-1000.000
1612999602.872,233.398,244.629,-678.223,-249.023
1612999602.876,-1000.000,-1000.000,-227.051,-788.574
1612999602.880,-270.020,-544.434,-288.574,279.785
1612999602.883,-812.012,-924.805,-718.262,-1000.000
1612999602.887,426.270,470.703,-722.168,-271.484
1612999602.891,-1000.000,-1000.000,-344.727,-859.863
1612999602.895,-801.758,-1000.000,-265.137,762.695
1612999602.899,800.781,310.547,-652.832,-873.535
1612999602.901,912.598,945.312,-857.422,-687.988
1612999602.905,-594.238,-572.754,-496.582,875.000
1612999602.909,-1000.000,-1000.000,-231.934,-849.609
1612999602.913,7.324,-188.965,-523.438,-68.848
1612999602.917,-809.570,-854.980,-865.723,-1000.000
1612999602.921,2.930,59.570,-608.887,169.922
1612999602.925,-1000.000,-1000.000,-210.938,-743.652
1612999602.928,-237.305,-333.496,-297.363,186.035
1612999602.932,-820.312,-858.398,-749.512,-1000.000
1612999602.936,242.188,251.953,-759.277,-276.367
1612999602.940,-1000.000,-1000.000,-292.969,-801.270
1612999602.944,-468.262,-753.906,-254.395,423.828
1612999602.947,-892.578,885.254,-716.309,-1000.000
1612999602.951,541.504,563.965,-824.219,-383.301
1612999602.955,-1000.000,-967.285,-371.582,-914.551
1612999602.959,-930.664,-1000.000,-225.586,883.301
1612999602.963,604.492,143.555,-619.141,-696.289
1612999602.967,-955.078,-927.246,-877.441,-845.215
1612999602.971,-421.387,-355.469,-471.191,725.098
1612999602.974,-1000.000,-1000.000,-44.434,-821.289
1612999602.978,-43.457,-211.426,-445.801,-21.484
1612999602.982,-798.340,-839.844,-900.879,-1000.000
1612999602.986,112.793,187.988,-646.484,44.434
1612999602.990,-1000.000,-1000.000,-216.309,-750.977
1612999602.993,-249.512,-410.645,-351.562,195.801
1612999602.997,-816.406,-873.535,-808.594,-1000.000
1612999603.001,242.188,257.812,-726.074,-277.344
1612999603.005,-1000.000,-1000.000,-300.293,-812.988
1612999603.009,-561.035,-874.023,-300.293,527.344
1612999603.013,-945.801,718.750,-706.055,-1000.000
1612999603.017,622.559,689.941,-771.973,-481.445
1612999603.020,-922.852,-872.070,-345.703,-993.164
1612999603.024,-1000.000,-1000.000,-257.812,-965.332
1612999603.028,248.535,0.000,-621.582,-432.129
1612999603.032,-840.820,-879.395,-867.188,-982.422
1612999603.036,-220.703,-209.961,-559.570,548.828
1612999603.036,-1000.000,-1000.000,-250.977,-786.133
1612999603.040,-220.215,-217.773,-451.660,128.906
1612999603.044,-823.730,-833.008,-829.102,-1000.000
1612999603.048,234.375,238.281,-685.547,-126.465
1612999603.052,-1000.000,-1000.000,-303.711,-765.137
1612999603.056,-266.113,-477.051,-320.312,210.449
1612999603.060,-809.082,-890.625,-689.941,-1000.000
1612999603.063,338.867,332.031,-780.762,-274.902
1612999603.067,-1000.000,-1000.000,-367.188,-827.148
1612999603.071,-656.250,-1000.000,-281.250,617.188
1612999603.075,975.586,489.746,-674.805,-1000.000
1612999603.079,771.973,820.801,-853.027,-583.984
1612999603.097,-770.020,-744.141,-465.820,946.289
1612999603.101,-1000.000,-1000.000,-211.426,-899.902
1612999603.105,171.387,-99.609,-542.480,-288.086
1612999603.109,-814.941,-851.562,-891.113,-1000.000
1612999603.113,-114.258,-54.688,-600.586,367.676
1612999603.117,-1000.000,-1000.000,-165.039,-765.625
1612999603.121,-228.027,-240.723,-351.074,181.152
1612999603.124,-822.754,-833.984,-815.918,-1000.000
1612999603.128,239.746,245.117,-726.074,-241.699
1612999603.132,-1000.000,-1000.000,-78.125,-785.156
1612999603.136,-368.652,-651.367,-80.078,322.754
1612999603.140,-844.727,995.117,-777.832,-1000.000
1612999603.142,411.133,437.500,-786.621,-279.785
1612999603.146,-1000.000,-1000.000,-342.773,-854.004
1612999603.150,-820.801,-1000.000,-301.758,753.418
1612999603.154,761.230,290.039,-689.453,-881.836
1612999603.158,923.340,954.590,-846.680,-693.359
1612999603.162,-603.516,-565.430,-444.824,885.742
1612999603.166,-1000.000,-1000.000,-207.520,-868.164
1612999603.169,75.684,-169.434,-537.109,-158.203
1612999603.173,-799.805,-843.262,-856.934,-1000.000
1612999603.177,-0.977,74.219,-494.629,169.922
1612999603.181,-1000.000,-1000.000,-180.664,-750.000
1612999603.185,-238.281,-284.180,-428.223,187.988
1612999603.187,-820.312,-836.426,-810.547,-1000.000
1612999603.191,243.652,243.164,-735.840,-277.832
1612999603.195,-1000.000,-1000.000,-306.152,-794.434
1612999603.199,-449.219,-754.883,-311.523,399.902
1612999603.203,-948.242,809.570,-708.984,-1000.000
1612999603.207,440.430,465.820,-776.367,-294.922
1612999603.211,-1000.000,-967.285,-342.285,-922.852
1612999603.214,-924.316,-1000.000,-207.031,874.023
1612999603.218,606.934,146.973,-572.754,-703.613
1612999603.222,-952.637,-916.504,-849.609,-853.027
1612999603.226,-425.781,-340.332,-541.992,717.773
1612999603.230,-1000.000,-1000.000,-197.266,-826.172
1612999603.232,-8.301,-207.031,-464.844,-42.480
1612999603.236,-787.109,-836.426,-874.512,-1000.000
1612999603.240,161.621,195.312,-668.457,10.254
1612999603.244,-1000.000,-1000.000,-229.004,-757.812
1612999603.248,-257.812,-397.461,-337.891,200.195
1612999603.252,-812.012,-866.211,-789.551,-1000.000
1612999603.256,240.723,244.629,-762.207,-276.855
1612999603.259,-1000.000,-1000.000,-244.141,-812.500
1612999603.263,-561.035,-900.879,-139.160,520.508
1612999603.267,-949.219,686.035,-691.406,-1000.000
1612999603.271,635.254,673.340,-851.562,-484.863
1612999603.275,-953.125,-900.391,-384.766,-981.445
1612999603.277,-1000.000,-1000.000,-232.422,999.512
1612999603.281,411.621,29.785,-615.723,-497.559
1612999603.285,-849.609,-865.234,-889.160,-981.445
1612999603.289,-226.074,-189.941,-493.164,554.199
1612999603.293,-1000.000,-1000.000,-119.629,-789.551
1612999603.297,-200.684,-219.727,-443.359,74.707
1612999603.301,-818.359,-833.984,-872.070,-1000.000
1612999603.304,231.445,234.863,-611.328,-82.520
1612999603.308,-1000.000,-1000.000,-187.988,-762.207
1612999603.312,-261.230,-520.508,-388.184,207.031
1612999603.316,-810.547,-914.551,-788.086,-1000.000
1612999603.320,246.094,306.641,-764.648,-275.879
1612999603.322,-1000.000,-1000.000,-339.355,-827.637
1612999603.326,-720.215,-1000.000,-304.688,617.188
1612999603.330,882.324,446.289,-680.664,-1000.000
1612999603.334,794.922,820.801,-818.359,-585.449
1612999603.338,-782.715,-758.789,-449.219,953.613
1612999603.342,-1000.000,-1000.000,-217.285,-922.852
1612999603.346,208.008,-61.523,-520.996,-285.645
1612999603.349,-791.504,-829.102,-805.664,-1000.000
1612999603.353,-16.113,3.418,-595.703,233.887
1612999603.357,-1000.000,-1000.000,-271.484,-759.766
1612999603.361,-239.258,-234.863,-448.730,169.922
1612999603.365,-814.941,-823.730,-841.797,-1000.000
1612999603.367,237.305,244.141,-716.797,-254.395
1612999603.371,-1000.000,-1000.000,-280.273,-791.992
1612999603.375,-352.539,-579.590,-302.734,281.250
1612999603.379,-839.844,-942.871,-757.324,-1000.000
1612999603.383,423.828,425.293,-794.434,-271.973
1612999603.387,-1000.000,-1000.000,-350.586,-857.422
1612999603.391,-798.828,-1000.000,-107.910,754.883
1612999603.394,796.387,296.875,-497.070,-881.836
1612999603.398,913.574,937.012,-868.652,-693.359
1612999603.402,-594.238,-587.402,-478.027,886.719
1612999603.406,-1000.000,-1000.000,-117.676,-870.117
1612999603.410,7.324,-183.105,-466.797,-154.785
1612999603.411,-809.570,-853.027,-900.879,-1000.000
1612999603.415,3.418,55.176,-602.539,142.578
1612999603.419,-1000.000,-1000.000,-194.824,-752.441
1612999603.423,-237.305,-314.453,-387.695,190.430
1612999603.427,-820.312,-851.074,-831.055,-1000.000
1612999603.431,242.188,247.559,-681.641,-274.902
1612999603.435,-1000.000,-1000.000,-166.504,-800.781
1612999603.438,-468.262,-776.855,-271.484,399.902
1612999603.442,-892.090,860.840,-760.254,-1000.000
1612999603.446,536.133,559.570,-772.949,-382.812
1612999603.450,-1000.000,-978.516,-323.730,-905.273
1612999603.454,-925.293,-1000.000,-225.098,843.262
1612999603.458,610.840,172.363,-619.629,-750.000
1612999603.462,-958.496,-935.059,-844.727,-838.867
1612999603.466,-416.992,-372.559,-502.441,727.051
1612999603.470,-1000.000,-1000.000,-259.766,-827.637
1612999603.474,-85.449,-209.961,-519.531,-43.457
1612999603.478,-806.641,-841.797,-857.422,-1000.000
1612999603.482,116.211,172.363,-629.883,22.461
1612999603.485,-1000.000,-1000.000,-227.539,-756.348
1612999603.489,-248.535,-402.832,-359.375,199.219
1612999603.493,-816.406,-871.582,-780.762,-1000.000
1612999603.497,242.188,245.605,-746.582,-276.855
1612999603.501,-1000.000,-1000.000,-335.938,-811.523
1612999603.518,-561.035,-916.016,-309.082,507.324
1612999603.522,-943.359,669.434,-695.801,-1000.000
1612999603.526,605.469,661.621,-815.918,-482.422
1612999603.530,-932.617,-906.738,-437.988,-981.934
1612999603.534,-1000.000,-1000.000,-221.191,998.047
1612999603.538,242.676,-2.930,-536.621,-493.164
1612999603.542,-839.844,-887.207,-869.629,-996.094
1612999603.545,-220.215,-225.098,-586.914,533.203
1612999603.549,-1000.000,-1000.000,-173.340,-791.016
1612999603.553,-220.215,-216.309,-354.980,71.777
1612999603.557,-823.730,-834.961,-874.512,-1000.000
1612999603.561,234.375,231.445,-686.523,-127.930
1612999603.562,-1000.000,-1000.000,-251.465,-771.973
1612999603.566,-266.113,-496.094,-357.422,213.379
1612999603.570,-808.105,-904.297,-786.621,-1000.000
1612999603.574,339.355,347.656,-792.480,-274.902
1612999603.578,-1000.000,-1000.000,-296.875,-817.383
1612999603.582,-616.699,-927.734,-225.098,529.297
1612999603.586,983.887,612.305,-671.387,-1000.000
1612999603.589,814.941,866.211,-877.441,-606.934
1612999603.593,-713.867,-683.105,-308.594,936.523
1612999603.597,-1000.000,-1000.000,32.715,-945.312
1612999603.601,222.168,-38.086,-550.781,-390.625
1612999603.605,-810.059,-837.891,-890.625,-1000.000
1612999603.606,-118.652,-64.941,-576.660,366.699
1612999603.610,-1000.000,-1000.000,-253.906,-769.043
1612999603.614,-228.516,-234.863,-445.312,182.129
1612999603.618,-822.754,-831.055,-822.754,-1000.000
1612999603.622,239.746,244.629,-670.410,-242.676
1612999603.626,-1000.000,-1000.000,-208.496,-788.574
1612999603.630,-368.652,-620.117,-279.297,228.027
1612999603.633,-845.215,-977.539,-722.168,-1000.000
1612999603.637,421.875,428.711,-735.840,-267.090
1612999603.641,-1000.000,-1000.000,-355.469,-851.074
1612999603.645,-794.922,-1000.000,-281.738,709.961
1612999603.649,798.828,294.922,-634.766,-932.129
1612999603.652,914.551,937.012,-806.641,-683.594
1612999603.656,-596.680,-588.379,-502.441,884.766
1612999603.660,-1000.000,-1000.000,-222.656,-871.094
1612999603.664,24.414,-179.688,-517.578,-154.297
1612999603.668,-807.129,-851.074,-878.906,-1000.000
1612999603.672,1.465,53.711,-612.305,139.648
1612999603.676,-1000.000,-1000.000,-221.191,-752.441
1612999603.679,-237.793,-292.480,-316.406,190.430
1612999603.683,-820.312,-842.773,-764.160,-1000.000
1612999603.687,242.188,245.117,-753.418,-273.438
1612999603.691,-1000.000,-1000.000,-269.043,-799.805
1612999603.695,-467.773,-755.371,-250.977,363.281
1612999603.697,-891.113,886.719,-731.445,-1000.000
1612999603.701,526.367,546.387,-833.984,-374.023
1612999603.705,-1000.000,-975.586,-352.539,-914.062
1612999603.709,-934.082,-1000.000,-167.480,865.723
1612999603.713,594.727,146.484,-612.305,-721.680
1612999603.717,-957.520,-960.449,-878.418,-841.309
1612999603.721,-415.039,-412.109,-459.473,725.098
1612999603.724,-1000.000,-1000.000,-35.645,-824.707
1612999603.728,-106.445,-208.496,-440.430,-18.555
1612999603.732,-811.035,-843.262,-903.320,-1000.000
1612999603.736,118.652,167.480,-632.324,10.742
1612999603.740,-1000.000,-1000.000,-257.324,-755.371
1612999603.743,-248.047,-396.973,-416.504,199.707
1612999603.747,-816.406,-870.605,-813.477,-1000.000
1612999603.751,242.188,250.977,-725.098,-275.391
1612999603.755,-1000.000,-1000.000,-333.984,-807.129
1612999603.759,-561.035,-864.746,-325.195,447.754
1612999603.763,-946.777,735.352,-705.566,-1000.000
1612999603.767,625.488,664.551,-762.207,-471.191
1612999603.770,-930.176,-895.508,-301.270,-985.840
1612999603.774,-1000.000,-1000.000,-224.121,995.605
1612999603.778,289.062,8.301,-624.023,-502.441
1612999603.782,-843.262,-885.254,-872.559,-988.770
1612999603.786,-221.680,-226.562,-565.430,543.457
1612999603.786,-1000.000,-1000.000,-266.602,-791.016
1612999603.790,-220.215,-216.797,-470.703,69.824
1612999603.794,-823.242,-834.961,-849.609,-1000.000
1612999603.798,234.375,233.887,-682.129,-110.352
1612999603.802,-1000.000,-1000.000,-275.391,-768.555
1612999603.806,-264.648,-497.070,-311.523,210.938
1612999603.810,-809.570,-901.855,-693.359,-1000.000
1612999603.813,312.500,313.477,-763.184,-275.391
1612999603.817,-1000.000,-1000.000,-381.348,-826.660
1612999603.821,-672.852,-1000.000,-228.516,613.281
1612999603.825,968.262,467.285,-593.262,-1000.000
1612999603.829,718.750,782.227,-857.910,-583.008
1612999603.848,-825.684,-792.480,-454.590,948.242
1612999603.852,-1000.000,-1000.000,-185.059,-907.227
1612999603.856,133.301,-116.699,-528.320,-277.344
1612999603.860,-817.871,-859.863,-882.812,-1000.000
1612999603.864,-111.328,-68.359,-590.332,293.945
1612999603.868,-1000.000,-1000.000,-174.805,-761.719
1612999603.872,-228.027,-234.863,-368.652,184.570
1612999603.875,-822.754,-833.008,-819.824,-1000.000
1612999603.879,239.746,245.605,-733.887,-252.441
1612999603.883,-1000.000,-1000.000,-126.465,-791.504
1612999603.887,-369.141,-617.676,-105.469,225.586
1612999603.891,-845.215,-976.074,-771.484,-1000.000
1612999603.892,426.758,431.641,-792.969,-266.113
1612999603.896,-1000.000,-1000.000,-369.629,-850.586
1612999603.900,-810.547,-1000.000,-305.664,706.543
1612999603.904,835.449,351.562,-701.660,-936.035
1612999603.908,810.547,837.891,-819.824,-682.617
1612999603.912,-779.785,-761.230,-378.418,883.789
1612999603.916,-1000.000,-1000.000,-196.777,-868.652
1612999603.919,41.992,-175.293,-548.828,-157.715
1612999603.923,-811.035,-858.887,-842.285,-1000.000
1612999603.927,-0.488,49.316,-545.898,166.016
1612999603.931,-1000.000,-1000.000,-257.324,-750.977
1612999603.935,-237.793,-330.078,-412.598,188.477
1612999603.937,-820.312,-857.422,-802.246,-1000.000
1612999603.941,244.141,251.465,-702.637,-275.879
1612999603.945,-1000.000,-1000.000,-299.805,-792.969
1612999603.949,-449.707,-762.695,-331.055,354.492
1612999603.953,-948.242,797.852,-715.332,-1000.000
1612999603.957,444.824,471.680,-791.504,-297.363
1612999603.961,-1000.000,-976.074,-372.070,-894.531
1612999603.964,-925.293,-1000.000,-219.727,756.348
1612999603.968,607.422,201.660,-580.078,-847.656
1612999603.972,-953.125,-914.551,-845.215,-858.398
1612999603.976,-424.805,-343.262,-542.480,676.758
1612999603.980,-1000.000,-1000.000,-236.816,-821.289
1612999603.983,-9.766,-210.449,-499.023,-46.875
1612999603.987,-791.992,-840.332,-860.352,-1000.000
1612999603.991,106.445,170.410,-653.809,44.434
1612999603.995,-1000.000,-1000.000,-231.934,-752.930
1612999603.999,-250.000,-396.484,-286.133,196.777
1612999604.003,-816.406,-869.141,-755.859,-1000.000
1612999604.007,242.188,247.070,-777.344,-276.855
1612999604.010,-1000.000,-1000.000,-260.254,-811.523
1612999604.014,-561.035,-889.160,-145.508,502.930
1612999604.018,-943.848,706.543,-699.219,-1000.000
1612999604.022,603.516,653.809,-845.215,-481.445
1612999604.026,-937.988,-910.645,-363.770,-982.910
1612999604.026,-1000.000,-1000.000,-219.238,-1000.000
1612999604.030,262.207,4.395,-637.207,-497.559
1612999604.034,-840.332,-883.301,-877.441,-981.934
1612999604.038,-221.680,-219.727,-520.020,554.688
1612999604.042,-1000.000,-1000.000,-199.707,-790.527
1612999604.046,-208.008,-217.285,-450.195,66.406
1612999604.050,-820.312,-834.473,-872.559,-1000.000
1612999604.053,232.422,232.910,-593.262,-82.520
1612999604.057,-1000.000,-1000.000,-71.777,-763.184
1612999604.061,-263.672,-488.770,-316.895,207.520
1612999604.065,-810.059,-899.414,-797.852,-1000.000
1612999604.069,290.527,312.012,-764.648,-275.879
1612999604.071,-1000.000,-1000.000,-343.750,-821.289
1612999604.075,-648.438,-973.145,-308.594,566.895
1612999604.079,970.215,547.363,-692.383,-1000.000
1612999604.083,777.344,831.055,-834.473,-578.613
1612999604.087,-776.855,-734.375,-431.641,955.566
1612999604.091,-1000.000,-1000.000,-173.828,-936.523
1612999604.095,220.703,-44.922,-500.977,-358.887
1612999604.098,-811.035,-841.797,-812.012,-1000.000
1612999604.102,-118.652,-69.824,-583.008,371.582
1612999604.106,-1000.000,-1000.000,-260.254,-767.578
1612999604.110,-228.516,-238.770,-400.879,180.176
1612999604.114,-823.242,-833.496,-790.527,-1000.000
1612999604.116,239.746,244.629,-715.820,-227.539
1612999604.120,-1000.000,-1000.000,-300.781,-782.227
1612999604.124,-372.559,-662.109,-329.590,295.410
1612999604.128,-846.191,986.328,-765.137,-1000.000
1612999604.132,377.441,422.852,-767.090,-279.297
1612999604.136,-1000.000,-1000.000,-304.688,-842.773
1612999604.140,-786.621,-1000.000,-117.188,697.754
1612999604.143,793.457,319.336,-511.719,-942.871
1612999604.147,921.875,939.453,-891.113,-682.129
1612999604.151,-606.934,-588.379,-492.188,885.254
1612999604.155,-1000.000,-1000.000,-147.949,-871.582
1612999604.159,109.863,-164.551,-490.723,-168.945
1612999604.163,-795.898,-846.680,-899.414,-1000.000
1612999604.167,-7.812,56.641,-606.445,167.969
1612999604.171,-1000.000,-1000.000,-156.250,-751.465
1612999604.175,-238.770,-301.270,-366.699,188.477
