timestamps,TP9,AF7,AF8,TP10
1613619881.006,-1000.000,-1000.000,-165.527,-931.152
1613619881.010,-267.090,-538.086,641.602,454.102
1613619881.014,-848.633,-947.754,-359.375,-1000.000
1613619881.018,692.871,670.410,-1000.000,-1000.000
1613619881.022,-949.707,-906.250,-533.203,465.820
1613619881.026,-680.176,-1000.000,657.227,943.359
1613619881.030,882.324,414.062,15.137,-578.613
1613619881.033,-870.117,-831.543,-1000.000,-1000.000
1613619881.037,-157.715,-158.691,-812.500,-202.148
1613619881.041,-1000.000,-1000.000,474.609,-849.609
1613619881.045,161.621,-133.301,208.008,78.613
1613619881.049,-751.953,-795.898,-1000.000,-1000.000
1613619881.052,187.988,220.703,-980.957,-238.770
1613619881.056,-1000.000,-1000.000,121.582,-822.266
1613619881.060,-272.949,-270.996,484.375,243.164
1613619881.064,-799.805,-811.035,-642.578,-1000.000
1613619881.068,333.496,321.777,-1000.000,-649.414
1613619881.072,-1000.000,-1000.000,-145.020,-993.652
1613619881.076,-385.254,-683.105,687.988,576.172
1613619881.079,-893.066,933.105,-217.773,-965.820
1613619881.083,762.695,776.855,-1000.000,-1000.000
1613619881.087,-823.242,-772.949,-609.375,227.539
1613619881.091,-915.039,-1000.000,544.922,-847.168
1613619881.095,609.863,189.941,25.879,-237.793
1613619881.096,-820.312,-808.594,-1000.000,-1000.000
1613619881.100,-54.688,-77.637,-906.738,-219.727
1613619881.104,-1000.000,-1000.000,284.668,-829.590
1613619881.108,-34.180,-226.562,365.234,240.723
1613619881.112,-765.625,-817.383,-807.129,-1000.000
1613619881.116,205.078,236.816,-1000.000,-358.887
1613619881.120,-1000.000,-1000.000,-41.992,-844.238
1613619881.123,-275.391,-350.586,558.105,246.582
1613619881.127,-809.082,-842.285,-475.586,-1000.000
1613619881.131,460.449,453.125,-1000.000,-785.645
1613619881.135,-1000.000,-1000.000,-343.262,851.562
1613619881.139,-473.633,-778.320,696.289,654.297
1613619881.141,-986.328,790.039,-103.027,-907.227
1613619881.145,997.559,982.422,-1000.000,-1000.000
1613619881.149,-491.211,-499.023,-748.047,28.320
1613619881.153,-1000.000,-1000.000,532.227,-847.168
1613619881.157,521.973,91.797,129.395,-157.715
1613619881.161,-791.992,-784.180,-1000.000,-1000.000
1613619881.165,73.242,84.961,-941.406,-221.680
1613619881.168,-1000.000,-1000.000,259.766,-830.566
1613619881.172,-153.809,-253.906,421.387,248.047
1613619881.176,-762.207,-797.852,-783.203,-1000.000
1613619881.180,178.711,202.637,-1000.000,-425.781
1613619881.184,-1000.000,-1000.000,-150.391,-987.305
1613619881.187,-93.750,-266.113,520.020,170.898
1613619881.191,-842.285,-905.273,-424.316,-1000.000
1613619881.195,577.148,553.711,-1000.000,-908.691
1613619881.199,-1000.000,-1000.000,-427.734,644.043
1613619881.203,-593.262,-939.453,645.996,864.258
1613619881.207,934.570,569.336,-68.359,-685.059
1613619881.211,-907.715,-912.598,-1000.000,-1000.000
1613619881.214,-263.184,-341.309,-763.184,-54.199
1613619881.218,-1000.000,-1000.000,467.773,-822.754
1613619881.222,225.098,-45.410,168.945,10.742
1613619881.226,-758.789,-790.527,-1000.000,-1000.000
1613619881.230,188.477,178.711,-994.141,-237.793
1613619881.231,-1000.000,-1000.000,108.398,-816.895
1613619881.235,-250.488,-242.676,448.730,225.586
1613619881.239,-851.562,-866.211,-675.293,-1000.000
1613619881.243,170.898,185.547,-1000.000,-471.191
1613619881.247,-1000.000,-1000.000,-173.828,-939.453
1613619881.251,-268.555,-556.152,632.812,444.824
1613619881.255,-861.328,-962.891,-334.961,-1000.000
1613619881.258,748.535,695.312,-1000.000,-1000.000
1613619881.262,-885.742,-879.883,-578.613,334.473
1613619881.266,-701.172,-1000.000,572.754,982.422
1613619881.270,877.441,388.184,7.324,-528.320
1613619881.274,-873.535,-826.172,-1000.000,-1000.000
1613619881.277,-146.973,-143.066,-861.816,-207.520
1613619881.281,-1000.000,-1000.000,409.668,-840.820
1613619881.285,84.473,-167.480,277.344,132.812
1613619881.289,-757.324,-804.688,-965.820,-1000.000
1613619881.293,194.824,226.562,-978.027,-245.605
1613619881.297,-1000.000,-1000.000,131.836,-818.848
1613619881.301,-272.461,-293.457,543.945,242.188
1613619881.304,-801.758,-818.848,-553.711,-1000.000
1613619881.308,335.449,339.355,-1000.000,-649.414
1613619881.312,-1000.000,-1000.000,-235.352,-999.023
1613619881.316,-429.688,-702.637,725.586,620.117
1613619881.320,-935.059,906.738,-208.984,-937.012
1613619881.321,845.703,813.965,-1000.000,-1000.000
1613619881.325,-720.215,-730.469,-644.531,221.191
1613619881.329,-956.055,-1000.000,557.129,-839.355
1613619881.333,572.266,174.316,41.016,-219.727
1613619881.337,-809.082,-803.223,-1000.000,-1000.000
1613619881.341,-39.551,-50.293,-888.672,-220.215
1613619881.345,-1000.000,-1000.000,307.617,-829.102
1613619881.348,-35.645,-234.863,345.703,240.723
1613619881.352,-764.648,-817.871,-836.426,-1000.000
1613619881.356,204.590,237.793,-1000.000,-359.375
1613619881.360,-1000.000,-1000.000,-13.184,-843.262
1613619881.364,-276.855,-359.863,529.785,241.211
1613619881.381,-812.988,-846.680,-533.203,-1000.000
1613619881.385,514.160,477.051,-1000.000,-845.703
1613619881.389,-1000.000,-1000.000,-381.348,767.578
1613619881.393,-483.887,-793.457,641.113,681.641
1613619881.397,-980.469,770.996,-145.996,-891.602
1613619881.401,987.793,-998.535,-1000.000,-1000.000
1613619881.405,-469.238,-465.820,-739.258,11.230
1613619881.408,-1000.000,-1000.000,475.586,-833.008
1613619881.412,411.621,65.430,118.652,-99.609
1613619881.416,-779.785,-785.645,-1000.000,-1000.000
1613619881.420,73.730,93.750,-955.566,-226.562
1613619881.424,-1000.000,-1000.000,178.711,-827.148
1613619881.426,-150.879,-250.488,476.562,243.652
1613619881.430,-776.855,-812.988,-646.484,-1000.000
1613619881.434,215.332,240.234,-1000.000,-463.379
1613619881.438,-1000.000,-1000.000,-146.973,-882.324
1613619881.442,-274.902,-472.168,646.484,376.953
1613619881.446,-828.125,-900.391,-356.934,-1000.000
1613619881.450,601.074,570.312,-1000.000,-943.848
1613619881.453,-1000.000,-1000.000,-488.770,579.102
1613619881.457,-651.855,-965.332,677.734,938.965
1613619881.461,902.832,528.320,-10.254,-588.379
1613619881.465,-899.414,-896.484,-1000.000,-1000.000
1613619881.469,-260.254,-310.547,-788.574,-77.637
1613619881.471,-1000.000,-1000.000,470.215,-825.684
1613619881.475,187.500,-76.660,165.527,13.672
1613619881.479,-756.836,-794.434,-1000.000,-1000.000
1613619881.483,187.500,186.035,-989.746,-235.840
1613619881.487,-1000.000,-1000.000,132.324,-824.219
1613619881.491,-271.484,-261.719,484.375,244.141
1613619881.495,-794.434,-809.570,-644.531,-1000.000
1613619881.498,299.316,284.668,-1000.000,-579.590
1613619881.502,-1000.000,-1000.000,-128.906,-941.406
1613619881.506,-274.902,-562.012,671.387,463.867
1613619881.510,-856.934,-972.656,-355.957,-1000.000
1613619881.514,749.023,733.887,-1000.000,-1000.000
1613619881.517,-864.746,-830.078,-567.383,258.789
1613619881.521,-768.555,-1000.000,556.641,-959.961
1613619881.525,805.664,358.887,-11.719,-443.848
1613619881.529,-860.352,-821.777,-1000.000,-1000.000
1613619881.533,-148.926,-127.930,-855.957,-207.520
1613619881.537,-1000.000,-1000.000,410.645,-838.379
1613619881.541,77.637,-189.941,291.016,133.301
1613619881.544,-758.301,-809.570,-907.715,-1000.000
1613619881.548,194.824,230.469,-1000.000,-245.605
1613619881.552,-1000.000,-1000.000,12.695,-818.848
1613619881.556,-273.926,-307.129,509.277,242.188
1613619881.560,-804.688,-823.730,-569.824,-1000.000
1613619881.561,370.605,353.027,-1000.000,-649.414
1613619881.565,-1000.000,-1000.000,-307.617,999.512
1613619881.569,-471.191,-723.633,660.156,636.230
1613619881.573,-955.566,883.301,-172.363,-919.922
1613619881.577,875.000,833.008,-1000.000,-1000.000
1613619881.581,-689.941,-703.613,-660.645,187.012
1613619881.585,-966.309,-1000.000,562.500,-842.285
1613619881.588,564.453,132.812,110.840,-216.797
1613619881.592,-807.617,-800.293,-1000.000,-1000.000
1613619881.596,-40.039,-22.461,-915.039,-219.727
1613619881.600,-1000.000,-1000.000,308.105,-829.102
1613619881.604,-35.645,-237.793,397.461,240.723
1613619881.608,-764.648,-816.406,-786.133,-1000.000
1613619881.612,204.590,237.793,-1000.000,-360.352
1613619881.616,-1000.000,-1000.000,-47.363,-842.285
1613619881.620,-276.855,-371.094,550.293,244.629
1613619881.624,-815.918,-854.004,-537.598,-1000.000
1613619881.628,527.344,515.137,-1000.000,-906.738
1613619881.632,-1000.000,-1000.000,-322.266,668.457
1613619881.635,-528.809,-820.312,691.895,765.625
1613619881.639,999.023,741.211,-166.504,-814.941
1613619881.643,994.141,-977.051,-1000.000,-1000.000
1613619881.647,-466.797,-430.176,-743.652,14.648
1613619881.651,-1000.000,-1000.000,477.051,-832.520
1613619881.651,381.836,40.039,114.746,-99.609
1613619881.655,-779.297,-787.109,-1000.000,-1000.000
1613619881.659,77.148,98.633,-911.133,-226.562
1613619881.663,-1000.000,-1000.000,278.320,-827.148
1613619881.667,-194.336,-250.977,432.129,243.652
1613619881.671,-788.574,-814.453,-723.145,-1000.000
1613619881.675,221.191,241.211,-1000.000,-466.797
1613619881.678,-1000.000,-1000.000,-76.172,-884.277
1613619881.682,-273.438,-506.836,583.984,441.406
1613619881.686,-830.566,-917.969,-421.387,-1000.000
1613619881.690,616.211,583.984,-1000.000,-985.352
1613619881.694,-1000.000,-999.023,-512.207,540.039
1613619881.696,-667.480,-966.309,600.098,940.918
1613619881.700,893.066,511.719,-41.016,-586.426
1613619881.704,-893.555,-869.629,-1000.000,-1000.000
1613619881.708,-248.535,-250.000,-810.547,-95.215
1613619881.712,-1000.000,-1000.000,424.316,-829.102
1613619881.716,186.523,-89.355,279.297,15.625
1613619881.720,-755.859,-792.969,-886.719,-1000.000
1613619881.723,187.500,197.754,-1000.000,-235.352
1613619881.727,-1000.000,-1000.000,59.082,-825.684
1613619881.731,-272.949,-264.648,517.578,244.141
1613619881.735,-797.363,-809.570,-574.707,-1000.000
1613619881.739,331.055,305.664,-1000.000,-632.324
1613619881.756,-1000.000,-1000.000,-193.848,-979.004
1613619881.760,-343.750,-582.520,651.855,532.227
1613619881.764,-876.465,-981.934,-351.562,-985.352
1613619881.768,754.395,740.234,-1000.000,-1000.000
1613619881.772,-854.980,-808.594,-571.777,254.883
1613619881.776,-830.566,-1000.000,618.652,-934.570
1613619881.780,734.375,279.785,43.457,-400.391
1613619881.783,-841.309,-811.035,-1000.000,-1000.000
1613619881.787,-168.457,-145.508,-781.738,-191.406
1613619881.791,-1000.000,-1000.000,467.285,-892.090
1613619881.795,148.926,-120.117,306.641,73.730
1613619881.799,-770.996,-825.684,-846.191,-1000.000
1613619881.801,197.266,233.398,-1000.000,-249.512
1613619881.805,-1000.000,-1000.000,98.145,-818.848
1613619881.809,-275.879,-314.941,518.066,235.840
1613619881.813,-807.129,-826.172,-572.266,-1000.000
1613619881.817,433.594,385.254,-1000.000,-735.352
1613619881.821,-1000.000,-1000.000,-266.113,907.227
1613619881.825,-481.445,-717.773,671.875,649.902
1613619881.828,-955.078,871.094,-218.262,-915.527
1613619881.832,888.184,901.367,-1000.000,-1000.000
1613619881.836,-670.410,-616.699,-685.059,127.441
1613619881.840,-964.844,-1000.000,503.906,-846.680
1613619881.844,557.129,155.762,63.477,-211.426
1613619881.847,-797.363,-789.551,-1000.000,-1000.000
1613619881.851,32.227,20.996,-911.621,-219.238
1613619881.855,-1000.000,-1000.000,276.855,-831.055
1613619881.859,-44.922,-243.164,388.672,242.188
1613619881.863,-759.277,-814.941,-770.508,-1000.000
1613619881.867,203.613,238.770,-1000.000,-415.527
1613619881.871,-1000.000,-1000.000,-79.102,-862.793
1613619881.874,-276.855,-399.902,574.219,342.285
1613619881.878,-817.383,-863.770,-441.895,-1000.000
1613619881.882,528.320,503.906,-1000.000,-901.855
1613619881.886,-1000.000,-1000.000,-415.039,681.641
1613619881.890,-579.590,-877.441,672.852,811.523
1613619881.892,968.750,659.180,-54.688,-754.883
1613619881.896,-981.445,-949.707,-1000.000,-1000.000
1613619881.900,-507.812,-459.473,-734.375,53.711
1613619881.904,-983.398,-1000.000,417.480,-937.012
1613619881.908,558.594,183.594,-1.465,-280.762
1613619881.912,-793.457,-807.617,-1000.000,-1000.000
1613619881.916,133.789,128.418,-966.797,-224.609
1613619881.919,-1000.000,-1000.000,216.309,-834.961
1613619881.923,-214.355,-253.906,460.938,245.117
1613619881.927,-787.109,-812.012,-731.445,-1000.000
1613619881.931,221.680,243.652,-1000.000,-528.809
1613619881.935,-1000.000,-1000.000,-138.184,-915.039
1613619881.936,-273.438,-506.348,578.613,448.242
1613619881.940,-830.566,-922.852,-434.570,-1000.000
1613619881.944,616.211,617.676,-1000.000,-1000.000
1613619881.948,-1000.000,-946.777,-517.578,465.332
1613619881.952,-672.363,-1000.000,604.004,949.219
1613619881.956,894.531,429.199,-15.625,-587.402
1613619881.960,-899.902,-869.141,-1000.000,-1000.000
1613619881.963,-254.883,-255.859,-792.480,-102.539
1613619881.967,-1000.000,-1000.000,450.195,-819.824
1613619881.971,138.184,-139.648,240.723,84.961
1613619881.975,-760.254,-805.176,-942.871,-1000.000
1613619881.979,191.406,204.590,-1000.000,-243.652
1613619881.981,-1000.000,-1000.000,70.312,-820.801
1613619881.985,-272.461,-264.648,462.402,242.676
1613619881.989,-798.828,-810.059,-643.066,-1000.000
1613619881.993,332.520,335.449,-1000.000,-649.414
1613619881.997,-1000.000,-1000.000,-239.746,-990.234
1613619882.001,-364.746,-596.191,649.414,551.270
1613619882.005,-901.855,-999.023,-276.367,-978.516
1613619882.008,818.359,790.527,-1000.000,-1000.000
1613619882.012,-780.273,-751.465,-645.996,256.348
1613619882.016,-835.938,-1000.000,544.922,-935.059
1613619882.020,729.004,278.809,33.691,-402.344
1613619882.024,-834.473,-808.594,-1000.000,-1000.000
